ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1987,1987-10-18,5,24.244,ATL,,RAM,W 24-20,,,
2,1988,1988-09-25,4,25.222,ATL,@,DAL,L 20-26,,,
3,1988,1988-10-16,7,25.243,ATL,@,DEN,L 14-30,,,
4,1989,1989-10-01,4,26.227,NYJ,,IND,L 10-17,,,
5,1989,1989-10-09,5,26.235,NYJ,,RAI,L 7-14,,,
6,1989,1989-10-15,6,26.241,NYJ,@,NOR,L 14-29,,,
7,1989,1989-10-22,7,26.248,NYJ,@,BUF,L 3-34,,,
8,1989,1989-10-29,8,26.255,NYJ,,SFO,L 10-23,,,
9,1989,1989-11-05,9,26.262,NYJ,@,NWE,W 27-26,,,
10,1989,1989-11-12,10,26.269,NYJ,,MIA,L 23-31,,,
11,1989,1989-11-19,11,26.276,NYJ,@,IND,L 10-27,,,
12,1989,1989-11-26,12,26.283,NYJ,,ATL,W 27-7,,,
13,1989,1989-12-03,13,26.290,NYJ,@,SDG,W 20-17,,,
14,1989,1989-12-10,14,26.297,NYJ,,PIT,L 0-13,,,
15,1989,1989-12-17,15,26.304,NYJ,@,RAM,L 14-38,,,
16,1989,1989-12-23,16,26.310,NYJ,,BUF,L 0-37,,,
17,1990,1990-09-09,1,27.205,HOU,@,ATL,L 27-47,,,
18,1990,1990-09-16,2,27.212,HOU,@,PIT,L 9-20,,,
19,1990,1990-09-23,3,27.219,HOU,,IND,W 24-10,,,
20,1990,1990-09-30,4,27.226,HOU,@,SDG,W 17-7,,,
21,1990,1990-10-07,5,27.233,HOU,,SFO,L 21-24,,,
22,1990,1990-10-14,6,27.240,HOU,,CIN,W 48-17,,,
23,1990,1990-10-21,7,27.247,HOU,,NOR,W 23-10,,,
24,1990,1990-10-28,8,27.254,HOU,,NYJ,L 12-17,,,
25,1990,1990-11-04,9,27.261,HOU,@,RAM,L 13-17,1,0,0
26,1990,1990-11-18,10,27.275,HOU,@,CLE,W 35-23,,,
27,1990,1990-11-26,11,27.283,HOU,,BUF,W 27-24,,,
28,1990,1990-12-02,12,27.289,HOU,@,SEA,L 10-13,,,
29,1990,1990-12-09,13,27.296,HOU,,CLE,W 58-14,,,
30,1990,1990-12-16,14,27.303,HOU,@,KAN,W 27-10,,,
31,1990,1990-12-23,15,27.310,HOU,@,CIN,L 20-40,,,
32,1990,1990-12-30,16,27.317,HOU,,PIT,W 34-14,,,
