ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1978,1978-09-02,1,22.232,TAM,,NYG,L 13-19,,,
2,1978,1978-09-09,2,22.239,TAM,,DET,L 7-15,,,
3,1978,1978-09-17,3,22.247,TAM,@,MIN,W 16-10,,,
4,1978,1978-09-24,4,22.254,TAM,,ATL,W 14-9,,,
5,1978,1978-10-01,5,22.261,TAM,,MIN,L 7-24,,,
6,1978,1978-10-08,6,22.268,TAM,@,KAN,W 30-13,,,
7,1978,1978-10-15,7,22.275,TAM,@,NYG,L 14-17,,,
8,1978,1978-10-22,8,22.282,TAM,,CHI,W 33-19,,,
9,1978,1978-10-29,9,22.289,TAM,@,GNB,L 7-9,,,
10,1978,1978-11-05,10,22.296,TAM,@,RAM,L 23-26,,,
11,1978,1978-11-12,11,22.303,TAM,@,DET,L 23-34,,,
12,1978,1978-11-19,12,22.310,TAM,,BUF,W 31-10,,,
13,1978,1978-11-26,13,22.317,TAM,@,CHI,L 3-14,,,
14,1978,1978-12-03,14,22.324,TAM,,GNB,L 7-17,,,
15,1978,1978-12-10,15,22.331,TAM,@,SFO,L 3-6,1,10,0
16,1978,1978-12-17,16,22.338,TAM,,NOR,L 10-17,,,
17,1979,1979-09-01,1,23.231,TAM,,DET,W 31-16,,,
18,1979,1979-09-09,2,23.239,TAM,@,BAL,W 29-26,,,
19,1979,1979-09-16,3,23.246,TAM,@,GNB,W 21-10,,,
20,1979,1979-09-23,4,23.253,TAM,,RAM,W 21-6,,,
21,1979,1979-09-30,5,23.260,TAM,@,CHI,W 17-13,,,
22,1979,1979-10-07,6,23.267,TAM,@,NYG,L 14-17,,,
23,1979,1979-10-14,7,23.274,TAM,,NOR,L 14-42,,,
24,1979,1979-10-21,8,23.281,TAM,,GNB,W 21-3,,,
25,1979,1979-10-28,9,23.288,TAM,@,MIN,W 12-10,,,
26,1979,1979-11-04,10,23.295,TAM,@,ATL,L 14-17,,,
27,1979,1979-11-11,11,23.302,TAM,@,DET,W 16-14,,,
28,1979,1979-12-16,16,23.337,TAM,,KAN,W 3-0,,,
29,1980,1980-09-07,1,24.238,TAM,@,CIN,W 17-12,,,
30,1980,1980-09-11,2,24.242,TAM,,RAM,W 10-9,,,
31,1980,1980-09-21,3,24.252,TAM,@,DAL,L 17-28,,,
32,1980,1980-09-28,4,24.259,TAM,,CLE,L 27-34,,,
33,1980,1980-10-06,5,24.267,TAM,@,CHI,L 0-23,,,
34,1980,1980-10-12,6,24.273,TAM,,GNB,T 14-14,,,
35,1980,1980-10-19,7,24.280,TAM,@,HOU,L 14-20,,,
36,1980,1980-10-26,8,24.287,TAM,@,SFO,W 24-23,,,
37,1980,1980-11-02,9,24.294,TAM,,NYG,W 30-13,,,
38,1980,1980-11-09,10,24.301,TAM,,PIT,L 21-24,,,
39,1980,1980-11-16,11,24.308,TAM,@,MIN,L 30-38,,,
40,1980,1980-11-23,12,24.315,TAM,,DET,L 10-24,,,
41,1980,1980-11-30,13,24.322,TAM,@,GNB,W 20-17,,,
42,1980,1980-12-07,14,24.329,TAM,,MIN,L 10-21,,,
43,1980,1980-12-14,15,24.336,TAM,@,DET,L 14-27,,,
44,1980,1980-12-20,16,24.342,TAM,,CHI,L 13-14,,,
45,1985,1985-09-22,3,29.252,PHI,@,WAS,W 19-6,,,
46,1985,1985-09-29,4,29.259,PHI,,NYG,L 10-16,,,
47,1985,1985-10-06,5,29.266,PHI,@,NOR,L 21-23,,,
48,1985,1985-10-13,6,29.273,PHI,,STL,W 30-7,,,
49,1985,1985-10-20,7,29.280,PHI,,DAL,W 16-14,,,
50,1985,1985-10-27,8,29.287,PHI,,BUF,W 21-17,,,
51,1985,1985-11-03,9,29.294,PHI,@,SFO,L 13-24,,,
52,1986,1986-09-07,1,30.237,ATL,@,NOR,W 31-10,,,
53,1986,1986-09-14,2,30.244,ATL,,STL,W 33-13,,,
54,1986,1986-09-21,3,30.251,ATL,@,DAL,W 37-35,,,
55,1986,1986-09-28,4,30.258,ATL,@,TAM,W 23-20,,,
56,1986,1986-10-05,5,30.265,ATL,,PHI,L 0-16,,,
57,1986,1986-10-12,6,30.272,ATL,,RAM,W 26-14,,,
58,1986,1986-10-19,7,30.279,ATL,,SFO,T 10-10,,,
59,1986,1986-10-26,8,30.286,ATL,@,RAM,L 7-14,,,
60,1986,1986-11-02,9,30.293,ATL,@,NWE,L 17-25,,,
61,1986,1986-11-09,10,30.300,ATL,,NYJ,L 14-28,,,
62,1986,1986-11-16,11,30.307,ATL,,CHI,L 10-13,,,
63,1986,1986-11-23,12,30.314,ATL,@,SFO,L 0-20,,,
64,1986,1986-11-30,13,30.321,ATL,@,MIA,W 20-14,,,
65,1986,1986-12-07,14,30.328,ATL,,IND,L 23-28,,,
66,1986,1986-12-14,15,30.335,ATL,,NOR,L 9-14,,,
67,1986,1986-12-21,16,30.342,ATL,@,DET,W 20-6,,,
68,1987,1987-10-18,5,31.278,ATL,,RAM,W 24-20,,,
69,1987,1987-11-08,8,31.299,ATL,@,CLE,L 3-38,,,
70,1987,1987-11-15,9,31.306,ATL,,CIN,L 10-16,,,
71,1987,1987-11-22,10,31.313,ATL,@,MIN,L 13-24,,,
72,1987,1987-11-29,11,31.320,ATL,,STL,L 21-34,,,
73,1987,1987-12-06,12,31.327,ATL,@,DAL,W 21-10,,,
