ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
49,1984,1984-11-18,12,29.015,NYG,,STL,W 16-10,*,12,30,40.00,178,1,2,43.5,2,13,5.93,3.60,0,0,,0,,0,0,,0,,,0,0
50,1984,1984-11-25,13,29.022,NYG,,KAN,W 28-27,*,24,41,58.54,343,2,3,71.5,2,19,8.37,6.05,2,11,5.50,0,,0,0,,0,,,0,0
51,1984,1984-12-02,14,29.029,NYG,@,NYJ,W 20-10,*,18,28,64.29,252,0,1,78.3,4,36,9.00,7.39,4,21,5.25,0,,0,0,,0,,,0,0
52,1984,1984-12-09,15,29.036,NYG,@,STL,L 21-31,*,13,31,41.94,175,2,2,55.2,3,16,5.65,4.03,1,-2,-2.00,0,,0,0,,0,,,0,0
53,1984,1984-12-15,16,29.042,NYG,,NOR,L 3-10,*,12,26,46.15,127,0,2,28.8,7,51,4.88,1.42,6,43,7.17,0,,0,0,,0,,,0,0
54,1985,1985-09-08,1,29.309,NYG,,PHI,W 21-0,*,8,21,38.10,133,1,1,56.2,2,8,6.33,5.14,2,5,2.50,0,,0,0,,0,,,0,0
55,1985,1985-09-15,2,29.316,NYG,@,GNB,L 20-23,*,21,40,52.50,272,2,0,90.8,5,33,6.80,7.80,1,11,11.00,0,,0,0,,0,,,0,0
56,1985,1985-09-22,3,29.323,NYG,,STL,W 27-17,*,10,23,43.48,167,3,1,90.0,1,4,7.26,7.91,5,-5,-1.00,0,,0,0,,0,,,0,0
57,1985,1985-09-29,4,29.330,NYG,@,PHI,W 16-10,*,14,27,51.85,228,1,1,77.4,4,30,8.44,7.52,7,37,5.29,0,,0,0,,0,,,0,0
58,1985,1985-10-06,5,29.337,NYG,,DAL,L 29-30,*,18,36,50.00,432,3,2,98.4,4,29,12.00,11.17,1,0,0.00,0,,0,0,,0,,,0,0
59,1985,1985-10-13,6,29.344,NYG,@,CIN,L 30-35,*,40,62,64.52,513,1,2,82.3,7,70,8.27,7.15,2,5,2.50,0,,0,0,,0,,,0,0
60,1985,1985-10-20,7,29.351,NYG,,WAS,W 17-3,*,17,26,65.38,196,1,3,61.2,1,11,7.54,3.12,2,31,15.50,0,,0,0,,0,,,0,0
61,1985,1985-10-27,8,29.358,NYG,@,NOR,W 21-13,*,18,28,64.29,159,1,0,91.2,1,5,5.68,6.39,6,4,0.67,0,,0,0,,0,,,0,0
62,1985,1985-11-03,9,30.000,NYG,,TAM,W 22-20,*,18,31,58.06,204,0,0,77.9,4,37,6.58,6.58,2,1,0.50,0,,0,0,,0,,,0,0
63,1985,1985-11-10,10,30.007,NYG,,RAM,W 24-19,*,16,30,53.33,239,1,2,63.1,2,15,7.97,5.63,3,9,3.00,0,,0,0,,0,,,0,0
64,1985,1985-11-18,11,30.015,NYG,@,WAS,L 21-23,*,9,18,50.00,138,0,1,52.5,4,37,7.67,5.17,1,8,8.00,0,,0,0,,0,,,0,0
65,1985,1985-11-24,12,30.021,NYG,@,STL,W 34-3,*,16,26,61.54,190,2,0,109.5,5,38,7.31,8.85,0,0,,0,,0,0,,0,,,0,0
66,1985,1985-12-01,13,30.028,NYG,,CLE,L 33-35,*,23,37,62.16,289,1,2,72.9,4,22,7.81,5.92,3,29,9.67,0,,0,0,,0,,,0,0
67,1985,1985-12-08,14,30.035,NYG,@,HOU,W 35-14,*,13,24,54.17,234,2,1,98.3,0,0,9.75,9.54,0,0,,0,,0,0,,0,,,0,0
68,1985,1985-12-15,15,30.042,NYG,@,DAL,L 21-28,*,24,50,48.00,329,2,3,57.8,5,33,6.58,4.68,0,0,,0,,0,0,,0,,,0,0
69,1985,1985-12-21,16,30.048,NYG,,PIT,W 28-10,*,10,16,62.50,106,1,1,76.6,3,24,6.63,5.06,2,-3,-1.50,0,,0,0,,0,,,0,0
70,1986,1986-09-08,1,30.309,NYG,@,DAL,L 28-31,*,22,45,48.89,300,3,1,83.6,4,39,6.67,7.00,2,10,5.00,0,,0,0,,0,,,0,0
71,1986,1986-09-14,2,30.315,NYG,,SDG,W 20-7,*,18,37,48.65,300,1,1,74.2,4,43,8.11,7.43,3,-7,-2.33,0,,0,0,,0,,,0,0
72,1986,1986-09-21,3,30.322,NYG,@,RAI,W 14-9,*,18,30,60.00,239,2,2,79.7,4,34,7.97,6.30,1,-2,-2.00,0,,0,0,,0,,,0,0
73,1986,1986-09-28,4,30.329,NYG,,NOR,W 20-17,*,24,41,58.54,286,2,3,65.7,2,12,6.98,4.66,4,28,7.00,0,,0,0,,0,,,0,0
74,1986,1986-10-05,5,30.336,NYG,@,STL,W 13-6,*,8,24,33.33,104,0,0,47.9,3,21,4.33,4.33,4,-8,-2.00,0,,0,0,,0,,,0,0
75,1986,1986-10-12,6,30.343,NYG,,PHI,W 35-3,*,20,29,68.97,214,2,0,113.3,2,11,7.38,8.76,2,4,2.00,1,,0,0,,0,,,1,6
76,1986,1986-10-19,7,30.350,NYG,@,SEA,L 12-17,*,14,25,56.00,190,1,4,54.2,6,37,7.60,1.20,0,0,,0,,0,0,,0,,,0,0
77,1986,1986-10-27,8,30.358,NYG,,WAS,W 27-20,*,20,30,66.67,219,1,0,99.2,3,24,7.30,7.97,1,-2,-2.00,0,,0,0,,0,,,0,0
78,1986,1986-11-02,9,30.364,NYG,,DAL,W 17-14,*,6,18,33.33,67,0,1,22.2,3,21,3.72,1.22,2,-4,-2.00,0,,0,0,,0,,,0,0
79,1986,1986-11-09,10,31.006,NYG,@,PHI,W 17-14,*,8,18,44.44,130,0,2,29.6,3,18,7.22,2.22,5,10,2.00,0,,0,0,,0,,,0,0
80,1986,1986-11-16,11,31.013,NYG,@,MIN,W 22-20,*,25,38,65.79,310,1,2,77.7,2,17,8.16,6.32,3,18,6.00,0,,0,0,,0,,,0,0
81,1986,1986-11-23,12,31.020,NYG,,DEN,W 19-16,*,11,20,55.00,148,0,0,78.7,3,29,7.40,7.40,5,20,4.00,0,,0,0,,0,,,0,0
82,1986,1986-12-01,13,31.028,NYG,@,SFO,W 21-17,*,27,38,71.05,388,2,2,99.5,1,4,10.21,8.89,3,-3,-1.00,0,,0,0,,0,,,0,0
83,1986,1986-12-07,14,31.034,NYG,@,WAS,W 24-14,*,15,29,51.72,265,3,2,89.0,1,6,9.14,8.10,4,-2,-0.50,0,,0,0,,0,,,0,0
84,1986,1986-12-14,15,31.041,NYG,,STL,W 27-7,*,5,21,23.81,82,0,0,43.4,2,20,3.90,3.90,4,10,2.50,0,,0,0,,0,,,0,0
85,1986,1986-12-20,16,31.047,NYG,,GNB,W 55-24,*,18,25,72.00,245,3,2,109.2,2,23,9.80,8.60,0,0,,0,,0,0,,0,,,0,0
86,1987,1987-09-14,1,31.315,NYG,@,CHI,L 19-34,*,15,28,53.57,181,1,0,85.6,8,53,6.46,7.18,0,0,,0,,0,0,,0,,,0,0
87,1987,1987-09-20,2,31.321,NYG,,DAL,L 14-16,*,17,36,47.22,219,2,4,45.7,2,14,6.08,2.19,1,2,2.00,0,,0,0,,0,,,0,0
88,1987,1987-10-25,6,31.356,NYG,,STL,W 30-7,*,17,21,80.95,253,3,0,156.4,3,21,12.05,14.90,2,-3,-1.50,0,,0,0,,0,,,0,0
89,1987,1987-11-02,7,31.364,NYG,@,DAL,L 24-33,*,15,21,71.43,240,2,2,101.4,5,35,11.43,9.05,3,15,5.00,0,,0,0,,0,,,0,0
90,1987,1987-11-29,11,32.026,NYG,@,WAS,L 19-23,*,12,29,41.38,236,1,1,67.6,5,36,8.14,7.28,2,27,13.50,0,,0,0,,0,,,0,0
91,1987,1987-12-06,12,32.033,NYG,,PHI,W 23-20,*,16,34,47.06,245,2,1,78.7,4,24,7.21,7.06,4,5,1.25,0,,0,0,,0,,,0,0
92,1987,1987-12-13,13,32.040,NYG,@,STL,L 24-27,*,30,48,62.50,359,2,1,90.5,4,24,7.48,7.38,0,0,,0,,0,0,,0,,,0,0
93,1987,1987-12-19,14,32.046,NYG,,GNB,W 20-10,*,21,26,80.77,233,2,0,129.6,4,18,8.96,10.50,0,0,,0,,0,0,,0,,,0,0
94,1987,1987-12-27,15,32.054,NYG,,NYJ,W 20-7,*,20,39,51.28,264,2,0,90.1,0,0,6.77,7.79,2,-2,-1.00,0,,0,0,,0,,,0,0
95,1988,1988-09-05,1,32.307,NYG,,WAS,W 27-20,*,19,37,51.35,195,0,0,66.8,4,33,5.27,5.27,3,17,5.67,0,,0,0,,0,,,0,0
96,1988,1988-09-11,2,32.313,NYG,,SFO,L 17-20,*,21,37,56.76,227,2,0,93.0,3,30,6.14,7.22,2,14,7.00,0,,0,0,,0,,,0,0
97,1988,1988-09-18,3,32.320,NYG,@,DAL,W 12-10,*,13,25,52.00,187,1,2,56.6,4,37,7.48,4.68,2,0,0.00,0,,0,0,,0,,,0,0
98,1988,1988-09-25,4,32.327,NYG,,RAM,L 31-45,*,29,49,59.18,309,2,1,82.8,4,25,6.31,6.20,1,13,13.00,0,,0,0,,0,,,0,0
99,1988,1988-10-02,5,32.334,NYG,@,WAS,W 24-23,*,17,31,54.84,233,1,1,76.4,5,43,7.52,6.71,3,2,0.67,0,,0,0,,0,,,0,0
100,1988,1988-10-10,6,32.342,NYG,@,PHI,L 13-24,*,19,39,48.72,324,1,1,75.2,3,21,8.31,7.67,1,-1,-1.00,0,,0,0,,0,,,0,0
101,1988,1988-10-16,7,32.348,NYG,,DET,W 30-10,*,23,32,71.88,320,2,0,124.5,5,40,10.00,11.25,1,1,1.00,0,,0,0,,0,,,0,0
102,1988,1988-10-23,8,32.355,NYG,@,ATL,W 23-16,*,17,27,62.96,252,0,3,53.9,4,27,9.33,4.33,2,16,8.00,0,,0,0,,0,,,0,0
103,1988,1988-10-30,9,32.362,NYG,@,DET,W 13-10,*,22,36,61.11,227,0,0,79.3,5,31,6.31,6.31,1,-3,-3.00,0,,0,0,,0,,,0,0
104,1988,1988-11-06,10,33.003,NYG,,DAL,W 29-21,*,11,25,44.00,165,2,1,76.2,2,14,6.60,6.40,5,1,0.20,0,,0,0,,0,,,0,0
105,1988,1988-11-13,11,33.010,NYG,@,PHO,L 17-24,*,20,45,44.44,195,1,0,64.6,1,7,4.33,4.78,2,16,8.00,0,,0,0,,0,,,0,0
106,1988,1988-11-20,12,33.017,NYG,,PHI,L 17-23,*,17,28,60.71,253,2,1,99.3,1,11,9.04,8.86,4,19,4.75,0,,0,0,,0,,,0,0
107,1988,1988-12-04,14,33.031,NYG,,PHO,W 44-7,*,11,20,55.00,149,2,0,112.3,3,18,7.45,9.45,1,1,1.00,0,,0,0,,0,,,0,0
108,1988,1988-12-11,15,33.038,NYG,,KAN,W 28-12,*,6,15,40.00,93,2,1,73.1,1,8,6.20,5.87,1,-1,-1.00,0,,0,0,,0,,,0,0
109,1988,1988-12-18,16,33.045,NYG,@,NYJ,L 21-27,*,18,33,54.55,230,3,0,106.9,8,60,6.97,8.79,4,57,14.25,0,,0,0,,0,,,0,0
110,1989,1989-09-11,1,33.312,NYG,@,WAS,W 27-24,*,11,19,57.89,255,2,2,97.9,4,24,13.42,10.79,2,22,11.00,0,,0,0,,0,,,0,0
111,1989,1989-09-17,2,33.318,NYG,,DET,W 24-14,*,20,26,76.92,218,2,0,126.8,1,2,8.38,9.92,5,11,2.20,0,,0,0,,0,,,0,0
112,1989,1989-09-24,3,33.325,NYG,,PHO,W 35-7,*,11,21,52.38,202,1,0,101.7,1,6,9.62,10.57,1,5,5.00,0,,0,0,,0,,,0,0
113,1989,1989-10-01,4,33.332,NYG,@,DAL,W 30-13,*,14,19,73.68,211,2,3,105.3,1,6,11.11,6.11,2,29,14.50,0,,0,0,,0,,,0,0
114,1989,1989-10-08,5,33.339,NYG,@,PHI,L 19-21,*,21,39,53.85,241,0,1,62.0,5,24,6.18,5.03,4,29,7.25,0,,0,0,,0,,,0,0
115,1989,1989-10-15,6,33.346,NYG,,WAS,W 20-17,*,16,32,50.00,201,2,1,77.7,3,28,6.28,6.13,4,11,2.75,0,,0,0,,0,,,0,0
116,1989,1989-10-22,7,33.353,NYG,@,SDG,W 20-13,*,22,33,66.67,232,0,1,74.3,2,14,7.03,5.67,4,0,0.00,0,,0,0,,0,,,0,0
117,1989,1989-10-30,8,33.361,NYG,,MIN,W 24-14,*,0,1,0.00,0,0,0,39.6,1,5,0.00,0.00,0,0,,0,,0,0,,0,,,0,0
118,1989,1989-11-12,10,34.009,NYG,@,RAM,L 10-31,*,25,38,65.79,237,0,1,71.9,4,36,6.24,5.05,1,-1,-1.00,0,,0,0,,0,,,0,0
119,1989,1989-11-19,11,34.016,NYG,,SEA,W 15-3,*,17,26,65.38,194,1,0,100.5,1,7,7.46,8.23,2,-2,-1.00,0,,0,0,,0,,,0,0
120,1989,1989-11-27,12,34.024,NYG,@,SFO,L 24-34,*,25,48,52.08,326,2,3,61.6,6,29,6.79,4.81,2,11,5.50,0,,0,0,,0,,,0,0
121,1989,1989-12-03,13,34.030,NYG,,PHI,L 17-24,*,11,37,29.73,265,1,2,43.4,5,29,7.16,5.27,0,0,,0,,0,0,,0,,,0,0
122,1989,1989-12-10,14,34.037,NYG,@,DEN,W 14-7,*,13,22,59.09,171,1,0,98.9,3,23,7.77,8.68,3,19,6.33,0,,0,0,,0,,,0,0
123,1989,1989-12-16,15,34.043,NYG,,DAL,W 15-0,*,9,19,47.37,139,0,0,72.0,2,6,7.32,7.32,1,4,4.00,0,,0,0,,0,,,0,0
124,1989,1989-12-24,16,34.051,NYG,,RAI,W 34-17,*,13,25,52.00,169,0,0,73.6,1,5,6.76,6.76,1,3,3.00,1,,0,0,,0,,,1,6
125,1990,1990-09-09,1,34.310,NYG,,PHI,W 27-20,*,15,27,55.56,149,2,1,80.6,1,1,5.52,5.33,1,20,20.00,0,,0,0,,0,,,0,0
126,1990,1990-09-16,2,34.317,NYG,@,DAL,W 28-7,*,16,21,76.19,208,1,0,122.7,0,0,9.90,10.86,5,22,4.40,1,,0,0,,0,,,1,6
127,1990,1990-09-23,3,34.324,NYG,,MIA,W 20-3,*,13,25,52.00,182,0,0,75.7,1,3,7.28,7.28,1,4,4.00,0,,0,0,,0,,,0,0
128,1990,1990-09-30,4,34.331,NYG,,DAL,W 31-17,*,16,22,72.73,188,3,0,137.9,2,14,8.55,11.27,0,0,,0,,0,0,,0,,,0,0
129,1990,1990-10-14,5,34.345,NYG,@,WAS,W 24-20,*,13,22,59.09,283,2,0,133.7,1,8,12.86,14.68,3,-3,-1.00,0,,0,0,,0,,,0,0
130,1990,1990-10-21,6,34.352,NYG,,PHO,W 20-19,*,2,4,50.00,10,0,0,56.2,1,5,2.50,2.50,0,0,,0,,0,0,,0,,,0,0
131,1990,1990-10-28,7,34.359,NYG,,WAS,W 21-10,*,15,24,62.50,145,2,0,107.1,1,4,6.04,7.71,4,-3,-0.75,0,,0,0,,0,,,0,0
132,1990,1990-11-05,8,35.002,NYG,@,IND,W 24-7,*,17,21,80.95,172,0,1,81.0,2,14,8.19,6.05,1,-1,-1.00,0,,0,0,,0,,,0,0
133,1990,1990-11-11,9,35.008,NYG,@,RAM,W 31-7,*,19,26,73.08,213,1,0,109.9,3,28,8.19,8.96,0,0,,0,,0,0,,0,,,0,0
134,1990,1990-11-18,10,35.015,NYG,,DET,W 20-0,*,13,18,72.22,170,2,0,138.7,0,0,9.44,11.67,1,0,0.00,0,,0,0,,0,,,0,0
135,1990,1990-11-25,11,35.022,NYG,@,PHI,L 13-31,*,17,40,42.50,234,2,2,57.7,2,15,5.85,4.60,0,0,,0,,0,0,,0,,,0,0
136,1990,1990-12-03,12,35.030,NYG,@,SFO,L 3-7,*,14,32,43.75,153,0,0,58.5,4,7,4.78,4.78,2,14,7.00,0,,0,0,,0,,,0,0
137,1990,1990-12-09,13,35.036,NYG,,MIN,W 23-15,*,8,19,42.11,118,0,0,63.0,1,5,6.21,6.21,3,8,2.67,0,,0,0,,0,,,0,0
138,1990,1990-12-15,14,35.042,NYG,,BUF,L 13-17,*,6,10,60.00,59,0,0,76.7,1,0,5.90,5.90,0,0,,0,,0,0,,0,,,0,0
139,1991,1991-11-04,9,36.001,NYG,@,PHI,L 7-30,,1,2,50.00,9,0,0,62.5,0,0,4.50,4.50,1,0,0.00,0,,0,0,,0,,,0,0
140,1991,1991-11-24,12,36.021,NYG,@,TAM,W 21-14,,10,14,71.43,100,1,0,115.2,2,8,7.14,8.57,0,0,,0,,0,0,,0,,,0,0
141,1991,1991-12-01,13,36.028,NYG,@,CIN,L 24-27,*,26,44,59.09,296,3,0,102.1,3,18,6.73,8.09,2,23,11.50,0,,0,0,,0,,,0,0
142,1991,1991-12-08,14,36.035,NYG,,PHI,L 14-19,*,7,23,30.43,100,2,2,38.3,4,16,4.35,2.17,1,-1,-1.00,0,,0,0,,0,,,0,0
143,1991,1991-12-15,15,36.042,NYG,@,WAS,L 17-34,*,23,41,56.10,288,1,2,65.9,4,29,7.02,5.32,1,1,1.00,1,,0,0,,0,,,1,6
144,1991,1991-12-21,16,36.048,NYG,,HOU,W 24-20,*,15,17,88.24,200,1,0,135.3,1,8,11.76,12.94,4,19,4.75,0,,0,0,,0,,,0,0
145,1992,1992-09-06,1,36.308,NYG,,SFO,L 14-31,*,20,37,54.05,223,0,1,61.0,4,27,6.03,4.81,0,0,,0,,0,0,,0,0.0%,,0,0
146,1992,1992-09-13,2,36.315,NYG,,DAL,L 28-34,*,25,42,59.52,273,3,1,92.7,2,9,6.50,6.86,1,3,3.00,0,,0,0,,0,0.0%,,0,0
147,1992,1992-09-21,3,36.323,NYG,@,CHI,W 27-14,*,19,29,65.52,220,2,0,111.3,1,8,7.59,8.97,5,14,2.80,0,,0,0,,0,0.0%,,0,0
148,1992,1992-10-04,4,36.336,NYG,@,RAI,L 10-13,*,19,29,65.52,196,0,1,70.5,3,23,6.76,5.21,0,0,,0,,0,0,,0,0.0%,,0,0
149,1993,1993-09-05,1,37.306,NYG,@,CHI,W 26-20,*,24,34,70.59,277,2,0,114.5,4,21,8.15,9.32,3,-2,-0.67,0,,0,0,,0,0.0%,,0,0
150,1993,1993-09-12,2,37.313,NYG,,TAM,W 23-7,*,12,26,46.15,204,1,1,70.0,1,4,7.85,6.88,2,2,1.00,0,,0,0,,0,0.0%,,0,0
151,1993,1993-09-19,3,37.320,NYG,,RAM,W 20-10,*,21,27,77.78,217,0,0,100.2,5,33,8.04,8.04,2,1,0.50,0,,0,0,,0,0.0%,,0,0
152,1993,1993-10-03,4,37.334,NYG,@,BUF,L 14-17,*,12,28,42.86,160,2,3,45.8,2,7,5.71,2.32,1,2,2.00,0,,0,0,,0,0.0%,,0,0
