ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1981,1981-09-06,1,22.043,NWE,,BAL,L 28-29,,,,
2,1981,1981-09-13,2,22.050,NWE,@,PHI,L 3-13,,,,
3,1981,1981-09-21,3,22.058,NWE,,DAL,L 21-35,,,,
4,1981,1981-09-27,4,22.064,NWE,@,PIT,L 21-27,,,,
5,1981,1981-10-04,5,22.071,NWE,,KAN,W 33-17,,,,
6,1981,1981-10-11,6,22.078,NWE,@,NYJ,L 24-28,,,,
7,1981,1981-10-18,7,22.085,NWE,,HOU,W 38-10,,,,
8,1981,1981-10-25,8,22.092,NWE,@,WAS,L 22-24,,,,
9,1981,1981-11-01,9,22.099,NWE,@,OAK,L 17-27,,,,
10,1981,1981-11-08,10,22.106,NWE,,MIA,L 27-30,,,,
11,1981,1981-11-15,11,22.113,NWE,,NYJ,L 6-17,,,,
12,1981,1981-11-22,12,22.120,NWE,@,BUF,L 17-20,,,,
13,1981,1981-11-29,13,22.127,NWE,,STL,L 20-27,,,,
14,1981,1981-12-06,14,22.134,NWE,@,MIA,L 14-24,,,,
15,1981,1981-12-13,15,22.141,NWE,,BUF,L 10-19,,,,
16,1981,1981-12-20,16,22.148,NWE,@,BAL,L 21-23,,,,
17,1982,1982-09-12,1,23.049,NWE,@,BAL,W 24-13,,,,
18,1982,1982-09-19,2,23.056,NWE,,NYJ,L 7-31,,,,
19,1982,1982-11-21,3,23.119,NWE,@,CLE,L 7-10,,,,
20,1982,1982-11-28,4,23.126,NWE,,HOU,W 29-21,,,,
21,1982,1982-12-05,5,23.133,NWE,@,CHI,L 13-26,,,,
22,1982,1982-12-12,6,23.140,NWE,,MIA,W 3-0,,,,
23,1982,1982-12-19,7,23.147,NWE,@,SEA,W 16-0,,,,
24,1982,1982-12-26,8,23.154,NWE,@,PIT,L 14-37,,,,
25,1982,1983-01-02,9,23.161,NWE,,BUF,W 30-19,,,,
26,1983,1983-09-04,1,24.041,NWE,,BAL,L 23-29,,,,
27,1983,1983-09-11,2,24.048,NWE,@,MIA,L 24-34,,,,
