ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
17,2010,2010-09-12,1,24.251,SEA,,SFO,W 31-6,,1,1,13,13.00,1,100.0%,13.00,0,0,,0,0,0,,0,1,6,0.0,0,0
18,2010,2010-09-19,2,24.258,SEA,@,DEN,L 14-31,,8,5,50,10.00,0,62.5%,6.25,0,0,,0,0,0,,0,0,0,0.0,0,0
19,2010,2010-09-26,3,24.265,SEA,,SDG,W 27-20,,2,,,,,0.0%,,,,,,,,,,,,,,
20,2010,2010-10-03,4,24.272,SEA,@,STL,L 3-20,*,5,2,20,10.00,0,40.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0
21,2010,2010-10-17,5,24.286,SEA,@,CHI,W 23-20,*,4,4,47,11.75,1,100.0%,11.75,0,0,,0,0,0,,0,1,6,0.0,0,0
22,2010,2010-10-24,6,24.293,SEA,,ARI,W 22-10,*,5,3,41,13.67,0,60.0%,8.20,0,0,,0,0,0,,0,0,0,0.0,0,0
23,2010,2010-10-31,7,24.300,SEA,@,OAK,L 3-33,*,5,1,4,4.00,0,20.0%,0.80,0,0,,0,0,0,,0,0,0,0.0,0,0
24,2010,2010-11-07,8,24.307,SEA,,NYG,L 7-41,*,6,3,5,1.67,0,50.0%,0.83,0,0,,0,0,0,,0,0,0,0.0,1,0
25,2010,2010-11-14,9,24.314,SEA,@,ARI,W 36-18,*,7,4,66,16.50,1,57.1%,9.43,1,4,4.00,0,0,0,,0,1,6,0.0,0,0
26,2010,2010-11-21,10,24.321,SEA,@,NOR,L 19-34,,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2010,2010-11-28,11,24.328,SEA,,KAN,L 24-42,*,9,2,9,4.50,0,22.2%,1.00,0,0,,0,0,0,,0,0,0,0.0,0,0
28,2010,2010-12-05,12,24.335,SEA,,CAR,W 31-14,,7,4,43,10.75,0,57.1%,6.14,0,0,,0,0,0,,0,0,0,0.0,0,0
29,2010,2010-12-12,13,24.342,SEA,@,SFO,L 21-40,*,7,5,68,13.60,1,71.4%,9.71,1,2,2.00,0,0,0,,0,1,6,0.0,0,0
30,2011,2011-12-01,12,25.331,SEA,,PHI,W 31-14,,,,,,,0.0%,,,,,,,,,,,,,,
31,2011,2011-12-12,13,25.342,SEA,,STL,W 30-13,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0
32,2011,2011-12-18,14,25.348,SEA,@,CHI,W 38-14,,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,,0,0,0,0.0,0,0
33,2011,2011-12-24,15,25.354,SEA,,SFO,L 17-19,,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,0,0.0,0,0
34,2011,2012-01-01,16,25.362,SEA,@,ARI,L 20-23,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,0.0,0,0
35,2012,2012-12-23,15,26.354,SEA,,SFO,W 42-13,,,,,,,0.0%,,,,,,,,,,,,,,
