ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1973,1973-09-16,1,22.126,PHI,,STL,L 23-34
2,1973,1973-09-23,2,22.133,PHI,@,NYG,T 23-23
3,1973,1973-09-30,3,22.140,PHI,,WAS,L 7-28
4,1973,1973-10-07,4,22.147,PHI,@,BUF,L 26-27
5,1973,1973-10-14,5,22.154,PHI,@,STL,W 27-24
6,1973,1973-10-21,6,22.161,PHI,@,MIN,L 21-28
7,1973,1973-10-28,7,22.168,PHI,,DAL,W 30-16
8,1973,1973-11-04,8,22.175,PHI,,NWE,W 24-23
9,1973,1973-11-11,9,22.182,PHI,,ATL,L 27-44
10,1973,1973-11-18,10,22.189,PHI,@,DAL,L 10-31
11,1973,1973-11-25,11,22.196,PHI,,NYG,W 20-16
12,1973,1973-12-02,12,22.203,PHI,@,SFO,L 28-38
13,1973,1973-12-09,13,22.210,PHI,,NYJ,W 24-23
14,1973,1973-12-16,14,22.217,PHI,@,WAS,L 20-38
15,1974,1974-09-15,1,23.125,PHI,@,STL,L 3-7
16,1974,1974-09-23,2,23.133,PHI,,DAL,W 13-10
17,1974,1974-09-29,3,23.139,PHI,,BAL,W 30-10
18,1974,1974-10-06,4,23.146,PHI,@,SDG,W 13-7
19,1974,1974-10-13,5,23.153,PHI,,NYG,W 35-7
20,1974,1974-10-20,6,23.160,PHI,@,DAL,L 24-31
21,1974,1974-10-27,7,23.167,PHI,@,NOR,L 10-14
22,1974,1974-11-03,8,23.174,PHI,@,PIT,L 0-27
23,1974,1974-11-10,9,23.181,PHI,,WAS,L 20-27
24,1974,1974-11-17,10,23.188,PHI,,STL,L 3-13
25,1974,1974-11-24,11,23.195,PHI,@,WAS,L 7-26
26,1974,1974-12-01,12,23.202,PHI,,GNB,W 36-14
27,1974,1974-12-08,13,23.209,PHI,@,NYG,W 20-7
28,1974,1974-12-15,14,23.216,PHI,,DET,W 28-17
29,1975,1975-09-21,1,24.131,PHI,,NYG,L 14-23
30,1975,1975-09-28,2,24.138,PHI,@,CHI,L 13-15
31,1975,1975-10-05,3,24.145,PHI,,WAS,W 26-10
32,1975,1975-10-12,4,24.152,PHI,@,MIA,L 16-24
33,1975,1975-10-19,5,24.159,PHI,@,STL,L 20-31
34,1975,1975-10-26,6,24.166,PHI,,DAL,L 17-20
35,1975,1975-11-03,7,24.174,PHI,,RAM,L 3-42
36,1975,1975-11-09,8,24.180,PHI,,STL,L 23-24
37,1975,1975-11-16,9,24.187,PHI,@,NYG,W 13-10
38,1975,1975-11-23,10,24.194,PHI,@,DAL,L 17-27
39,1975,1975-11-30,11,24.201,PHI,,SFO,W 27-17
40,1975,1975-12-07,12,24.208,PHI,,CIN,L 0-31
41,1975,1975-12-14,13,24.215,PHI,@,DEN,L 10-25
42,1975,1975-12-21,14,24.222,PHI,@,WAS,W 26-3
43,1976,1976-09-12,1,25.122,PHI,@,DAL,L 7-27
44,1976,1976-09-19,2,25.129,PHI,,NYG,W 20-7
45,1976,1976-09-27,3,25.137,PHI,,WAS,L 17-20
46,1976,1976-10-03,4,25.143,PHI,@,ATL,W 14-13
47,1976,1976-10-10,5,25.150,PHI,@,STL,L 14-33
48,1976,1976-10-17,6,25.157,PHI,@,GNB,L 13-28
49,1976,1976-10-24,7,25.164,PHI,,MIN,L 12-31
50,1976,1976-10-31,8,25.171,PHI,@,NYG,W 10-0
51,1976,1976-11-07,9,25.178,PHI,,STL,L 14-17
52,1976,1976-11-14,10,25.185,PHI,@,CLE,L 3-24
53,1976,1976-11-21,11,25.192,PHI,,OAK,L 7-26
54,1976,1976-11-28,12,25.199,PHI,@,WAS,L 0-24
55,1976,1976-12-05,13,25.206,PHI,,DAL,L 7-26
56,1976,1976-12-12,14,25.213,PHI,,SEA,W 27-10
57,1977,1977-09-18,1,26.128,PHI,,TAM,W 13-3
58,1977,1977-09-25,2,26.135,PHI,@,RAM,L 0-20
59,1977,1977-10-02,3,26.142,PHI,@,DET,L 13-17
60,1977,1977-10-09,4,26.149,PHI,@,NYG,W 28-10
61,1977,1977-10-16,5,26.156,PHI,,STL,L 17-21
62,1977,1977-10-23,6,26.163,PHI,,DAL,L 10-16
63,1977,1977-10-30,7,26.170,PHI,@,WAS,L 17-23
64,1977,1977-11-13,9,26.184,PHI,,WAS,L 14-17
65,1977,1977-11-20,10,26.191,PHI,@,STL,L 16-21
66,1977,1977-11-27,11,26.198,PHI,@,NWE,L 6-14
67,1977,1977-12-04,12,26.205,PHI,@,DAL,L 14-24
68,1977,1977-12-11,13,26.212,PHI,,NYG,W 17-14
69,1977,1977-12-18,14,26.219,PHI,,NYJ,W 27-0
70,1978,1978-09-03,1,27.113,PHI,,RAM,L 14-16
71,1978,1978-09-10,2,27.120,PHI,@,WAS,L 30-35
72,1978,1978-09-17,3,27.127,PHI,@,NOR,W 24-17
73,1978,1978-09-24,4,27.134,PHI,,MIA,W 17-3
