ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1988,1988-11-14,11,23.335,BUF,@,MIA,W 31-6,,,,
2,1988,1988-11-20,12,23.341,BUF,,NYJ,W 9-6,,,,
3,1988,1988-11-27,13,23.348,BUF,@,CIN,L 21-35,,,,
4,1988,1988-12-04,14,23.355,BUF,@,TAM,L 5-10,,,,
5,1988,1988-12-11,15,23.362,BUF,,RAI,W 37-21,,,,
6,1988,1988-12-18,16,24.003,BUF,@,IND,L 14-17,,,,
7,1989,1989-09-10,1,24.269,BUF,@,MIA,W 27-24,,,,
8,1989,1989-09-18,2,24.277,BUF,,DEN,L 14-28,,,,
9,1989,1989-09-24,3,24.283,BUF,@,HOU,W 47-41,,,,
10,1989,1989-10-01,4,24.290,BUF,,NWE,W 31-10,,,,
11,1989,1989-10-08,5,24.297,BUF,@,IND,L 14-37,,,,
12,1989,1989-10-16,6,24.305,BUF,,RAM,W 23-20,,,,
13,1989,1989-10-22,7,24.311,BUF,,NYJ,W 34-3,,,,
14,1989,1989-10-29,8,24.318,BUF,,MIA,W 31-17,,,,
15,1989,1989-11-05,9,24.325,BUF,@,ATL,L 28-30,,,,
16,1989,1989-11-12,10,24.332,BUF,,IND,W 30-7,,,,
17,1989,1989-11-19,11,24.339,BUF,@,NWE,L 24-33,0.0,1,16,0
18,1989,1989-11-26,12,24.346,BUF,,CIN,W 24-7,,,,
19,1989,1989-12-04,13,24.354,BUF,@,SEA,L 16-17,,,,
20,1989,1989-12-10,14,24.360,BUF,,NOR,L 19-22,,,,
21,1989,1989-12-17,15,25.002,BUF,@,SFO,L 10-21,,,,
22,1989,1989-12-23,16,25.008,BUF,@,NYJ,W 37-0,,,,
23,1990,1990-09-09,1,25.268,BUF,,IND,W 26-10,,,,
24,1990,1990-09-16,2,25.275,BUF,@,MIA,L 7-30,,,,
25,1990,1990-09-24,3,25.283,BUF,@,NYJ,W 30-7,,,,
26,1990,1990-09-30,4,25.289,BUF,,DEN,W 29-28,,,,
27,1990,1990-10-07,5,25.296,BUF,,RAI,W 38-24,,,,
28,1990,1990-10-21,6,25.310,BUF,,NYJ,W 30-27,,,,
29,1990,1990-10-28,7,25.317,BUF,@,NWE,W 27-10,1.0,0,0,0
30,1990,1990-11-04,8,25.324,BUF,@,CLE,W 42-0,,,,
31,1990,1990-11-11,9,25.331,BUF,,PHO,W 45-14,,,,
32,1990,1990-11-18,10,25.338,BUF,,NWE,W 14-0,1.0,0,0,0
33,1990,1990-11-26,11,25.346,BUF,@,HOU,L 24-27,,,,
34,1990,1990-12-02,12,25.352,BUF,,PHI,W 30-23,,,,
35,1990,1990-12-09,13,25.359,BUF,@,IND,W 31-7,,,,
36,1990,1990-12-15,14,26.000,BUF,@,NYG,W 17-13,,,,
37,1990,1990-12-23,15,26.008,BUF,,MIA,W 24-14,,,,
38,1990,1990-12-30,16,26.015,BUF,@,WAS,L 14-29,,,,
39,1991,1991-09-01,1,26.260,BUF,,MIA,W 35-31,,,,
40,1991,1991-09-08,2,26.267,BUF,,PIT,W 52-34,,,,
41,1991,1991-09-15,3,26.274,BUF,@,NYJ,W 23-20,,,,
42,1991,1991-09-22,4,26.281,BUF,@,TAM,W 17-10,,,,
43,1991,1991-09-29,5,26.288,BUF,,CHI,W 35-20,,,,
44,1991,1991-10-07,6,26.296,BUF,@,KAN,L 6-33,,,,
45,1991,1991-10-13,7,26.302,BUF,,IND,W 42-6,,,,
46,1991,1991-10-21,8,26.310,BUF,,CIN,W 35-16,,,,
47,1991,1991-11-03,9,26.323,BUF,,NWE,W 22-17,,,,
48,1991,1991-11-10,10,26.330,BUF,@,GNB,W 34-24,,,,
49,1991,1991-11-18,11,26.338,BUF,@,MIA,W 41-27,,,,
50,1991,1991-11-24,12,26.344,BUF,@,NWE,L 13-16,,,,
51,1991,1991-12-01,13,26.351,BUF,,NYJ,W 24-13,,,,
52,1991,1991-12-08,14,26.358,BUF,@,RAI,W 30-27,,,,
53,1991,1991-12-15,15,27.000,BUF,@,IND,W 35-7,,,,
54,1991,1991-12-22,16,27.007,BUF,,DET,L 14-17,,,,
55,1992,1992-09-06,1,27.266,BUF,,RAM,W 40-7,,,,
56,1992,1992-09-13,2,27.273,BUF,@,SFO,W 34-31,,,,
57,1992,1992-09-20,3,27.280,BUF,,IND,W 38-0,,,,
58,1992,1992-09-27,4,27.287,BUF,@,NWE,W 41-7,,,,
59,1992,1992-10-04,5,27.294,BUF,,MIA,L 10-37,,,,
60,1992,1992-10-11,6,27.301,BUF,@,RAI,L 3-20,1.0,0,0,0
61,1992,1992-10-26,7,27.316,BUF,@,NYJ,W 24-20,,,,
62,1992,1992-11-01,8,27.322,BUF,,NWE,W 16-7,,,,
63,1992,1992-11-08,9,27.329,BUF,,PIT,W 28-20,,,,
64,1992,1992-11-16,10,27.337,BUF,@,MIA,W 26-20,,,,
65,1992,1992-11-22,11,27.343,BUF,,ATL,W 41-14,,,,
66,1992,1992-11-29,12,27.350,BUF,@,IND,L 13-16,,,,
67,1992,1992-12-06,13,27.357,BUF,,NYJ,L 17-24,,,,
68,1992,1992-12-12,14,27.363,BUF,,DEN,W 27-17,,,,
69,1992,1992-12-20,15,28.005,BUF,@,NOR,W 20-16,,,,
70,1992,1992-12-27,16,28.012,BUF,@,HOU,L 3-27,,,,
71,1993,1993-09-05,1,28.264,NYG,@,CHI,W 26-20,,,,
72,1993,1993-09-12,2,28.271,NYG,,TAM,W 23-7,,,,
73,1993,1993-09-19,3,28.278,NYG,,RAM,W 20-10,,,,
74,1993,1993-10-03,4,28.292,NYG,@,BUF,L 14-17,,,,
75,1993,1993-10-10,5,28.299,NYG,@,WAS,W 41-7,,,,
76,1993,1993-10-17,6,28.306,NYG,,PHI,W 21-10,,,,
77,1993,1993-10-31,7,28.320,NYG,,NYJ,L 6-10,,,,
78,1993,1993-11-07,8,28.327,NYG,@,DAL,L 9-31,,,,
79,1993,1993-11-14,9,28.334,NYG,,WAS,W 20-6,,,,
80,1993,1993-11-21,10,28.341,NYG,@,PHI,W 7-3,0.5,0,0,0
81,1993,1993-11-28,11,28.348,NYG,,PHO,W 19-17,,,,
82,1993,1993-12-05,12,28.355,NYG,@,MIA,W 19-14,,,,
83,1993,1993-12-12,13,28.362,NYG,,IND,W 20-6,1.0,0,0,0
84,1993,1993-12-20,14,29.005,NYG,@,NOR,W 24-14,,,,
85,1993,1993-12-26,15,29.011,NYG,@,PHO,L 6-17,,,,
86,1993,1994-01-02,16,29.018,NYG,,DAL,L 13-16,,,,
87,1994,1994-09-04,1,29.263,NYG,,PHI,W 28-23,,,,
88,1994,1994-09-11,2,29.270,NYG,@,ARI,W 20-17,,,,
89,1994,1994-09-18,3,29.277,NYG,,WAS,W 31-23,,,,
90,1994,1994-10-02,4,29.291,NYG,@,NOR,L 22-27,,,,
91,1994,1994-10-10,5,29.299,NYG,,MIN,L 10-27,,,,
92,1994,1994-10-16,6,29.305,NYG,@,RAM,L 10-17,,,,
