ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
22,1999,1999-11-28,11,26.198,TAM,@,SEA,W 16-3,,,,,,,0.0%,,,
23,1999,1999-12-06,12,26.206,TAM,,MIN,W 24-17,,,,,,,0.0%,,,
24,1999,1999-12-12,13,26.212,TAM,,DET,W 23-16,,,,,,,0.0%,,,
25,1999,1999-12-19,14,26.219,TAM,@,OAK,L 0-45,,,,,,,0.0%,,,
26,1999,1999-12-26,15,26.226,TAM,,GNB,W 29-10,,,,,,,0.0%,,,
27,1999,2000-01-02,16,26.233,TAM,@,CHI,W 20-6,,,,,,,0.0%,,,
28,2000,2000-09-03,1,27.112,MIN,,CHI,W 30-27,,2,2,31,15.50,0,100.0%,15.50,0,0
29,2000,2000-09-10,2,27.119,MIN,,MIA,W 13-7,,2,2,42,21.00,0,100.0%,21.00,0,0
30,2000,2000-09-17,3,27.126,MIN,@,NWE,W 21-13,*,1,1,5,5.00,0,100.0%,5.00,0,0
31,2000,2000-10-01,4,27.140,MIN,@,DET,W 31-24,*,7,4,34,8.50,0,57.1%,4.86,0,0
32,2000,2000-10-09,5,27.148,MIN,,TAM,W 30-23,,3,2,41,20.50,1,66.7%,13.67,1,6
33,2000,2000-10-15,6,27.154,MIN,@,CHI,W 28-16,*,1,,,,,0.0%,,,
34,2000,2000-10-22,7,27.161,MIN,,BUF,W 31-27,,,,,,,0.0%,,,
35,2000,2000-10-29,8,27.168,MIN,@,TAM,L 13-41,,3,1,11,11.00,0,33.3%,3.67,0,0
36,2000,2000-11-06,9,27.176,MIN,@,GNB,L 20-26,*,1,,,,,0.0%,,,
37,2000,2000-11-12,10,27.182,MIN,,ARI,W 31-14,*,3,1,7,7.00,0,33.3%,2.33,0,0
38,2000,2000-11-19,11,27.189,MIN,,CAR,W 31-17,,3,3,28,9.33,0,100.0%,9.33,0,0
39,2000,2000-11-30,13,27.200,MIN,,DET,W 24-17,,,,,,,0.0%,,,
40,2000,2000-12-10,14,27.210,MIN,@,STL,L 29-40,,0,,,,,0.0%,,,
41,2000,2000-12-17,15,27.217,MIN,,GNB,L 28-33,,3,1,3,3.00,0,33.3%,1.00,0,0
42,2000,2000-12-24,16,27.224,MIN,@,IND,L 10-31,,,,,,,0.0%,,,
43,2001,2001-09-09,1,28.118,CHI,@,BAL,L 6-17,,,,,,,0.0%,,,
44,2001,2001-09-23,2,28.132,CHI,,MIN,W 17-10,,2,,,,,0.0%,,,
45,2001,2001-10-07,3,28.146,CHI,@,ATL,W 31-3,*,2,2,9,4.50,0,100.0%,4.50,0,0
46,2001,2001-10-14,4,28.153,CHI,,ARI,W 20-13,*,4,3,26,8.67,0,75.0%,6.50,0,0
47,2001,2001-10-21,5,28.160,CHI,@,CIN,W 24-0,*,1,1,3,3.00,0,100.0%,3.00,0,0
48,2001,2001-10-28,6,28.167,CHI,,SFO,W 37-31,*,2,2,11,5.50,0,100.0%,5.50,0,0
49,2001,2001-11-04,7,28.174,CHI,,CLE,W 27-21,,,,,,,0.0%,,,
50,2001,2001-11-11,8,28.181,CHI,,GNB,L 12-20,*,1,1,6,6.00,0,100.0%,6.00,0,0
51,2001,2001-11-18,9,28.188,CHI,@,TAM,W 27-24,,2,,,,,0.0%,,,
52,2001,2001-11-25,10,28.195,CHI,@,MIN,W 13-6,*,,,,,,0.0%,,,
53,2001,2001-12-02,11,28.202,CHI,,DET,W 13-10,,,,,,,0.0%,,,
54,2001,2001-12-09,12,28.209,CHI,@,GNB,L 7-17,*,,,,,,0.0%,,,
55,2001,2001-12-16,13,28.216,CHI,,TAM,W 27-3,,1,1,8,8.00,0,100.0%,8.00,0,0
56,2001,2001-12-23,14,28.223,CHI,@,WAS,W 20-15,,1,,,,,0.0%,,,
57,2001,2001-12-30,15,28.230,CHI,@,DET,W 24-0,,,,,,,0.0%,,,
58,2001,2002-01-06,16,28.237,CHI,,JAX,W 33-13,,1,1,5,5.00,0,100.0%,5.00,0,0
59,2002,2002-09-08,1,29.117,CHI,,MIN,W 27-23,,1,1,10,10.00,0,100.0%,10.00,0,0
60,2002,2002-09-15,2,29.124,CHI,@,ATL,W 14-13,,1,1,37,37.00,0,100.0%,37.00,0,0
61,2002,2002-09-22,3,29.131,CHI,,NOR,L 23-29,*,6,4,34,8.50,0,66.7%,5.67,0,0
62,2002,2002-09-29,4,29.138,CHI,@,BUF,L 27-33,*,4,3,14,4.67,1,75.0%,3.50,1,6
63,2002,2002-10-07,5,29.146,CHI,,GNB,L 21-34,*,5,3,33,11.00,2,60.0%,6.60,2,12
64,2002,2002-10-20,6,29.159,CHI,@,DET,L 20-23,*,1,1,10,10.00,0,100.0%,10.00,0,0
65,2002,2002-11-03,8,29.173,CHI,,PHI,L 13-19,*,5,1,8,8.00,0,20.0%,1.60,0,0
66,2002,2002-11-10,9,29.180,CHI,,NWE,L 30-33,*,4,2,17,8.50,0,50.0%,4.25,0,0
67,2002,2002-11-18,10,29.188,CHI,@,STL,L 16-21,*,5,4,30,7.50,0,80.0%,6.00,0,0
68,2002,2002-11-24,11,29.194,CHI,,DET,W 20-17,*,1,,,,,0.0%,,,
