ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1990,1990-12-22,15,23.352,IND,,WAS,W 35-28,,,,,,,,,
2,1990,1990-12-30,16,23.360,IND,@,MIA,L 17-23,,,,,,,,,
3,1992,1992-09-06,1,25.246,PHO,@,TAM,L 7-23,,,,,,0.0%,,,
4,1992,1992-09-13,2,25.253,PHO,,PHI,L 14-31,,,,,,0.0%,,,
5,1992,1992-09-20,3,25.260,PHO,@,DAL,L 20-31,,,,,,0.0%,,,
6,1992,1992-10-04,4,25.274,PHO,,WAS,W 27-24,,,,,,0.0%,,,
7,1992,1992-10-11,5,25.281,PHO,@,NYG,L 21-31,,,,,,0.0%,,,
8,1992,1992-10-18,6,25.288,PHO,,NOR,L 21-30,,,,,,0.0%,,,
9,1992,1992-10-25,7,25.295,PHO,@,PHI,L 3-7,,,,,,0.0%,,,
10,1992,1992-11-01,8,25.302,PHO,,SFO,W 24-14,,,,,,0.0%,,,
11,1993,1993-09-05,1,26.244,PHO,@,PHI,L 17-23,,,,,,0.0%,,,
12,1993,1993-09-12,2,26.251,PHO,@,WAS,W 17-10,,,,,,0.0%,,,
13,1993,1993-09-19,3,26.258,PHO,,DAL,L 10-17,,,,,,0.0%,,,
14,1993,1993-09-26,4,26.265,PHO,@,DET,L 20-26,,,,,,0.0%,,,
15,1993,1993-10-10,5,26.279,PHO,,NWE,L 21-23,,,,,,0.0%,,,
16,1993,1993-10-17,6,26.286,PHO,,WAS,W 36-6,,,,,,0.0%,,,
17,1993,1993-10-24,7,26.293,PHO,@,SFO,L 14-28,,,,,,0.0%,,,
18,1993,1993-10-31,8,26.300,PHO,,NOR,L 17-20,,,,,,0.0%,,,
19,1993,1993-11-07,9,26.307,PHO,,PHI,W 16-3,,,,,,0.0%,,,
20,1993,1993-11-14,10,26.314,PHO,@,DAL,L 15-20,,,,,,0.0%,,,
21,1993,1993-11-28,11,26.328,PHO,@,NYG,L 17-19,,,,,,0.0%,,,
22,1993,1993-12-05,12,26.335,PHO,,RAM,W 38-10,,,,,,0.0%,,,
23,1993,1993-12-12,13,26.342,PHO,,DET,L 14-21,,,,,,0.0%,,,
24,1993,1993-12-19,14,26.349,PHO,@,SEA,W 30-27,,,,,,0.0%,,,
25,1993,1993-12-26,15,26.356,PHO,,NYG,W 17-6,,,,,,0.0%,,,
26,1993,1994-01-02,16,26.363,PHO,@,ATL,W 27-10,,,,,,0.0%,,,
27,1994,1994-09-04,1,27.243,ARI,@,RAM,L 12-14,,,,,,0.0%,,,
28,1994,1994-09-11,2,27.250,ARI,,NYG,L 17-20,,,,,,0.0%,,,
29,1994,1994-09-18,3,27.257,ARI,@,CLE,L 0-32,,,,,,0.0%,,,
30,1994,1994-10-02,4,27.271,ARI,,MIN,W 17-7,,,,,,0.0%,,,
31,1994,1994-10-09,5,27.278,ARI,@,DAL,L 3-38,,,,,,0.0%,,,
32,1994,1994-10-16,6,27.285,ARI,@,WAS,W 19-16,,,,,,0.0%,,,
33,1994,1994-10-23,7,27.292,ARI,,DAL,L 21-28,,,,,,0.0%,,,
34,1994,1994-10-30,8,27.299,ARI,,PIT,W 20-17,,,,,,0.0%,,,
35,1994,1994-11-06,9,27.306,ARI,@,PHI,L 7-17,,,,,,0.0%,,,
36,1994,1994-11-13,10,27.313,ARI,@,NYG,W 10-9,,,,,,0.0%,,,
37,1994,1994-11-20,11,27.320,ARI,,PHI,W 12-6,,,,,,0.0%,,,
38,1995,1995-09-03,1,28.242,MIN,@,CHI,L 14-31,,,,,,0.0%,,,
39,1995,1995-10-22,7,28.291,MIN,@,GNB,L 21-38,,,,,,0.0%,,,
40,1995,1995-10-30,8,28.299,MIN,,CHI,L 6-14,,,,,,0.0%,,,
41,1995,1995-11-05,9,28.305,MIN,,GNB,W 27-24,,,,,,0.0%,,,
42,1995,1995-11-12,10,28.312,MIN,@,ARI,W 30-24,,,,,,0.0%,,,
43,1995,1995-11-19,11,28.319,MIN,,NOR,W 43-24,,,,,,0.0%,,,
44,1995,1995-11-23,12,28.323,MIN,@,DET,L 38-44,,,,,,0.0%,,,
