ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1975,1975-09-21,1,22.076,SFO,@,MIN,L 17-27,2,19,9.50,0
2,1975,1975-09-28,2,22.083,SFO,,RAM,L 14-23,1,14,14.00,0
3,1975,1975-10-05,3,22.090,SFO,@,KAN,W 20-3,,,,
4,1975,1975-10-12,4,22.097,SFO,,ATL,L 3-17,,,,
5,1975,1975-10-19,5,22.104,SFO,,NOR,W 35-21,,,,
6,1975,1975-10-26,6,22.111,SFO,@,NWE,L 16-24,,,,
7,1975,1975-11-02,7,22.118,SFO,,DET,L 17-28,1,12,12.00,0
8,1975,1975-11-09,8,22.125,SFO,@,RAM,W 24-23,,,,
9,1975,1975-11-16,9,22.132,SFO,,CHI,W 31-3,,,,
10,1975,1975-11-23,10,22.139,SFO,@,NOR,W 16-6,,,,
11,1975,1975-11-30,11,22.146,SFO,@,PHI,L 17-27,,,,
12,1975,1975-12-07,12,22.153,SFO,,HOU,L 13-27,,,,
13,1975,1975-12-14,13,22.160,SFO,@,ATL,L 9-31,,,,
14,1975,1975-12-21,14,22.167,SFO,,NYG,L 23-26,,,,
