ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
53,1982,1982-12-02,5,26.058,RAM,,SFO,L 24-30,,0,0,,0,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,
54,1982,1982-12-12,6,26.068,RAM,,DEN,L 24-27,,2,25,12.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
55,1982,1982-12-18,7,26.074,RAM,@,RAI,L 31-37,,0,0,,0,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,
56,1982,1982-12-26,8,26.082,RAM,,CHI,L 26-34,,1,23,23.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
57,1982,1983-01-02,9,26.089,RAM,@,SFO,W 21-20,,0,0,,0,,,0,0,,0,0,0,,0,0,0,,,,,,2,42,21.00,0,0,0,,0,0,0
58,1984,1984-09-03,1,27.334,RAM,,DAL,L 13-20,,0,0,,0,,,0,0,,0,0,0,,0,0,0,,0,0,,,2,40,20.00,0,0,0,,0,0,0
59,1984,1984-09-09,2,27.340,RAM,,CLE,W 20-17,,1,11,11.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,,,3,77,25.67,0,0,0,,0,0,0
60,1984,1984-09-16,3,27.347,RAM,@,PIT,L 14-24,,4,152,38.00,1,,,0,0,,0,0,0,,0,0,0,,0,0,,,2,32,16.00,0,0,0,,0,1,6
61,1984,1984-09-23,4,27.354,RAM,@,CIN,W 24-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1984,1984-09-30,5,27.361,RAM,,NYG,W 33-12,,0,0,,0,,,0,0,,0,0,0,,0,0,0,,0,0,,,2,40,20.00,0,0,0,,0,0,0
63,1984,1984-10-07,6,28.002,RAM,,ATL,L 28-30,,3,89,29.67,1,,,0,0,,0,0,0,,0,0,0,,0,0,,,1,26,26.00,0,0,0,,0,1,6
64,1984,1984-10-14,7,28.009,RAM,@,NOR,W 28-10,,1,25,25.00,1,,,0,0,,0,0,0,,0,0,0,,0,0,,,1,13,13.00,0,0,0,,0,1,6
65,1984,1984-10-22,8,28.017,RAM,@,ATL,W 24-10,,1,5,5.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
66,1984,1984-10-28,9,28.023,RAM,,SFO,L 0-33,,0,0,,0,,,0,0,,0,0,0,,0,0,0,,0,0,,,3,66,22.00,0,0,0,,0,0,0
67,1984,1984-11-04,10,28.030,RAM,@,STL,W 16-13,,0,0,,0,,,0,0,,0,0,0,,0,0,0,,0,0,,,2,33,16.50,0,0,0,,0,0,0
68,1984,1984-11-11,11,28.037,RAM,,CHI,W 29-13,,0,0,,0,,,0,0,,0,0,0,,0,0,0,,0,0,,,1,7,7.00,0,0,0,,0,0,0
69,1984,1984-11-18,12,28.044,RAM,@,GNB,L 6-31,,1,8,8.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,,,2,31,15.50,0,0,0,,0,0,0
70,1984,1984-11-25,13,28.051,RAM,@,TAM,W 34-33,,0,0,,0,,,0,0,,0,0,0,,0,0,0,,0,0,,,4,101,25.25,0,0,0,,0,0,0
71,1984,1984-12-02,14,28.058,RAM,,NOR,W 34-21,,0,0,,0,,,0,0,,0,0,0,,0,0,0,,0,0,,,1,35,35.00,0,0,0,,0,0,0
72,1984,1984-12-09,15,28.065,RAM,,HOU,W 27-16,,1,57,57.00,1,,,0,0,,0,0,0,,0,0,0,,0,0,,,2,42,21.00,0,0,0,,0,1,6
73,1984,1984-12-14,16,28.070,RAM,@,SFO,L 16-19,,2,43,21.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
74,1985,1985-09-08,1,28.338,HOU,,MIA,W 26-23,,2,70,35.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
75,1985,1985-09-15,2,28.345,HOU,@,WAS,L 13-16,,4,41,10.25,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
76,1985,1985-09-22,3,28.352,HOU,@,PIT,L 0-20,,2,31,15.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
77,1985,1985-09-29,4,28.359,HOU,,DAL,L 10-17,,3,88,29.33,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
78,1985,1985-10-06,5,29.001,HOU,@,DEN,L 20-31,,2,16,8.00,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
79,1985,1985-10-13,6,29.008,HOU,,CLE,L 6-21,,4,48,12.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
80,1985,1985-10-20,7,29.015,HOU,,CIN,W 44-27,,4,58,14.50,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
81,1985,1985-10-27,8,29.022,HOU,@,STL,W 20-10,,6,132,22.00,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
82,1985,1985-11-03,9,29.029,HOU,,KAN,W 23-20,,7,88,12.57,1,,,0,0,,0,0,0,,0,0,0,,,,,,1,22,22.00,0,0,0,,0,1,6
83,1985,1985-11-10,10,29.036,HOU,@,BUF,L 0-20,,1,9,9.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
84,1985,1985-11-17,11,29.043,HOU,,PIT,L 7-30,,0,0,,0,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,
85,1985,1985-11-24,12,29.050,HOU,,SDG,W 37-35,,4,84,21.00,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
86,1985,1985-12-01,13,29.057,HOU,@,CIN,L 27-45,,7,129,18.43,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
87,1985,1985-12-08,14,29.064,HOU,,NYG,L 14-35,,6,103,17.17,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
88,1985,1985-12-15,15,29.071,HOU,@,CLE,L 21-28,,3,62,20.67,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
89,1985,1985-12-22,16,29.078,HOU,@,IND,L 16-34,,9,210,23.33,2,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
90,1986,1986-09-07,1,29.337,HOU,@,GNB,W 31-3,,6,97,16.17,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
91,1986,1986-09-14,2,29.344,HOU,,CLE,L 20-23,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1986,1986-09-21,3,29.351,HOU,@,KAN,L 13-27,,2,20,10.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
93,1986,1986-09-28,4,29.358,HOU,,PIT,L 16-22,,6,88,14.67,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
94,1986,1986-10-05,5,30.000,HOU,@,DET,L 13-24,,2,93,46.50,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
95,1986,1986-10-12,6,30.007,HOU,,CHI,L 7-20,,5,84,16.80,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
96,1986,1986-10-19,7,30.014,HOU,@,CIN,L 28-31,,3,35,11.67,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
97,1986,1986-10-26,8,30.021,HOU,,RAI,L 17-28,,7,138,19.71,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
98,1986,1986-11-02,9,30.028,HOU,@,MIA,L 7-28,,4,40,10.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
99,1986,1986-11-09,10,30.035,HOU,,CIN,W 32-28,,10,185,18.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
100,1986,1986-11-16,11,30.042,HOU,@,PIT,L 10-21,,2,21,10.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
101,1986,1986-11-23,12,30.049,HOU,,IND,W 31-17,,5,74,14.80,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
102,1986,1986-11-30,13,30.056,HOU,@,CLE,L 10-13,,2,29,14.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
103,1986,1986-12-07,14,30.063,HOU,@,SDG,L 0-27,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1986,1986-12-14,15,30.070,HOU,,MIN,W 23-10,,6,94,15.67,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
105,1986,1986-12-21,16,30.077,HOU,,BUF,W 16-7,,5,114,22.80,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
106,1987,1987-09-13,1,30.343,HOU,,RAM,W 20-16,,5,98,19.60,0,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
107,1987,1987-09-20,2,30.350,HOU,@,BUF,L 30-34,,4,48,12.00,1,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
108,1987,1987-10-25,6,31.020,HOU,,ATL,W 37-33,,2,51,25.50,0,,,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
109,1987,1987-11-01,7,31.027,HOU,@,CIN,W 31-29,,4,79,19.75,0,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
110,1987,1987-11-08,8,31.034,HOU,@,SFO,L 20-27,,4,101,25.25,0,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
111,1987,1987-11-15,9,31.041,HOU,@,PIT,W 23-3,,4,107,26.75,1,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
112,1987,1987-11-22,10,31.048,HOU,,CLE,L 7-40,,1,6,6.00,0,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
113,1987,1987-11-29,11,31.055,HOU,@,IND,L 27-51,,7,134,19.14,2,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,2,12
114,1987,1987-12-06,12,31.062,HOU,,SDG,W 33-18,,4,45,11.25,0,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
115,1987,1987-12-13,13,31.069,HOU,@,NOR,L 10-24,,4,102,25.50,0,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
116,1987,1987-12-20,14,31.076,HOU,,PIT,W 24-16,,4,109,27.25,2,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,2,12
117,1987,1987-12-27,15,31.083,HOU,,CIN,W 21-17,,6,109,18.17,0,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
118,1988,1988-09-04,1,31.335,HOU,@,IND,W 17-14,,3,47,15.67,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
119,1988,1988-09-11,2,31.342,HOU,,RAI,W 38-35,,5,64,12.80,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
120,1988,1988-09-18,3,31.349,HOU,@,NYJ,L 3-45,,2,27,13.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
121,1988,1988-09-25,4,31.356,HOU,,NWE,W 31-6,,4,88,22.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
122,1988,1988-10-02,5,31.363,HOU,@,PHI,L 23-32,,2,49,24.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
123,1988,1988-10-09,6,32.004,HOU,,KAN,W 7-6,,1,8,8.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
124,1988,1988-10-16,7,32.011,HOU,@,PIT,W 34-14,,2,31,15.50,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
125,1988,1988-10-23,8,32.018,HOU,@,CIN,L 21-44,,6,79,13.17,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
126,1988,1988-10-30,9,32.025,HOU,,WAS,W 41-17,,9,148,16.44,3,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,3,18
127,1988,1988-11-07,10,32.033,HOU,,CLE,W 24-17,,1,24,24.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
128,1988,1988-11-13,11,32.039,HOU,@,SEA,L 24-27,,8,139,17.38,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
129,1988,1988-11-20,12,32.046,HOU,,PHO,W 38-20,,5,100,20.00,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
130,1988,1988-11-24,13,32.050,HOU,@,DAL,W 25-17,,9,113,12.56,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
131,1988,1988-12-04,14,32.060,HOU,,PIT,L 34-37,,4,68,17.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
132,1988,1988-12-11,15,32.067,HOU,,CIN,W 41-6,,6,97,16.17,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
133,1988,1988-12-18,16,32.074,HOU,@,CLE,L 23-28,,5,59,11.80,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
134,1989,1989-09-10,1,32.340,HOU,@,MIN,L 7-38,,2,28,14.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
135,1989,1989-09-17,2,32.347,HOU,@,SDG,W 34-27,,6,69,11.50,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
136,1989,1989-09-24,3,32.354,HOU,,BUF,L 41-47,,3,58,19.33,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
137,1989,1989-10-01,4,32.361,HOU,,MIA,W 39-7,,5,56,11.20,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
138,1989,1989-10-08,5,33.003,HOU,@,NWE,L 13-23,,4,49,12.25,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
139,1989,1989-10-15,6,33.010,HOU,@,CHI,W 33-28,,5,128,25.60,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
140,1989,1989-10-22,7,33.017,HOU,,PIT,W 27-0,,3,58,19.33,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
141,1989,1989-10-29,8,33.024,HOU,@,CLE,L 17-28,,3,67,22.33,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
142,1989,1989-11-05,9,33.031,HOU,,DET,W 35-31,,9,101,11.22,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
143,1989,1989-11-13,10,33.039,HOU,,CIN,W 26-24,,4,33,8.25,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
144,1989,1989-12-03,13,33.059,HOU,@,PIT,W 23-16,,4,56,14.00,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
145,1989,1989-12-10,14,33.066,HOU,,TAM,W 20-17,,2,17,8.50,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
146,1989,1989-12-17,15,33.073,HOU,@,CIN,L 7-61,,6,77,12.83,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
147,1989,1989-12-23,16,33.079,HOU,,CLE,L 20-24,,10,141,14.10,2,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
148,1990,1990-09-09,1,33.339,HOU,@,ATL,L 27-47,,5,53,10.60,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
149,1990,1990-09-16,2,33.346,HOU,@,PIT,L 9-20,,5,71,14.20,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
150,1990,1990-09-23,3,33.353,HOU,,IND,W 24-10,,10,123,12.30,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
151,1990,1990-09-30,4,33.360,HOU,@,SDG,W 17-7,,4,48,12.00,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
152,1990,1990-10-07,5,34.002,HOU,,SFO,L 21-24,,3,52,17.33,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
153,1990,1990-10-14,6,34.009,HOU,,CIN,W 48-17,,4,86,21.50,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
