ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1993,1993-11-07,9,22.121,PHO,,PHI,W 16-3,
2,1993,1993-11-14,10,22.128,PHO,@,DAL,L 15-20,
3,1993,1993-11-28,11,22.142,PHO,@,NYG,L 17-19,
4,1993,1993-12-05,12,22.149,PHO,,RAM,W 38-10,
5,1993,1993-12-19,14,22.163,PHO,@,SEA,W 30-27,
6,1994,1994-09-04,1,23.057,ARI,@,RAM,L 12-14,
7,1994,1994-09-11,2,23.064,ARI,,NYG,L 17-20,
8,1994,1994-10-09,5,23.092,ARI,@,DAL,L 3-38,
9,1994,1994-10-16,6,23.099,ARI,@,WAS,W 19-16,
10,1994,1994-10-23,7,23.106,ARI,,DAL,L 21-28,
11,1994,1994-11-06,9,23.120,ARI,@,PHI,L 7-17,
12,1994,1994-11-13,10,23.127,ARI,@,NYG,W 10-9,
13,1994,1994-11-20,11,23.134,ARI,,PHI,W 12-6,
14,1995,1995-09-17,3,24.070,ARI,@,DET,W 20-17,0.5
15,1995,1995-09-24,4,24.077,ARI,@,DAL,L 20-34,
16,1995,1995-10-01,5,24.084,ARI,,KAN,L 3-24,
17,1995,1995-10-08,6,24.091,ARI,@,NYG,L 21-27,
18,1995,1995-11-26,12,24.140,ARI,,ATL,W 40-37,
