ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1984,1984-09-02,1,22.138,SFO,@,DET,W 30-27,0,0,,0,,,,,,,,,,
2,1984,1984-09-10,2,22.146,SFO,,WAS,W 37-31,0,0,,0,,,,,,,,,,
3,1984,1984-09-16,3,22.152,SFO,,NOR,W 30-20,0,0,,0,,,,,,,,,,
4,1984,1984-09-23,4,22.159,SFO,@,PHI,W 21-9,0,0,,0,,,,,,,,,,
5,1984,1984-09-30,5,22.166,SFO,,ATL,W 14-5,0,0,,0,,,,,,,,,,
6,1984,1984-10-08,6,22.174,SFO,@,NYG,W 31-10,1,1,1.00,1,0,0,,0,0,0,,0,1,6
7,1984,1984-10-14,7,22.180,SFO,,PIT,L 17-20,0,0,,0,,,,,,,,,,
8,1984,1984-10-21,8,22.187,SFO,@,HOU,W 34-21,2,17,8.50,0,0,0,,0,0,0,,0,0,0
9,1984,1984-10-28,9,22.194,SFO,@,RAM,W 33-0,2,15,7.50,0,0,0,,0,0,0,,0,0,0
10,1984,1984-11-04,10,22.201,SFO,,CIN,W 23-17,0,0,,0,,,,,,,,,,
11,1984,1984-11-11,11,22.208,SFO,@,CLE,W 41-7,1,21,21.00,0,0,0,,0,0,0,,0,0,0
12,1984,1984-11-18,12,22.215,SFO,,TAM,W 24-17,0,0,,0,,,,,,,,,,
13,1984,1984-11-25,13,22.222,SFO,@,NOR,W 35-3,1,6,6.00,0,0,0,,0,0,0,,0,0,0
14,1984,1984-12-02,14,22.229,SFO,@,ATL,W 35-17,0,0,,0,,,,,,,,,,
15,1984,1984-12-14,16,22.241,SFO,,RAM,W 19-16,0,0,,0,,,,,,,,,,
16,1985,1985-09-08,1,23.144,SFO,@,MIN,L 21-28,2,14,7.00,0,0,0,,0,0,0,,0,0,0
17,1985,1985-09-15,2,23.151,SFO,,ATL,W 35-16,0,0,,0,,,,,0,0,,0,,
18,1985,1985-09-22,3,23.158,SFO,@,RAI,W 34-10,0,0,,0,,,,,0,0,,0,,
19,1985,1985-09-29,4,23.165,SFO,,NOR,L 17-20,0,0,,0,,,,,0,0,,0,,
20,1985,1985-10-06,5,23.172,SFO,@,ATL,W 38-17,2,14,7.00,1,0,0,,0,0,0,,0,1,6
21,1985,1985-10-13,6,23.179,SFO,,CHI,L 10-26,0,0,,0,,,,,0,0,,0,,
22,1985,1985-10-20,7,23.186,SFO,@,DET,L 21-23,0,0,,0,,,,,0,0,,0,,
23,1985,1985-10-27,8,23.193,SFO,@,RAM,W 28-14,0,0,,0,,,,,0,0,,0,,
24,1985,1985-11-03,9,23.200,SFO,,PHI,W 24-13,0,0,,0,,,,,0,0,,0,,
25,1985,1985-11-11,10,23.208,SFO,@,DEN,L 16-17,1,14,14.00,0,0,0,,0,0,0,,0,0,0
26,1985,1985-11-17,11,23.214,SFO,,KAN,W 31-3,1,4,4.00,0,0,0,,0,0,0,,0,0,0
27,1985,1985-11-25,12,23.222,SFO,,SEA,W 19-6,0,0,,0,,,,,0,0,,0,,
28,1985,1985-12-01,13,23.228,SFO,@,WAS,W 35-8,1,4,4.00,0,0,0,,0,0,0,,0,0,0
29,1985,1985-12-09,14,23.236,SFO,,RAM,L 20-27,0,0,,0,,,,,0,0,,0,,
30,1985,1985-12-15,15,23.242,SFO,@,NOR,W 31-19,0,0,,0,,,,,0,0,,0,,
31,1985,1985-12-22,16,23.249,SFO,,DAL,W 31-16,0,0,,0,0,0,,0,1,1,1.00,0,0,0
32,1986,1986-09-07,1,24.143,SFO,@,TAM,W 31-7,1,10,10.00,1,0,0,,0,0,0,,0,1,6
33,1986,1986-09-14,2,24.150,SFO,@,RAM,L 13-16,0,0,,0,0,0,,0,0,0,,0,0,
34,1986,1986-09-21,3,24.157,SFO,,NOR,W 26-17,0,0,,0,0,0,,0,0,0,,0,0,
35,1986,1986-09-28,4,24.164,SFO,@,MIA,W 31-16,0,0,,0,0,0,,0,0,0,,0,0,
36,1986,1986-10-05,5,24.171,SFO,,IND,W 35-14,0,0,,0,0,0,,0,0,0,,0,0,
37,1986,1986-10-12,6,24.178,SFO,,MIN,L 24-27,2,19,9.50,0,0,0,,0,0,0,,0,0,0
38,1986,1986-10-19,7,24.185,SFO,@,ATL,T 10-10,0,0,,0,1,-3,-3.00,0,0,0,,0,0,0
39,1986,1986-10-26,8,24.192,SFO,@,GNB,W 31-17,0,0,,0,0,0,,0,1,8,8.00,0,0,0
40,1986,1986-11-02,9,24.199,SFO,@,NOR,L 10-23,3,23,7.67,1,0,0,,0,0,0,,0,1,6
41,1986,1986-11-09,10,24.206,SFO,,STL,W 43-17,0,0,,0,0,0,,0,0,0,,0,0,
42,1986,1986-11-17,11,24.214,SFO,@,WAS,L 6-14,1,1,1.00,0,0,0,,0,1,16,16.00,0,0,0
43,1986,1986-11-23,12,24.220,SFO,,ATL,W 20-0,0,0,,0,0,0,,0,0,0,,0,0,
44,1986,1986-12-01,13,24.228,SFO,,NYG,L 17-21,1,5,5.00,0,0,0,,0,0,0,,0,0,0
45,1986,1986-12-07,14,24.234,SFO,,NYJ,W 24-10,0,0,,0,0,0,,0,0,0,,0,0,
46,1986,1986-12-14,15,24.241,SFO,@,NWE,W 29-24,0,0,,0,0,0,,0,0,0,,0,0,
47,1986,1986-12-19,16,24.246,SFO,,RAM,W 24-14,1,3,3.00,0,0,0,,0,0,0,,0,0,0
48,1987,1987-09-13,1,25.149,SFO,@,PIT,L 17-30,4,15,3.75,1,0,0,,0,0,0,,0,1,6
49,1987,1987-09-20,2,25.156,SFO,@,CIN,W 27-26,0,0,,0,0,0,,0,,,,,0,
50,1987,1987-10-25,6,25.191,SFO,@,NOR,W 24-22,0,0,,0,0,0,,0,,,,,0,
51,1987,1987-11-01,7,25.198,SFO,@,RAM,W 31-10,2,11,5.50,1,0,0,,0,0,0,,0,1,6
52,1987,1987-11-08,8,25.205,SFO,,HOU,W 27-20,0,0,,0,0,0,,0,,,,,0,
53,1987,1987-11-15,9,25.212,SFO,,NOR,L 24-26,2,31,15.50,0,0,0,,0,0,0,,0,0,0
54,1987,1987-11-22,10,25.219,SFO,@,TAM,W 24-10,2,21,10.50,0,0,0,,0,0,0,,0,0,0
55,1987,1987-11-29,11,25.226,SFO,,CLE,W 38-24,6,76,12.67,0,0,0,,0,0,0,,0,0,0
56,1987,1987-12-06,12,25.233,SFO,@,GNB,W 23-12,2,18,9.00,0,0,0,,0,0,0,,0,0,0
57,1987,1987-12-14,13,25.241,SFO,,CHI,W 41-0,1,9,9.00,0,0,0,,0,0,0,,0,0,0
58,1987,1987-12-20,14,25.247,SFO,,ATL,W 35-7,2,41,20.50,0,0,0,,0,0,0,,0,0,0
59,1987,1987-12-27,15,25.254,SFO,,RAM,W 48-0,5,74,14.80,1,1,2,2.00,0,0,0,,0,1,6
60,1988,1988-09-04,1,26.140,SFO,@,NOR,W 34-33,5,59,11.80,2,0,0,,0,0,0,,0,2,12
61,1988,1988-09-25,4,26.161,SFO,@,SEA,W 38-7,1,13,13.00,1,0,0,,0,0,0,,0,1,6
62,1988,1988-10-02,5,26.168,SFO,,DET,W 20-13,0,0,,0,,,,,,,,,,
63,1988,1988-11-27,13,26.224,SFO,@,SDG,W 48-10,1,38,38.00,0,0,0,,0,0,0,,0,0,0
64,1988,1988-12-04,14,26.231,SFO,@,ATL,W 13-3,3,33,11.00,0,0,0,,0,0,0,,0,0,0
65,1988,1988-12-11,15,26.238,SFO,,NOR,W 30-17,5,45,9.00,0,0,0,,0,0,0,,0,0,0
66,1988,1988-12-18,16,26.245,SFO,,RAM,L 16-38,1,7,7.00,0,0,0,,0,0,0,,0,0,0
