ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,1976,1976-12-11,14,26.330,HOU,,PIT,L 0-21,10,335,33.50,0
