ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2001,2001-09-10,1,23.261,DEN,,NYG,W 31-20,,1,0,0,,0,0.0%,0.00,0,0,,0,1,29,29.00,0,0,0
2,2001,2001-09-23,2,23.274,DEN,@,ARI,W 38-17,,0,0,0,,0,0.0%,,0,0,,0,2,53,26.50,0,0,0
3,2001,2001-09-30,3,23.281,DEN,,BAL,L 13-20,,1,1,17,17.00,0,100.0%,17.00,0,0,,0,5,165,33.00,0,0,0
4,2001,2001-10-07,4,23.288,DEN,,KAN,W 20-6,,0,0,0,,0,0.0%,,0,0,,0,1,18,18.00,0,0,0
5,2001,2001-11-22,11,23.334,DEN,@,DAL,W 26-24,,1,,,,,0.0%,,,,,,,,,,,
6,2001,2001-12-02,12,23.344,DEN,@,MIA,L 10-21,*,1,,,,,0.0%,,,,,,,,,,,
7,2001,2001-12-09,13,23.351,DEN,,SEA,W 20-7,*,3,2,15,7.50,0,66.7%,5.00,1,27,27.00,0,0,0,,0,0,0
8,2001,2001-12-16,14,23.358,DEN,@,KAN,L 23-26,*,2,2,30,15.00,0,100.0%,15.00,2,-8,-4.00,0,0,0,,0,0,0
9,2001,2001-12-30,15,24.007,DEN,,OAK,W 23-17,*,2,2,15,7.50,0,100.0%,7.50,0,0,,0,3,63,21.00,0,0,0
10,2001,2002-01-06,16,24.014,DEN,@,IND,L 10-29,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,2,44,22.00,0,0,0
11,2002,2002-09-22,3,24.273,DEN,,BUF,W 28-23,,0,0,0,,0,0.0%,,0,0,,0,3,84,28.00,0,0,0
12,2002,2002-10-06,5,24.287,DEN,,SDG,W 26-9,,,,,,,0.0%,,,,,,,,,,,
13,2002,2002-10-13,6,24.294,DEN,,MIA,L 22-24,,0,0,0,,0,0.0%,,0,0,,0,4,130,32.50,0,0,0
14,2002,2002-10-20,7,24.301,DEN,@,KAN,W 37-34,,0,0,0,,0,0.0%,,0,0,,0,8,179,22.38,0,0,0
15,2002,2002-11-03,8,24.315,SEA,,WAS,L 3-14,,0,0,0,,0,0.0%,,0,0,,0,1,29,29.00,0,0,0
16,2002,2002-11-10,9,24.322,SEA,@,ARI,W 27-6,,0,0,0,,0,0.0%,,0,0,,0,2,52,26.00,0,0,0
17,2002,2002-11-17,10,24.329,SEA,,DEN,L 9-31,,0,0,0,,0,0.0%,,0,0,,0,5,104,20.80,0,0,0
18,2002,2002-11-24,11,24.336,ARI,,OAK,L 20-41,,0,0,0,,0,0.0%,,0,0,,0,6,132,22.00,0,0,0
19,2002,2002-12-01,12,24.343,ARI,@,KAN,L 0-49,,0,0,0,,0,0.0%,,0,0,,0,6,120,20.00,0,0,0
20,2002,2002-12-08,13,24.350,ARI,,DET,W 23-20,*,5,3,49,16.33,0,60.0%,9.80,1,9,9.00,0,4,80,20.00,0,0,0
21,2002,2002-12-15,14,24.357,ARI,@,STL,L 28-30,*,6,4,54,13.50,0,66.7%,9.00,0,0,,0,7,164,23.43,0,0,0
22,2002,2002-12-21,15,24.363,ARI,,SFO,L 14-17,*,7,4,33,8.25,2,57.1%,4.71,2,10,5.00,0,2,55,27.50,0,2,12
23,2002,2002-12-29,16,25.006,ARI,@,DEN,L 7-37,*,6,4,44,11.00,1,66.7%,7.33,0,0,,0,7,171,24.43,0,1,6
24,2003,2003-09-07,1,25.258,ARI,@,DET,L 24-42,,2,1,23,23.00,0,50.0%,11.50,0,0,,0,5,136,27.20,0,0,0
25,2003,2003-10-12,6,25.293,ARI,,BAL,L 18-26,,3,0,0,,0,0.0%,0.00,1,-4,-4.00,0,0,0,,0,0,0
26,2003,2003-11-02,8,25.314,ARI,,CIN,W 17-14,,0,,,,,0.0%,,,,,,,,,,,
27,2003,2003-11-09,9,25.321,ARI,@,PIT,L 15-28,,1,,,,,0.0%,,,,,,,,,,,
28,2003,2003-11-16,10,25.328,ARI,@,CLE,L 6-44,,,,,,,0.0%,,,,,,,,,,,
29,2003,2003-11-30,12,25.342,ARI,@,CHI,L 3-28,,,,,,,0.0%,,,,,,,,,,,
30,2003,2003-12-14,14,25.356,ARI,,CAR,L 17-20,,,,,,,0.0%,,,,,,,,,,,
31,2004,2004-10-10,4,26.292,NWE,,MIA,W 24-10,,2,0,0,,0,0.0%,0.00,0,0,,0,2,40,20.00,0,0,0
32,2004,2004-10-17,5,26.299,NWE,,SEA,W 30-20,,,,,,,0.0%,,,,,,,,,,,
33,2004,2004-10-24,6,26.306,NWE,,NYJ,W 13-7,,,,,,,0.0%,,,,,,,,,,,
34,2004,2004-10-31,7,26.313,NWE,@,PIT,L 20-34,,,,,,,0.0%,,,,,,,,,,,
35,2004,2004-11-07,8,26.320,NWE,@,STL,W 40-22,,,,,,,0.0%,,,,,,,,,,,
36,2004,2004-11-14,9,26.327,NWE,,BUF,W 29-6,,0,,,,,0.0%,,,,,,,,,,,
37,2004,2004-12-26,15,27.003,NWE,@,NYJ,W 23-7,,0,0,0,,0,0.0%,,0,0,,0,1,21,21.00,0,0,0
38,2004,2005-01-02,16,27.010,NWE,,SFO,W 21-7,,1,,,,,0.0%,,,,,,,,,,,
39,2006,2006-11-12,9,28.324,DET,,SFO,L 13-19,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
