ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1980,1980-09-07,1,22.122,CIN,,TAM,L 12-17,,,,,,
2,1980,1980-09-14,2,22.129,CIN,@,MIA,L 16-17,,,,,,
3,1980,1980-09-21,3,22.136,CIN,,PIT,W 30-28,,,,,,
4,1980,1980-09-28,4,22.143,CIN,,HOU,L 10-13,,,,,,
5,1980,1980-10-05,5,22.150,CIN,@,GNB,L 9-14,,,,,,
6,1980,1980-10-12,6,22.157,CIN,@,PIT,W 17-16,,,,,,
7,1980,1980-10-19,7,22.164,CIN,,MIN,W 14-0,,,,,,
8,1980,1980-10-26,8,22.171,CIN,@,HOU,L 3-23,,,,,,
9,1980,1980-11-02,9,22.178,CIN,,SDG,L 14-31,,,,,,
10,1980,1980-11-09,10,22.185,CIN,@,OAK,L 17-28,,,,,,
11,1980,1980-11-16,11,22.192,CIN,,BUF,L 0-14,,,,,,
12,1980,1980-11-23,12,22.199,CIN,@,CLE,L 7-31,,,,,,
13,1980,1980-11-30,13,22.206,CIN,@,KAN,W 20-6,,,,,,
14,1980,1980-12-07,14,22.213,CIN,,BAL,W 34-33,,,,,,
15,1980,1980-12-14,15,22.220,CIN,@,CHI,W 17-14,,,,,,
16,1980,1980-12-21,16,22.227,CIN,,CLE,L 24-27,,,,,,
17,1981,1981-09-06,1,23.121,CIN,,SEA,W 27-21,,,,,,
18,1981,1981-09-13,2,23.128,CIN,@,NYJ,W 31-30,,,,,,
19,1981,1981-10-04,5,23.149,CIN,@,HOU,L 10-17,,,,,,
20,1981,1981-10-11,6,23.156,CIN,@,BAL,W 41-19,,,,,,
21,1981,1981-10-18,7,23.163,CIN,,PIT,W 34-7,,,,,,
22,1981,1981-10-25,8,23.170,CIN,@,NOR,L 7-17,,,,,,
23,1981,1981-11-01,9,23.177,CIN,,HOU,W 34-21,,,,,,
24,1981,1981-11-08,10,23.184,CIN,@,SDG,W 40-17,,,,,,
25,1981,1981-11-15,11,23.191,CIN,,RAM,W 24-10,,,,,,
26,1981,1981-11-22,12,23.198,CIN,,DEN,W 38-21,,,,,,
27,1981,1981-11-29,13,23.205,CIN,@,CLE,W 41-21,,,,,,
28,1981,1981-12-06,14,23.212,CIN,,SFO,L 3-21,,,,,,
29,1981,1981-12-13,15,23.219,CIN,@,PIT,W 17-10,,,,,,
