ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1982,1982-09-12,1,22.054,NWE,@,BAL,W 24-13,0,0,,0,3,32,10.67,0,0,0,0,0,0
2,1982,1982-09-19,2,22.061,NWE,,NYJ,L 7-31,4,158,39.50,1,3,24,8.00,0,1,6,0,0,0
3,1982,1982-11-21,3,22.124,NWE,@,CLE,L 7-10,1,23,23.00,0,2,19,9.50,0,0,0,0,0,0
4,1982,1982-11-28,4,22.131,NWE,,HOU,W 29-21,3,73,24.33,0,3,17,5.67,0,0,0,0,0,0
5,1982,1982-12-05,5,22.138,NWE,@,CHI,L 13-26,3,52,17.33,0,3,28,9.33,0,0,0,0,0,0
6,1982,1982-12-12,6,22.145,NWE,,MIA,W 3-0,1,18,18.00,0,0,0,,0,0,0,0,0,0
7,1982,1982-12-19,7,22.152,NWE,@,SEA,W 16-0,1,13,13.00,0,0,0,,0,0,0,0,0,0
8,1982,1982-12-26,8,22.159,NWE,@,PIT,L 14-37,6,138,23.00,0,1,9,9.00,0,0,0,0,0,0
9,1982,1983-01-02,9,22.166,NWE,,BUF,W 30-19,5,92,18.40,0,1,10,10.00,0,0,0,0,0,0
10,1983,1983-09-04,1,23.046,NWE,,BAL,L 23-29,3,45,15.00,0,3,107,35.67,0,0,0,0,0,0
11,1983,1983-09-11,2,23.053,NWE,@,MIA,L 24-34,4,85,21.25,0,1,17,17.00,0,0,0,0,0,0
12,1983,1983-09-18,3,23.060,NWE,,NYJ,W 23-13,2,44,22.00,0,4,10,2.50,0,0,0,0,0,0
13,1983,1983-09-25,4,23.067,NWE,@,PIT,W 28-23,5,127,25.40,0,0,0,,0,0,0,0,0,0
14,1983,1983-10-02,5,23.074,NWE,,SFO,L 13-33,1,26,26.00,0,1,11,11.00,0,0,0,0,0,0
15,1983,1983-10-09,6,23.081,NWE,@,BAL,L 7-12,3,66,22.00,0,3,30,10.00,0,0,0,0,0,0
16,1983,1983-10-16,7,23.088,NWE,,SDG,W 37-21,3,62,20.67,0,2,2,1.00,0,0,0,0,0,0
17,1983,1983-10-23,8,23.095,NWE,@,BUF,W 31-0,1,20,20.00,0,3,50,16.67,0,0,0,0,0,0
18,1983,1983-10-30,9,23.102,NWE,@,ATL,L 13-24,2,56,28.00,0,2,11,5.50,0,0,0,0,0,0
19,1983,1983-11-06,10,23.109,NWE,,BUF,W 21-7,1,19,19.00,0,5,33,6.60,0,0,0,0,0,0
20,1983,1983-11-13,11,23.116,NWE,,MIA,W 17-6,3,65,21.67,0,4,25,6.25,0,0,0,0,0,0
21,1983,1983-11-20,12,23.123,NWE,,CLE,L 0-30,5,89,17.80,0,2,13,6.50,0,0,0,0,0,0
22,1983,1983-11-27,13,23.130,NWE,@,NYJ,L 3-26,6,131,21.83,0,1,8,8.00,0,0,0,0,0,0
23,1983,1983-12-04,14,23.137,NWE,,NOR,W 7-0,1,53,53.00,0,1,4,4.00,0,0,0,0,0,0
24,1983,1983-12-11,15,23.144,NWE,@,RAM,W 21-7,1,10,10.00,0,4,55,13.75,0,0,0,0,0,0
25,1983,1983-12-18,16,23.151,NWE,@,SEA,L 6-24,1,18,18.00,0,2,22,11.00,0,0,0,0,0,0
26,1984,1984-09-02,1,24.044,NWE,@,BUF,W 21-17,1,22,22.00,0,0,0,,0,0,0,0,0,0
27,1984,1984-09-23,4,24.065,WAS,@,NWE,W 26-10,,,,,,,,,,,,,
28,1984,1984-09-30,5,24.072,WAS,,PHI,W 20-0,,,,,,,,,,,,,
29,1984,1984-10-07,6,24.079,WAS,@,IND,W 35-7,,,,,,,,,,,,,
30,1984,1984-10-14,7,24.086,WAS,,DAL,W 34-14,,,,,,,,,,,,,
31,1984,1984-10-21,8,24.093,WAS,@,STL,L 24-26,,,,,,,,,,,,,
32,1984,1984-10-28,9,24.100,WAS,@,NYG,L 13-37,,,,,,,,,,,,,
33,1984,1984-11-05,10,24.108,WAS,,ATL,W 27-14,,,,,,,,,,,,,
34,1984,1984-11-11,11,24.114,WAS,,DET,W 28-14,0,0,,0,0,0,,0,0,0,1,37,0
35,1984,1984-11-18,12,24.121,WAS,@,PHI,L 10-16,,,,,,,,,,,,,
36,1984,1984-11-25,13,24.128,WAS,,BUF,W 41-14,,,,,,,,,,,,,
37,1984,1984-11-29,14,24.132,WAS,@,MIN,W 31-17,,,,,,,,,,,,,
38,1987,1987-09-13,1,27.055,DET,@,MIN,L 19-34,,,,,,,,,,,,,
39,1987,1987-09-20,2,27.062,DET,@,RAI,L 7-27,,,,,,,,,,,,,
40,1987,1987-10-25,6,27.097,DET,,GNB,L 33-34,,,,,,,,,,,,,
