ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1952,1952-09-29,1,22.151,CRD,,WAS,L 7-23,10,36,3.60,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
2,1952,1952-10-19,4,22.171,CRD,@,NYG,W 24-23,1,6,6.00,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,1,
3,1952,1952-10-26,5,22.178,CRD,,PIT,L 28-34,10,83,8.30,0,3,121,40.33,3,0,0,,0,0,,,,,,,,,,,,,,,3,
4,1952,1952-11-09,7,22.192,CRD,@,CLE,L 13-28,10,63,6.30,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,1,
5,1952,1952-11-16,8,22.199,CRD,@,PHI,L 7-10,15,28,1.87,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
6,1952,1952-11-23,9,22.206,CRD,@,PIT,L 14-17,19,66,3.47,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
7,1952,1952-11-30,10,22.213,CRD,,PHI,W 28-22,10,19,1.90,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,1,
8,1952,1952-12-07,11,22.220,CRD,,CLE,L 0-10,4,2,0.50,0,1,19,19.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
9,1952,1952-12-14,12,22.227,CRD,@,CHI,L 7-10,4,7,1.75,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
10,1954,1954-10-03,2,24.155,CRD,,PHI,L 16-35,3,-5,-1.67,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
11,1954,1954-10-10,3,24.162,CRD,@,CLE,L 7-31,3,-5,-1.67,0,3,83,27.67,0,0,0,,0,0,,,,,,,,,,,,,,,0,
12,1954,1954-10-17,4,24.169,CRD,@,NYG,L 17-31,12,43,3.58,1,2,39,19.50,0,0,0,,0,0,,,,,,,,,,,,,,,1,
13,1954,1954-10-24,5,24.176,CRD,,CLE,L 3-35,3,6,2.00,0,2,78,39.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
14,1954,1954-10-31,6,24.183,CRD,,PIT,W 17-14,23,82,3.57,0,3,74,24.67,1,0,0,,0,0,,,,,,,,,,,,,,,1,
15,1954,1954-11-07,7,24.190,CRD,@,PHI,L 14-30,15,49,3.27,0,2,-7,-3.50,0,0,0,,0,0,,,,,,,,,,,,,,,0,
16,1954,1954-11-21,9,24.204,CRD,,WAS,W 38-16,8,163,20.38,3,5,64,12.80,1,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,,,,,,,,,4,
17,1954,1954-11-28,10,24.211,CRD,@,PIT,L 17-20,10,115,11.50,0,5,161,32.20,1,0,0,,0,0,,,,,,,,,,,,,,,1,
18,1954,1954-12-05,11,24.218,CRD,,CHI,L 7-29,14,21,1.50,0,7,85,12.14,0,0,0,,0,0,,,,,,,,,,,,,,,0,
19,1954,1954-12-12,12,24.225,CRD,@,WAS,L 20-37,10,37,3.70,0,5,34,6.80,0,0,0,,0,0,,,,,,,,,,,,,,,0,
20,1955,1955-09-26,1,25.148,CRD,@,PIT,L 7-14,8,4,0.50,0,2,15,7.50,0,0,0,,0,0,,,,,,,,,,,,,,,0,
21,1955,1955-10-02,2,25.154,CRD,,NYG,W 28-17,6,-8,-1.33,0,1,51,51.00,1,0,0,,0,0,,,,,,,,,,,,,,,1,
22,1955,1955-10-09,3,25.161,CRD,@,WAS,W 24-10,15,78,5.20,0,3,18,6.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
23,1955,1955-10-16,4,25.168,CRD,@,NYG,L 0-10,12,42,3.50,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
24,1955,1955-10-23,5,25.175,CRD,,PHI,T 24-24,7,32,4.57,0,2,87,43.50,1,0,0,,0,0,,,,,,,,,,,,,,,1,
25,1955,1955-10-30,6,25.182,CRD,,CLE,L 20-26,9,66,7.33,0,3,44,14.67,0,0,0,,0,0,,,,,,,,,,,,,,,0,
26,1955,1955-11-05,7,25.188,CRD,,PIT,W 27-13,13,130,10.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
27,1955,1955-11-13,8,25.196,CRD,@,GNB,L 14-31,5,16,3.20,0,0,0,,0,1,1,100.00,43,0,0,118.7,0,0,43.00,43.00,,,,,,,,,0,
28,1955,1955-11-20,9,25.203,CRD,,WAS,L 0-31,2,3,1.50,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
29,1955,1955-11-27,10,25.210,CRD,,CHI,W 53-14,10,49,4.90,1,1,12,12.00,0,0,0,,0,0,,,,,,,,,,,,,,,1,
30,1955,1955-12-04,11,25.217,CRD,@,PHI,L 3-27,13,40,3.08,0,3,15,5.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
31,1955,1955-12-11,12,25.224,CRD,@,CLE,L 24-35,9,23,2.56,0,2,-5,-2.50,0,0,0,,0,0,,,,,,,,,,,,,,,0,
32,1956,1956-09-30,1,26.152,CRD,,CLE,W 9-7,20,144,7.20,0,1,4,4.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,,,,,,,,,0,
