ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1999,1999-09-13,1,26.162,DEN,,MIA,L 21-38,
2,1999,1999-09-19,2,26.168,DEN,@,KAN,L 10-26,
3,1999,1999-09-26,3,26.175,DEN,@,TAM,L 10-13,
4,1999,1999-10-03,4,26.182,DEN,,NYJ,L 13-21,
5,1999,1999-10-10,5,26.189,DEN,@,OAK,W 16-13,
6,1999,1999-10-17,6,26.196,DEN,,GNB,W 31-10,
7,1999,1999-10-24,7,26.203,DEN,@,NWE,L 23-24,
8,1999,1999-10-31,8,26.210,DEN,,MIN,L 20-23,
9,1999,1999-11-07,9,26.217,DEN,@,SDG,W 33-17,
10,1999,1999-11-14,10,26.224,DEN,@,SEA,L 17-20,
11,1999,1999-11-22,11,26.232,DEN,,OAK,W 27-21,
12,1999,1999-12-05,12,26.245,DEN,,KAN,L 10-16,
13,1999,1999-12-13,13,26.253,DEN,@,JAX,L 24-27,
14,1999,1999-12-19,14,26.259,DEN,,SEA,W 36-30,
15,1999,1999-12-25,15,26.265,DEN,@,DET,W 17-7,
16,1999,2000-01-02,16,26.273,DEN,,SDG,L 6-12,*
17,2000,2000-09-10,2,27.159,ATL,@,DEN,L 14-42,
18,2000,2000-09-17,3,27.166,ATL,@,CAR,W 15-10,
19,2000,2000-09-24,4,27.173,ATL,,STL,L 20-41,
20,2000,2000-10-01,5,27.180,ATL,@,PHI,L 10-38,*
21,2000,2000-10-08,6,27.187,ATL,,NYG,L 6-13,*
22,2000,2000-10-15,7,27.194,ATL,@,STL,L 29-45,*
23,2000,2000-10-22,8,27.201,ATL,,NOR,L 19-21,*
24,2000,2000-11-26,13,27.236,ATL,@,OAK,L 14-41,
