ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
11,1994,1994-12-04,13,24.197,GNB,@,DET,L 31-34,,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
12,1994,1994-12-11,14,24.204,GNB,,CHI,W 40-3,,2,5,2.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
13,1994,1994-12-18,15,24.211,GNB,,ATL,W 21-17,,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
14,1994,1994-12-24,16,24.217,GNB,@,TAM,W 34-19,,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
15,1995,1995-09-03,1,25.105,GNB,,STL,L 14-17,,3,10,3.33,0,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0,,,,,,0,0,,0,0,0
16,1995,1995-09-11,2,25.113,GNB,@,CHI,W 27-24,,2,22,11.00,0,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
17,1995,1995-09-17,3,25.119,GNB,,NYG,W 14-6,,1,0,0.00,0,4,3,27,9.00,0,75.0%,6.75,0,0,,0,0,0,,,,,,0,0,,0,0,0
18,1995,1995-09-24,4,25.126,GNB,@,JAX,W 24-14,,3,9,3.00,1,5,4,49,12.25,0,80.0%,9.80,0,0,,0,0,0,,,,,,0,0,,0,1,6
19,1995,1995-10-15,6,25.147,GNB,,DET,W 30-21,,1,-2,-2.00,0,5,4,36,9.00,1,80.0%,7.20,0,0,,0,0,0,,,,,,0,0,,0,1,6
20,1995,1995-10-22,7,25.154,GNB,,MIN,W 38-21,,2,-4,-2.00,0,3,3,37,12.33,1,100.0%,12.33,0,0,,0,0,0,,,,,,0,0,,0,1,6
21,1995,1995-10-29,8,25.161,GNB,@,DET,L 16-24,,1,4,4.00,0,7,6,50,8.33,0,85.7%,7.14,0,0,,0,0,0,,,,,,0,0,,0,0,0
22,1995,1995-11-05,9,25.168,GNB,@,MIN,L 24-27,,0,0,,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
23,1995,1995-11-12,10,25.175,GNB,,CHI,W 35-28,,3,26,8.67,0,5,5,16,3.20,1,100.0%,3.20,0,0,,0,0,0,,,,,,0,0,,0,1,6
24,1995,1995-11-19,11,25.182,GNB,@,CLE,W 31-20,,4,12,3.00,0,4,4,38,9.50,1,100.0%,9.50,0,0,,0,0,0,,,,,,0,0,,0,1,6
25,1995,1995-11-26,12,25.189,GNB,,TAM,W 35-13,,7,18,2.57,2,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,2,12
26,1995,1995-12-03,13,25.196,GNB,,CIN,W 24-10,,1,0,0.00,0,5,4,24,6.00,0,80.0%,4.80,0,0,,0,0,0,,,,,,0,0,,0,0,0
27,1995,1995-12-10,14,25.203,GNB,@,TAM,L 10-13,,5,19,3.80,0,4,4,32,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
28,1995,1995-12-16,15,25.209,GNB,@,NOR,W 34-23,,2,5,2.50,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
29,1995,1995-12-24,16,25.217,GNB,,PIT,W 24-19,,1,1,1.00,0,5,4,63,15.75,0,80.0%,12.60,0,0,,0,0,0,,,,,,0,0,,0,0,0
30,1996,1996-09-01,1,26.103,GNB,@,TAM,W 34-3,,12,48,4.00,0,2,2,20,10.00,1,100.0%,10.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
31,1996,1996-09-09,2,26.111,GNB,,PHI,W 39-13,,9,25,2.78,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6
32,1996,1996-09-15,3,26.117,GNB,,SDG,W 42-10,,9,39,4.33,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
33,1996,1996-09-22,4,26.124,GNB,@,MIN,L 21-30,,0,0,,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
34,1996,1996-09-29,5,26.131,GNB,@,SEA,W 31-10,,6,28,4.67,0,3,3,18,6.00,1,100.0%,6.00,0,0,,0,0,0,,,,,,1,9,9.00,0,1,6
35,1996,1996-10-06,6,26.138,GNB,@,CHI,W 37-6,,5,23,4.60,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
36,1996,1996-10-14,7,26.146,GNB,,SFO,W 23-20,,10,16,1.60,0,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,,,,,,4,75,18.75,0,0,0
37,1996,1996-10-27,8,26.159,GNB,,TAM,W 13-7,,7,21,3.00,1,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
38,1996,1996-11-03,9,26.166,GNB,,DET,W 28-18,,4,25,6.25,0,2,2,11,5.50,1,100.0%,5.50,0,0,,0,0,0,,,,,,0,0,,0,1,6
39,1996,1996-11-10,10,26.173,GNB,@,KAN,L 20-27,,5,25,5.00,0,6,5,83,16.60,0,83.3%,13.83,0,0,,0,0,0,,,,,,0,0,,0,0,0
40,1996,1996-11-18,11,26.181,GNB,@,DAL,L 6-21,,9,26,2.89,0,3,3,21,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
41,1996,1996-11-24,12,26.187,GNB,@,STL,W 24-9,,4,23,5.75,0,4,4,18,4.50,1,100.0%,4.50,0,0,,0,0,0,,,,,,0,0,,0,1,6
42,1996,1996-12-01,13,26.194,GNB,,CHI,W 28-17,,5,69,13.80,1,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
43,1996,1996-12-08,14,26.201,GNB,,DEN,W 41-6,,14,86,6.14,0,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
44,1996,1996-12-15,15,26.208,GNB,@,DET,W 31-3,,11,39,3.55,1,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
45,1996,1996-12-22,16,26.215,GNB,,MIN,W 38-10,,11,73,6.64,1,2,2,8,4.00,1,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,2,12
46,1997,1997-09-01,1,27.103,GNB,,CHI,W 38-24,,22,80,3.64,1,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
47,1997,1997-09-07,2,27.109,GNB,@,PHI,L 9-10,,22,91,4.14,0,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
48,1997,1997-09-14,3,27.116,GNB,,MIA,W 23-18,,21,121,5.76,0,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
49,1997,1997-09-21,4,27.123,GNB,,MIN,W 38-32,,17,79,4.65,0,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
50,1997,1997-09-28,5,27.130,GNB,@,DET,L 15-26,,16,107,6.69,0,4,3,-1,-0.33,0,75.0%,-0.25,0,0,,0,0,0,,,,,,0,0,,0,0,0
51,1997,1997-10-05,6,27.137,GNB,,TAM,W 21-16,,13,44,3.38,0,10,8,61,7.63,0,80.0%,6.10,0,0,,0,0,0,,,,,,0,0,,0,0,0
52,1997,1997-10-12,7,27.144,GNB,@,CHI,W 24-23,,12,74,6.17,0,2,2,11,5.50,1,100.0%,5.50,0,0,,0,0,0,,,,,,0,0,,0,1,6
53,1997,1997-10-27,8,27.159,GNB,@,NWE,W 28-10,,26,100,3.85,1,7,7,40,5.71,1,100.0%,5.71,0,0,,0,0,0,,,,,,0,0,,0,2,12
54,1997,1997-11-02,9,27.165,GNB,,DET,W 20-10,,20,59,2.95,0,6,3,6,2.00,0,50.0%,1.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
55,1997,1997-11-09,10,27.172,GNB,,STL,W 17-7,,21,81,3.86,0,5,2,14,7.00,0,40.0%,2.80,0,0,,0,0,0,,,,,,0,0,,0,0,0
56,1997,1997-11-16,11,27.179,GNB,@,IND,L 38-41,,14,103,7.36,2,4,4,92,23.00,1,100.0%,23.00,0,0,,0,0,0,,,,,,0,0,,0,3,18
57,1997,1997-11-23,12,27.186,GNB,,DAL,W 45-17,,33,190,5.76,1,4,4,17,4.25,1,100.0%,4.25,0,0,,0,0,0,,,,,,0,0,,0,2,12
58,1997,1997-12-01,13,27.194,GNB,@,MIN,W 27-11,,31,108,3.48,2,5,4,25,6.25,0,80.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,2,12
59,1997,1997-12-07,14,27.200,GNB,@,TAM,W 17-6,,22,54,2.45,0,9,8,64,8.00,1,88.9%,7.11,0,0,,0,0,0,,,,,,0,0,,0,1,6
60,1997,1997-12-14,15,27.207,GNB,@,CAR,W 31-10,,17,73,4.29,0,2,2,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
61,1997,1997-12-20,16,27.213,GNB,,BUF,W 31-21,,22,71,3.23,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
62,1998,1998-09-06,1,28.108,GNB,,DET,W 38-19,,25,59,2.36,1,7,7,38,5.43,0,100.0%,5.43,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
63,1998,1998-09-13,2,28.115,GNB,,TAM,W 23-15,,18,43,2.39,0,9,8,46,5.75,0,88.9%,5.11,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
64,1998,1998-11-29,12,28.192,GNB,,PHI,W 24-16,,6,6,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
65,1998,1998-12-07,13,28.200,GNB,@,TAM,L 22-24,,8,43,5.38,0,5,3,10,3.33,0,60.0%,2.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
66,1998,1998-12-13,14,28.206,GNB,,CHI,W 26-20,,15,105,7.00,0,3,3,28,9.33,0,100.0%,9.33,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
67,1998,1998-12-20,15,28.213,GNB,,TEN,W 30-22,,26,70,2.69,0,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
68,1998,1998-12-27,16,28.220,GNB,@,CHI,W 16-13,,17,52,3.06,0,3,3,22,7.33,0,100.0%,7.33,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
69,1999,1999-09-12,1,29.114,GNB,,OAK,W 28-24,*,18,78,4.33,0,10,6,46,7.67,0,60.0%,4.60,0,0,,0,0,0,,,,,,0,0,,0,0,0
70,1999,1999-09-19,2,29.121,GNB,@,DET,L 15-23,*,29,153,5.28,1,4,4,53,13.25,0,100.0%,13.25,0,0,,0,0,0,,,,,,0,0,,0,1,6
71,1999,1999-09-26,3,29.128,GNB,,MIN,W 23-20,*,18,49,2.72,0,11,9,84,9.33,0,81.8%,7.64,0,0,,0,0,0,,,,,,0,0,,0,0,0
72,1999,1999-10-10,4,29.142,GNB,,TAM,W 26-23,*,22,99,4.50,0,7,5,57,11.40,0,71.4%,8.14,0,0,,0,0,0,,,,,,0,0,,0,0,0
73,1999,1999-10-17,5,29.149,GNB,@,DEN,L 10-31,*,10,12,1.20,1,3,1,0,0.00,0,33.3%,0.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
74,1999,1999-10-24,6,29.156,GNB,@,SDG,W 31-3,*,21,77,3.67,1,2,1,25,25.00,0,50.0%,12.50,0,0,,0,0,0,,,,,,0,0,,0,1,6
75,1999,1999-11-01,7,29.164,GNB,,SEA,L 7-27,*,24,104,4.33,0,4,3,22,7.33,0,75.0%,5.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
76,1999,1999-11-07,8,29.170,GNB,,CHI,L 13-14,*,26,79,3.04,0,6,4,25,6.25,0,66.7%,4.17,0,0,,0,0,0,,,,,,0,0,,0,0,0
77,1999,1999-11-14,9,29.177,GNB,@,DAL,L 13-27,*,15,31,2.07,0,0,8,40,5.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
78,1999,1999-11-21,10,29.184,GNB,,DET,W 26-17,*,23,47,2.04,1,11,10,99,9.90,0,90.9%,9.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
79,1999,1999-11-29,11,29.192,GNB,@,SFO,W 20-3,*,13,56,4.31,0,4,4,31,7.75,0,100.0%,7.75,0,0,,0,0,0,,,,,,0,0,,0,0,0
80,1999,1999-12-20,14,29.213,GNB,@,MIN,L 20-24,*,26,99,3.81,1,5,4,21,5.25,0,80.0%,4.20,0,0,,0,0,0,,,,,,0,0,,0,1,6
81,1999,1999-12-26,15,29.219,GNB,@,TAM,L 10-29,*,10,4,0.40,0,10,9,47,5.22,1,90.0%,4.70,0,0,,0,0,0,,,,,,0,0,,0,1,6
82,1999,2000-01-02,16,29.226,GNB,,ARI,W 49-24,*,24,146,6.08,4,4,3,23,7.67,0,75.0%,5.75,0,0,,0,0,0,,,,,,0,0,,0,4,24
83,2000,2000-09-17,3,30.119,GNB,,PHI,W 6-3,,24,74,3.08,0,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
84,2000,2000-09-24,4,30.126,GNB,@,ARI,W 29-3,*,17,42,2.47,0,2,1,19,19.00,0,50.0%,9.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
85,2000,2000-10-01,5,30.133,GNB,,CHI,L 24-27,*,11,24,2.18,0,7,5,41,8.20,0,71.4%,5.86,0,0,,0,0,0,,,,,,0,0,,0,0,0
86,2000,2000-10-15,7,30.147,GNB,,SFO,W 31-28,,17,57,3.35,1,5,4,42,10.50,0,80.0%,8.40,0,0,,0,0,0,,,,,,0,0,,0,1,6
87,2000,2000-10-29,8,30.161,GNB,@,MIA,L 20-28,*,8,27,3.38,2,4,4,29,7.25,0,100.0%,7.25,0,0,,0,0,0,,,,,,0,0,,0,2,12
88,2001,2001-09-09,1,31.111,GNB,,DET,W 28-6,,7,18,2.57,0,3,3,7,2.33,0,100.0%,2.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
89,2001,2001-09-24,2,31.126,GNB,,WAS,W 37-0,,5,13,2.60,0,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
90,2001,2001-10-07,4,31.139,GNB,@,TAM,L 10-14,,2,9,4.50,0,3,2,5,2.50,0,66.7%,1.67,0,0,,0,0,0,,,,,,0,0,,0,0,0
91,2001,2001-10-14,5,31.146,GNB,,BAL,W 31-23,,2,7,3.50,0,5,4,17,4.25,0,80.0%,3.40,0,0,,0,0,0,,,,,,0,0,,0,0,0
92,2001,2001-10-21,6,31.153,GNB,@,MIN,L 13-35,,2,1,0.50,0,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
93,2001,2001-11-04,7,31.167,GNB,,TAM,W 21-20,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
94,2001,2001-11-11,8,31.174,GNB,@,CHI,W 20-12,,3,9,3.00,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
95,2001,2001-11-18,9,31.181,GNB,,ATL,L 20-23,,1,8,8.00,0,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
96,2001,2001-11-22,10,31.185,GNB,@,DET,W 29-27,,4,3,0.75,0,3,3,25,8.33,0,100.0%,8.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
97,2001,2001-12-03,11,31.196,GNB,@,JAX,W 28-21,,2,1,0.50,0,2,1,19,19.00,0,50.0%,9.50,0,0,,0,0,0,,,,,,1,26,26.00,0,0,0
98,2001,2001-12-09,12,31.202,GNB,,CHI,W 17-7,,5,26,5.20,0,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
99,2001,2001-12-16,13,31.209,GNB,@,TEN,L 20-26,*,0,0,,0,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,3,66,22.00,0,0,0
100,2001,2001-12-23,14,31.216,GNB,,CLE,W 30-7,,9,72,8.00,0,2,2,25,12.50,1,100.0%,12.50,0,0,,0,0,0,,,,,,2,31,15.50,0,1,6
101,2001,2001-12-30,15,31.223,GNB,,MIN,W 24-13,,1,-4,-4.00,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,4,101,25.25,0,0,0
102,2001,2002-01-06,16,31.230,GNB,@,NYG,W 34-25,,0,0,,0,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,,,,,4,138,34.50,0,0,0
103,2002,2002-09-08,1,32.110,PHI,@,TEN,L 24-27,,3,9,3.00,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
104,2002,2002-09-16,2,32.118,PHI,@,WAS,W 37-7,,6,65,10.83,1,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6
105,2002,2002-09-22,3,32.124,PHI,,DAL,W 44-13,,1,-1,-1.00,0,4,1,-3,-3.00,0,25.0%,-0.75,0,0,,0,0,0,,0,,,,0,0,,0,0,0
106,2002,2002-09-29,4,32.131,PHI,,HOU,W 35-17,,5,20,4.00,0,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,,,,0,0,,0,0,0
107,2002,2002-10-06,5,32.138,PHI,@,JAX,L 25-28,,3,12,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
108,2002,2002-10-20,6,32.152,PHI,,TAM,W 20-10,,2,9,4.50,0,3,3,37,12.33,0,100.0%,12.33,0,0,,0,0,0,,0,,,,0,0,,0,0,0
109,2002,2002-10-28,7,32.160,PHI,,NYG,W 17-3,,5,33,6.60,0,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
110,2002,2002-11-03,8,32.166,PHI,@,CHI,W 19-13,,1,2,2.00,0,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
111,2002,2002-11-10,9,32.173,PHI,,IND,L 13-35,,7,44,6.29,0,0,0,0,,0,0.0%,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,24,24.00,0,0,0
112,2002,2002-11-17,10,32.180,PHI,,ARI,W 38-14,,7,57,8.14,0,1,1,3,3.00,1,100.0%,3.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6
113,2002,2002-11-25,11,32.188,PHI,@,SFO,W 38-17,,4,15,3.75,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
114,2002,2002-12-01,12,32.194,PHI,,STL,W 10-3,,12,64,5.33,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
115,2002,2002-12-08,13,32.201,PHI,@,SEA,W 27-20,,5,19,3.80,0,3,3,30,10.00,0,100.0%,10.00,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
116,2002,2002-12-15,14,32.208,PHI,,WAS,W 34-21,,8,43,5.38,0,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,,0,,,,0,0,,0,0,0
117,2002,2002-12-21,15,32.214,PHI,@,DAL,W 27-3,,2,2,1.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
118,2002,2002-12-28,16,32.221,PHI,@,NYG,L 7-10,,4,18,4.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
119,2003,2003-10-19,6,33.151,NYG,,PHI,L 10-14,,16,64,4.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
120,2003,2003-10-26,7,33.158,NYG,@,MIN,W 29-17,,5,7,1.40,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
121,2003,2003-11-02,8,33.165,NYG,@,NYJ,W 31-28,,11,39,3.55,1,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
122,2003,2003-11-09,9,33.172,NYG,,ATL,L 7-27,,2,1,0.50,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6
123,2003,2003-11-16,10,33.179,NYG,@,PHI,L 10-28,,4,1,0.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
124,2003,2003-11-24,11,33.187,NYG,@,TAM,L 13-19,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
125,2003,2003-11-30,12,33.193,NYG,,BUF,L 7-24,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
126,2003,2003-12-07,13,33.200,NYG,,WAS,L 7-20,,7,21,3.00,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6
127,2003,2003-12-14,14,33.207,NYG,@,NOR,L 7-45,,8,37,4.63,0,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
128,2003,2003-12-21,15,33.214,NYG,@,DAL,L 3-19,,6,4,0.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
129,2003,2003-12-28,16,33.221,NYG,,CAR,L 24-37,,7,17,2.43,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
130,2004,2004-09-20,2,34.122,PHI,,MIN,W 27-16,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
131,2004,2004-09-26,3,34.128,PHI,@,DET,W 30-13,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
132,2004,2004-10-03,4,34.135,PHI,@,CHI,W 19-9,,8,26,3.25,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
133,2004,2004-10-17,5,34.149,PHI,,CAR,W 30-8,,4,11,2.75,1,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
134,2004,2004-10-24,6,34.156,PHI,@,CLE,W 34-31,,7,48,6.86,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
135,2004,2004-10-31,7,34.163,PHI,,BAL,W 15-10,*,12,40,3.33,0,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
136,2004,2004-11-07,8,34.170,PHI,@,PIT,L 3-27,*,2,4,2.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
137,2004,2004-11-15,9,34.178,PHI,@,DAL,W 49-21,,12,73,6.08,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6
138,2004,2004-11-21,10,34.184,PHI,,WAS,W 28-6,,7,19,2.71,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
139,2004,2004-11-28,11,34.191,PHI,@,NYG,W 27-6,*,9,38,4.22,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
140,2004,2004-12-05,12,34.198,PHI,,GNB,W 47-17,,7,63,9.00,0,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,,,,,0,0,,0,0,0
141,2004,2004-12-12,13,34.205,PHI,@,WAS,W 17-14,,3,0,0.00,1,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
142,2004,2004-12-19,14,34.212,PHI,,DAL,W 12-7,,12,43,3.58,1,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
143,2004,2004-12-27,15,34.220,PHI,@,STL,L 7-20,*,10,44,4.40,0,1,1,23,23.00,0,100.0%,23.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
144,2004,2005-01-02,16,34.226,PHI,,CIN,L 10-38,*,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
