ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2000,2000-10-08,6,22.002,NYG,@,ATL,W 13-6,,
2,2000,2000-10-15,7,22.009,NYG,,DAL,W 19-14,,
3,2000,2000-10-29,8,22.023,NYG,,PHI,W 24-7,,
4,2000,2000-11-05,9,22.030,NYG,@,CLE,W 24-3,,
5,2000,2000-11-12,10,22.037,NYG,,STL,L 24-38,,
6,2000,2000-11-19,11,22.044,NYG,,DET,L 21-31,,
7,2000,2000-11-26,12,22.051,NYG,@,ARI,W 31-7,,
8,2001,2001-11-04,8,23.029,NYG,,DAL,W 27-24,,
9,2001,2001-11-11,9,23.036,NYG,@,ARI,W 17-10,,
10,2001,2001-11-19,10,23.044,NYG,@,MIN,L 16-28,,
11,2001,2001-11-25,11,23.050,NYG,,OAK,L 10-28,,
12,2001,2001-12-09,12,23.064,NYG,@,DAL,L 13-20,,
13,2001,2001-12-15,13,23.070,NYG,,ARI,W 17-13,,
14,2001,2001-12-23,14,23.078,NYG,,SEA,W 27-24,,
15,2001,2001-12-30,15,23.085,NYG,@,PHI,L 21-24,,
16,2001,2002-01-06,16,23.092,NYG,,GNB,L 25-34,,
17,2002,2002-09-05,1,23.334,NYG,,SFO,L 13-16,,
18,2002,2002-09-15,2,23.344,NYG,@,STL,W 26-21,,
19,2002,2002-09-29,4,23.358,NYG,@,ARI,L 7-21,,
20,2002,2002-10-06,5,24.000,NYG,@,DAL,W 21-17,,
21,2002,2002-10-13,6,24.007,NYG,,ATL,L 10-17,,
22,2002,2002-10-28,7,24.022,NYG,@,PHI,L 3-17,,
23,2002,2002-11-03,8,24.028,NYG,,JAX,W 24-17,,
24,2002,2002-11-10,9,24.035,NYG,@,MIN,W 27-20,,
25,2002,2002-11-17,10,24.042,NYG,,WAS,W 19-17,,
26,2002,2002-11-24,11,24.049,NYG,@,HOU,L 14-16,,
27,2002,2002-12-01,12,24.056,NYG,,TEN,L 29-32,,
28,2002,2002-12-08,13,24.063,NYG,@,WAS,W 27-21,*,1.0
29,2002,2002-12-15,14,24.070,NYG,,DAL,W 37-7,,
30,2002,2002-12-22,15,24.077,NYG,@,IND,W 44-27,*,
31,2002,2002-12-28,16,24.083,NYG,,PHI,W 10-7,,
32,2003,2003-09-07,1,24.336,NYG,,STL,W 23-13,,
33,2003,2003-09-15,2,24.344,NYG,,DAL,L 32-35,,
34,2003,2003-09-21,3,24.350,NYG,@,WAS,W 24-21,,
35,2003,2003-10-05,4,24.364,NYG,,MIA,L 10-23,,
36,2003,2003-10-12,5,25.006,NYG,@,NWE,L 6-17,,
37,2003,2003-10-19,6,25.013,NYG,,PHI,L 10-14,,
38,2003,2003-10-26,7,25.020,NYG,@,MIN,W 29-17,,
39,2003,2003-11-02,8,25.027,NYG,@,NYJ,W 31-28,,
40,2003,2003-11-09,9,25.034,NYG,,ATL,L 7-27,,
41,2003,2003-11-16,10,25.041,NYG,@,PHI,L 10-28,,
42,2003,2003-11-24,11,25.049,NYG,@,TAM,L 13-19,,
43,2003,2003-11-30,12,25.055,NYG,,BUF,L 7-24,,
44,2003,2003-12-07,13,25.062,NYG,,WAS,L 7-20,,
45,2003,2003-12-14,14,25.069,NYG,@,NOR,L 7-45,,
46,2003,2003-12-21,15,25.076,NYG,@,DAL,L 3-19,,
47,2003,2003-12-28,16,25.083,NYG,,CAR,L 24-37,,
48,2004,2004-09-12,1,25.342,NYG,@,PHI,L 17-31,*,1.0
49,2004,2004-09-19,2,25.349,NYG,,WAS,W 20-14,*,
50,2004,2004-09-26,3,25.356,NYG,,CLE,W 27-10,*,
51,2004,2004-10-03,4,25.363,NYG,@,GNB,W 14-7,*,
52,2004,2004-10-10,5,26.004,NYG,@,DAL,W 26-10,*,
53,2004,2004-10-24,6,26.018,NYG,,DET,L 13-28,*,
54,2004,2004-10-31,7,26.025,NYG,@,MIN,W 34-13,*,
55,2004,2004-11-07,8,26.032,NYG,,CHI,L 21-28,*,
56,2004,2004-11-14,9,26.039,NYG,@,ARI,L 14-17,*,
57,2004,2004-11-21,10,26.046,NYG,,ATL,L 10-14,*,
58,2004,2004-11-28,11,26.053,NYG,,PHI,L 6-27,*,
59,2004,2004-12-05,12,26.060,NYG,@,WAS,L 7-31,*,
60,2004,2004-12-12,13,26.067,NYG,@,BAL,L 14-37,*,
61,2004,2004-12-18,14,26.073,NYG,,PIT,L 30-33,*,
62,2004,2004-12-26,15,26.081,NYG,@,CIN,L 22-23,*,
63,2004,2005-01-02,16,26.088,NYG,,DAL,W 28-24,*,
64,2005,2005-12-31,16,27.086,NYG,@,OAK,W 30-21,*,
