ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1960,1960-09-25,1,22.040,SFO,,NYG,L 19-21,8,123,15.38,0,0,0,,0,0,0
2,1960,1960-10-02,2,22.047,SFO,,RAM,W 13-9,3,43,14.33,0,0,0,,0,0,0
3,1960,1960-10-09,3,22.054,SFO,@,DET,W 14-10,2,15,7.50,0,0,0,,0,0,0
4,1960,1960-10-16,4,22.061,SFO,@,CHI,L 10-27,2,5,2.50,0,0,0,,0,0,0
5,1960,1960-10-23,5,22.068,SFO,@,GNB,L 14-41,3,18,6.00,0,0,0,,0,0,0
6,1960,1960-10-30,6,22.075,SFO,,CHI,W 25-7,1,14,14.00,0,0,0,,0,0,0
7,1960,1960-11-20,8,22.096,SFO,@,DAL,W 26-14,2,23,11.50,0,0,0,,0,0,0
8,1960,1960-12-18,12,22.124,SFO,,BAL,W 34-10,1,11,11.00,0,0,0,,0,0,0
9,1961,1961-09-17,1,23.032,SFO,,WAS,W 35-3,7,116,16.57,2,0,0,,0,2,12
10,1961,1961-09-24,2,23.039,SFO,@,GNB,L 10-30,3,28,9.33,0,0,0,,0,0,0
11,1961,1961-10-01,3,23.046,SFO,@,DET,W 49-0,3,60,20.00,0,0,0,,0,0,0
12,1961,1961-10-08,4,23.053,SFO,,RAM,W 35-0,3,54,18.00,0,0,0,,0,0,0
13,1961,1961-10-15,5,23.060,SFO,@,MIN,W 38-24,5,102,20.40,0,0,0,,0,0,0
14,1961,1961-10-22,6,23.067,SFO,@,CHI,L 0-31,1,11,11.00,0,0,0,,0,0,0
15,1961,1961-10-29,7,23.074,SFO,@,PIT,L 10-20,2,85,42.50,1,0,0,,0,1,6
16,1961,1961-11-05,8,23.081,SFO,,DET,T 20-20,3,46,15.33,0,0,0,,0,0,0
17,1961,1961-11-19,10,23.095,SFO,,CHI,W 41-31,3,70,23.33,1,0,0,,0,1,6
18,1961,1961-11-26,11,23.102,SFO,,MIN,W 38-28,4,54,13.50,0,0,0,,0,0,0
19,1961,1961-12-03,12,23.109,SFO,@,BAL,L 17-20,1,15,15.00,1,0,0,,0,1,6
20,1961,1961-12-10,13,23.116,SFO,,GNB,W 22-21,1,10,10.00,0,0,0,,0,0,0
21,1961,1961-12-16,14,23.122,SFO,,BAL,L 24-27,7,143,20.43,0,0,0,,0,0,0
22,1962,1962-09-16,1,24.031,SFO,,CHI,L 14-30,1,13,13.00,0,0,0,,0,0,0
23,1962,1962-09-23,2,24.038,SFO,@,DET,L 24-45,2,26,13.00,0,0,0,,0,0,0
24,1962,1962-10-07,4,24.052,SFO,@,BAL,W 21-13,2,9,4.50,1,0,0,,0,1,6
25,1962,1962-10-21,6,24.066,SFO,@,GNB,L 13-31,2,21,10.50,0,0,0,,0,0,0
26,1962,1962-11-04,8,24.080,SFO,,BAL,L 3-22,1,13,13.00,0,0,0,,0,0,0
27,1962,1962-11-11,9,24.087,SFO,,DET,L 24-38,2,39,19.50,1,0,0,,0,1,6
