ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1987,1987-10-04,3,25.286,MIA,@,SEA,L 20-24,0,0,,0,1,0,0
2,1987,1987-10-11,4,25.293,MIA,,KAN,W 42-0,0,0,,0,,,
3,1987,1987-10-18,5,25.300,MIA,@,NYJ,L 31-37,1,0,0.00,0,1,11,0
