ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1990,1990-09-09,1,24.230,PIT,@,CLE,L 3-13
2,1990,1990-09-16,2,24.237,PIT,,HOU,W 20-9
3,1990,1990-09-23,3,24.244,PIT,@,RAI,L 3-20
4,1990,1990-09-30,4,24.251,PIT,,MIA,L 6-28
5,1990,1990-10-07,5,24.258,PIT,,SDG,W 36-14
6,1990,1990-10-14,6,24.265,PIT,@,DEN,W 34-17
7,1990,1990-10-21,7,24.272,PIT,@,SFO,L 7-27
8,1990,1990-10-29,8,24.280,PIT,,RAM,W 41-10
9,1990,1990-11-04,9,24.286,PIT,,ATL,W 21-9
10,1990,1990-11-18,10,24.300,PIT,@,CIN,L 3-27
11,1990,1990-11-25,11,24.307,PIT,@,NYJ,W 24-7
12,1990,1990-12-02,12,24.314,PIT,,CIN,L 12-16
13,1990,1990-12-09,13,24.321,PIT,,NWE,W 24-3
14,1990,1990-12-16,14,24.328,PIT,@,NOR,W 9-6
15,1990,1990-12-23,15,24.335,PIT,,CLE,W 35-0
16,1990,1990-12-30,16,24.342,PIT,@,HOU,L 14-34
17,1991,1991-09-01,1,25.222,PIT,,SDG,W 26-20
18,1991,1991-09-08,2,25.229,PIT,@,BUF,L 34-52
19,1991,1991-09-15,3,25.236,PIT,,NWE,W 20-6
20,1991,1991-09-22,4,25.243,PIT,@,PHI,L 14-23
21,1991,1991-10-06,5,25.257,PIT,@,IND,W 21-3
22,1991,1991-10-14,6,25.265,PIT,,NYG,L 20-23
23,1991,1991-10-20,7,25.271,PIT,,SEA,L 7-27
24,1991,1991-10-27,8,25.278,PIT,@,CLE,L 14-17
25,1991,1991-11-03,9,25.285,PIT,@,DEN,L 13-20
26,1991,1991-11-10,10,25.292,PIT,@,CIN,W 33-27
27,1991,1991-11-17,11,25.299,PIT,,WAS,L 14-41
28,1991,1991-11-24,12,25.306,PIT,,HOU,W 26-14
29,1991,1991-11-28,13,25.310,PIT,@,DAL,L 10-20
30,1991,1991-12-08,14,25.320,PIT,@,HOU,L 6-31
31,1991,1991-12-15,15,25.327,PIT,,CIN,W 17-10
32,1991,1991-12-22,16,25.334,PIT,,CLE,W 17-10
33,1992,1992-09-06,1,26.228,PIT,@,HOU,W 29-24
34,1992,1992-09-13,2,26.235,PIT,,NYJ,W 27-10
35,1992,1992-09-20,3,26.242,PIT,@,SDG,W 23-6
36,1992,1992-09-27,4,26.249,PIT,@,GNB,L 3-17
37,1992,1992-10-11,5,26.263,PIT,@,CLE,L 9-17
38,1992,1992-10-19,6,26.271,PIT,,CIN,W 20-0
39,1992,1992-10-25,7,26.277,PIT,@,KAN,W 27-3
40,1992,1992-11-01,8,26.284,PIT,,HOU,W 21-20
41,1992,1992-11-08,9,26.291,PIT,@,BUF,L 20-28
42,1992,1992-11-15,10,26.298,PIT,,DET,W 17-14
43,1992,1992-11-22,11,26.305,PIT,,IND,W 30-14
44,1992,1992-11-29,12,26.312,PIT,@,CIN,W 21-9
45,1992,1992-12-06,13,26.319,PIT,,SEA,W 20-14
46,1992,1992-12-13,14,26.326,PIT,@,CHI,L 6-30
47,1992,1992-12-20,15,26.333,PIT,,MIN,L 3-6
48,1992,1992-12-27,16,26.340,PIT,,CLE,W 23-13
49,1993,1993-09-05,1,27.226,PIT,,SFO,L 13-24
50,1993,1993-11-15,9,27.297,PIT,,BUF,W 23-0
51,1993,1993-11-21,10,27.303,PIT,@,DEN,L 13-37
52,1993,1993-11-28,11,27.310,PIT,@,HOU,L 3-23
53,1993,1993-12-05,12,27.317,PIT,,NWE,W 17-14
54,1993,1993-12-13,13,27.325,PIT,@,MIA,W 21-20
55,1993,1993-12-19,14,27.331,PIT,,HOU,L 17-26
56,1993,1993-12-26,15,27.338,PIT,@,SEA,L 6-16
57,1993,1994-01-02,16,27.345,PIT,,CLE,W 16-9
58,1995,1995-09-03,1,29.224,NYJ,@,MIA,L 14-52
59,1995,1995-09-10,2,29.231,NYJ,,IND,L 24-27
60,1995,1995-09-17,3,29.238,NYJ,,JAX,W 27-10
61,1995,1995-09-24,4,29.245,NYJ,@,ATL,L 3-13
62,1995,1995-10-01,5,29.252,NYJ,,OAK,L 10-47
63,1995,1995-10-08,6,29.259,NYJ,@,BUF,L 10-29
64,1995,1995-10-15,7,29.266,NYJ,@,CAR,L 15-26
65,1995,1995-10-22,8,29.273,NYJ,,MIA,W 17-16
66,1995,1995-10-29,9,29.280,NYJ,@,IND,L 10-17
67,1995,1995-11-05,10,29.287,NYJ,,NWE,L 7-20
68,1995,1995-11-19,11,29.301,NYJ,,BUF,L 26-28
