ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1989,1989-09-10,1,22.324,NYJ,,NWE,L 24-27,0,0,,0
2,1989,1989-10-22,7,23.001,NYJ,@,BUF,L 3-34,0,0,,0
3,1989,1989-11-05,9,23.015,NYJ,@,NWE,W 27-26,3,61,20.33,0
4,1989,1989-11-12,10,23.022,NYJ,,MIA,L 23-31,4,41,10.25,0
5,1989,1989-11-19,11,23.029,NYJ,@,IND,L 10-27,0,0,,0
6,1989,1989-11-26,12,23.036,NYJ,,ATL,W 27-7,0,0,,0
7,1989,1989-12-03,13,23.043,NYJ,@,SDG,W 20-17,0,0,,0
8,1989,1989-12-10,14,23.050,NYJ,,PIT,L 0-13,1,13,13.00,0
9,1989,1989-12-17,15,23.057,NYJ,@,RAM,L 14-38,0,0,,0
10,1989,1989-12-23,16,23.063,NYJ,,BUF,L 0-37,0,0,,0
