ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1997,1997-10-19,7,21.309,PHI,,ARI,W 13-10,,,,,
2,1997,1997-10-26,8,21.316,PHI,,DAL,W 13-12,,,,,
3,1997,1997-11-02,9,21.323,PHI,@,ARI,L 21-31,,,,,
4,1997,1997-11-10,10,21.331,PHI,,SFO,L 12-24,,,,,
5,1997,1997-11-16,11,21.337,GNB,@,IND,L 38-41,,,,,
6,1997,1997-11-23,12,21.344,PHI,,PIT,W 23-20,,,,,
7,1997,1997-11-30,13,21.351,PHI,,CIN,W 44-42,,,,,
8,1997,1997-12-07,14,21.358,PHI,,NYG,L 21-31,,,,,
9,1997,1997-12-14,15,22.000,PHI,@,ATL,L 17-20,,,,,
10,1997,1997-12-21,16,22.007,PHI,@,WAS,L 32-35,,,,,
11,1998,1998-09-06,1,22.266,PHI,,SEA,L 0-38,,,,,
12,1998,1998-09-13,2,22.273,PHI,@,ATL,L 12-17,,0.5,0,0,0
13,1998,1998-09-20,3,22.280,PHI,@,ARI,L 3-17,,,,,
14,1998,1998-09-27,4,22.287,PHI,,KAN,L 21-24,,,,,
15,1998,1998-10-04,5,22.294,PHI,@,DEN,L 16-41,,,,,
16,1998,1998-10-11,6,22.301,PHI,,WAS,W 17-12,,,,,
17,1998,1998-10-18,7,22.308,PHI,@,SDG,L 10-13,,,,,
18,1998,1998-11-02,8,22.323,PHI,,DAL,L 0-34,,,,,
19,1998,1998-11-08,9,22.329,PHI,,DET,W 10-9,,,,,
20,1998,1998-11-15,10,22.336,PHI,@,WAS,L 3-28,,,,,
21,1998,1998-11-22,11,22.343,PHI,@,NYG,L 0-20,,,,,
22,1998,1998-11-29,12,22.350,PHI,@,GNB,L 16-24,,0.0,1,18,0
23,1998,1998-12-03,13,22.354,PHI,,STL,W 17-14,,,,,
24,1998,1998-12-13,14,22.364,PHI,,ARI,L 17-20,,,,,
25,1998,1998-12-20,15,23.006,PHI,@,DAL,L 9-13,,,,,
26,1998,1998-12-27,16,23.013,PHI,,NYG,L 10-20,,,,,
27,1999,1999-09-12,1,23.272,CLE,,PIT,L 0-43,*,,,,
28,1999,1999-09-19,2,23.279,CLE,@,TEN,L 9-26,*,,,,
