ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1972,1972-09-17,1,23.182,PHI,@,DAL,L 6-28,13,28,2.15,0,2,17,8.50,0,0,0,,0,0,0
2,1972,1972-09-24,2,23.189,PHI,,CLE,L 17-27,4,15,3.75,0,1,3,3.00,0,0,0,,0,0,0
3,1972,1972-10-02,3,23.197,PHI,,NYG,L 12-27,15,85,5.67,0,1,5,5.00,1,0,0,,0,1,6
4,1972,1972-10-08,4,23.203,PHI,@,WAS,L 0-14,14,14,1.00,0,1,6,6.00,0,0,0,,0,0,0
5,1972,1972-10-15,5,23.210,PHI,,RAM,L 3-34,8,13,1.63,0,2,9,4.50,0,0,0,,0,0,0
6,1972,1972-10-22,6,23.217,PHI,@,KAN,W 21-20,24,65,2.71,0,1,8,8.00,0,0,0,,0,0,0
7,1972,1972-10-29,7,23.224,PHI,@,NOR,L 3-21,16,60,3.75,0,1,5,5.00,0,0,0,,0,0,0
8,1972,1972-11-05,8,23.231,PHI,,STL,T 6-6,18,47,2.61,0,4,32,8.00,0,0,0,,0,0,0
9,1972,1972-11-12,9,23.238,PHI,@,HOU,W 18-17,16,89,5.56,0,1,3,3.00,0,0,0,,0,0,0
10,1972,1972-11-19,10,23.245,PHI,,DAL,L 7-28,15,45,3.00,0,5,63,12.60,0,0,0,,0,0,0
11,1972,1972-11-26,11,23.252,PHI,@,NYG,L 10-62,9,29,3.22,0,0,0,,0,0,0,,0,0,0
12,1972,1972-12-03,12,23.259,PHI,,WAS,L 7-23,10,24,2.40,0,0,0,,0,0,0,,0,0,0
13,1972,1972-12-10,13,23.266,PHI,,CHI,L 12-21,8,23,2.88,0,1,5,5.00,0,0,0,,0,0,0
14,1972,1972-12-17,14,23.273,PHI,@,STL,L 23-24,12,28,2.33,0,0,0,,0,0,0,,0,0,0
15,1973,1973-09-16,1,24.181,PHI,,STL,L 23-34,4,13,3.25,0,0,0,,0,0,0,,0,0,0
16,1973,1973-09-30,3,24.195,PHI,,WAS,L 7-28,,,,,,,,,,,,,,
17,1973,1973-10-07,4,24.202,PHI,@,BUF,L 26-27,2,13,6.50,0,0,0,,0,0,0,,0,0,0
18,1973,1973-10-14,5,24.209,PHI,@,STL,W 27-24,0,0,,0,0,0,,0,1,20,20.00,0,0,0
19,1973,1973-10-21,6,24.216,PHI,@,MIN,L 21-28,11,78,7.09,1,6,25,4.17,0,0,0,,0,1,6
20,1973,1973-10-28,7,24.223,PHI,,DAL,W 30-16,10,35,3.50,0,7,43,6.14,0,1,36,36.00,0,0,0
21,1973,1973-11-25,11,24.251,PHI,,NYG,W 20-16,7,32,4.57,0,2,19,9.50,0,0,0,,0,0,0
22,1973,1973-12-02,12,24.258,PHI,@,SFO,L 28-38,0,0,,0,0,0,,0,4,106,26.50,0,0,0
23,1973,1973-12-09,13,24.265,PHI,,NYJ,W 24-23,1,4,4.00,0,0,0,,0,4,138,34.50,0,0,0
24,1973,1973-12-16,14,24.272,PHI,@,WAS,L 20-38,1,3,3.00,0,2,7,3.50,0,6,113,18.83,0,0,0
25,1974,1974-09-15,1,25.180,PHI,@,STL,L 3-7,4,32,8.00,0,2,6,3.00,0,2,45,22.50,0,0,0
26,1974,1974-09-23,2,25.188,PHI,,DAL,W 13-10,3,15,5.00,0,1,34,34.00,0,1,11,11.00,0,0,0
27,1974,1974-09-29,3,25.194,PHI,,BAL,W 30-10,6,9,1.50,0,3,36,12.00,0,1,18,18.00,0,0,0
28,1974,1974-10-06,4,25.201,PHI,@,SDG,W 13-7,15,87,5.80,0,6,26,4.33,0,1,25,25.00,0,0,0
29,1974,1974-10-13,5,25.208,PHI,,NYG,W 35-7,13,53,4.08,0,3,18,6.00,0,2,32,16.00,0,0,0
30,1974,1974-10-20,6,25.215,PHI,@,DAL,L 24-31,6,24,4.00,1,5,59,11.80,0,5,107,21.40,0,1,6
31,1974,1974-10-27,7,25.222,PHI,@,NOR,L 10-14,2,7,3.50,0,2,2,1.00,0,0,0,,0,0,0
32,1974,1974-11-17,10,25.243,PHI,,STL,L 3-13,9,29,3.22,0,4,19,4.75,0,0,0,,0,0,0
33,1974,1974-12-01,12,25.257,PHI,,GNB,W 36-14,,,,,,,,,,,,,,
34,1974,1974-12-08,13,25.264,PHI,@,NYG,W 20-7,5,6,1.20,0,2,6,3.00,0,0,0,,0,0,0
35,1974,1974-12-15,14,25.271,PHI,,DET,W 28-17,4,14,3.50,1,5,24,4.80,0,0,0,,0,1,6
36,1975,1975-09-21,1,26.186,PHI,,NYG,L 14-23,2,2,1.00,0,6,55,9.17,0,2,51,25.50,0,0,0
