ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1968,1968-09-15,1,21.255,OAK,@,BUF,W 48-6,1,25,25.00,0,5,205,41.00,1,1,6,0,0,0
2,1968,1968-09-21,2,21.261,OAK,@,MIA,W 47-21,4,66,16.50,0,2,19,9.50,0,0,0,0,0,0
3,1968,1968-09-29,3,21.269,OAK,@,HOU,W 24-15,1,24,24.00,0,4,21,5.25,0,0,0,0,0,0
4,1968,1968-10-06,4,21.276,OAK,,BOS,W 41-10,2,44,22.00,0,7,69,9.86,0,0,0,0,0,0
5,1968,1968-10-13,5,21.283,OAK,,SDG,L 14-23,3,75,25.00,0,2,88,44.00,1,1,6,0,0,0
6,1968,1968-10-20,6,21.290,OAK,@,KAN,L 10-24,4,119,29.75,0,2,-4,-2.00,0,0,0,0,0,0
7,1968,1968-10-27,7,21.297,OAK,,CIN,W 31-10,2,82,41.00,0,2,16,8.00,0,0,0,0,0,0
8,1968,1968-11-03,8,21.304,OAK,,KAN,W 38-21,1,32,32.00,0,1,7,7.00,0,0,0,1,8,0
9,1968,1968-11-10,9,21.311,OAK,@,DEN,W 43-7,3,79,26.33,0,3,27,9.00,0,0,0,1,25,0
10,1968,1968-11-17,10,21.318,OAK,,NYJ,W 43-32,1,18,18.00,0,0,0,,0,0,0,0,0,0
11,1968,1968-11-24,11,21.325,OAK,@,CIN,W 34-0,1,24,24.00,0,5,-8,-1.60,0,0,0,0,0,0
12,1968,1968-11-28,12,21.329,OAK,,BUF,W 13-10,2,35,17.50,0,2,41,20.50,0,1,6,2,33,1
13,1968,1968-12-08,13,21.339,OAK,,DEN,W 33-27,5,140,28.00,0,0,0,,0,0,0,0,0,0
14,1968,1968-12-15,14,21.346,OAK,@,SDG,W 34-27,2,39,19.50,0,1,9,9.00,0,0,0,0,0,0
15,1969,1969-09-20,2,22.259,OAK,,MIA,W 20-17,4,101,25.25,0,3,4,1.33,0,0,0,0,0,0
16,1969,1969-09-28,3,22.267,OAK,@,BOS,W 38-23,0,0,,0,2,6,3.00,0,0,0,0,0,0
17,1969,1969-10-04,4,22.273,OAK,@,MIA,T 20-20,3,59,19.67,0,3,12,4.00,0,0,0,1,16,0
18,1969,1969-10-12,5,22.281,OAK,@,DEN,W 24-14,0,0,,0,2,13,6.50,0,0,0,0,0,0
19,1969,1969-10-19,6,22.288,OAK,,BUF,W 50-21,2,39,19.50,0,0,0,,0,0,0,0,0,0
20,1969,1969-10-26,7,22.295,OAK,@,SDG,W 24-12,0,0,,0,5,55,11.00,0,0,0,0,0,0
21,1969,1969-11-02,8,22.302,OAK,@,CIN,L 17-31,1,15,15.00,0,2,17,8.50,0,0,0,0,0,0
22,1969,1969-11-09,9,22.309,OAK,,DEN,W 41-10,2,46,23.00,0,1,8,8.00,0,0,0,0,0,0
23,1969,1969-11-16,10,22.316,OAK,,SDG,W 21-16,0,0,,0,2,7,3.50,0,0,0,0,0,0
24,1969,1969-11-23,11,22.323,OAK,@,KAN,W 27-24,1,37,37.00,0,0,0,,0,1,6,1,22,1
25,1969,1969-11-30,12,22.330,OAK,@,NYJ,W 27-14,1,20,20.00,0,1,0,0.00,0,0,0,0,0,0
26,1969,1969-12-07,13,22.337,OAK,,CIN,W 37-17,2,65,32.50,0,2,3,1.50,0,0,0,0,0,0
27,1969,1969-12-13,14,22.343,OAK,,KAN,W 10-6,0,0,,0,2,28,14.00,0,0,0,0,0,0
28,1970,1970-09-20,1,23.259,OAK,@,CIN,L 21-31,1,22,22.00,0,0,0,,0,0,0,0,0,0
29,1970,1970-09-27,2,23.266,OAK,@,SDG,T 27-27,3,70,23.33,0,0,0,,0,0,0,2,35,0
30,1970,1970-10-03,3,23.272,OAK,@,MIA,L 13-20,,,,,,,,,,,,,
31,1970,1970-10-11,4,23.280,OAK,,DEN,W 35-23,2,44,22.00,0,0,0,,0,0,0,0,0,0
32,1970,1970-10-19,5,23.288,OAK,,WAS,W 34-20,2,51,25.50,0,0,0,,0,0,0,0,0,0
33,1970,1970-10-25,6,23.294,OAK,,PIT,W 31-14,2,33,16.50,0,0,0,,0,0,0,1,0,0
34,1970,1970-11-01,7,23.301,OAK,@,KAN,T 17-17,1,19,19.00,0,0,0,,0,0,0,0,0,0
35,1970,1970-11-08,8,23.308,OAK,,CLE,W 23-20,2,47,23.50,0,0,0,,0,0,0,0,0,0
36,1970,1970-11-15,9,23.315,OAK,@,DEN,W 24-19,,,,,,,,,,,,,
37,1970,1970-11-22,10,23.322,OAK,,SDG,W 20-17,2,36,18.00,0,0,0,,0,0,0,0,0,0
38,1970,1970-11-26,11,23.326,OAK,@,DET,L 14-28,3,65,21.67,0,0,0,,0,0,0,0,0,0
39,1970,1970-12-06,12,23.336,OAK,@,NYJ,W 14-13,2,81,40.50,0,1,10,10.00,0,0,0,0,0,0
40,1970,1970-12-12,13,23.342,OAK,,KAN,W 20-6,1,23,23.00,0,1,-2,-2.00,0,0,0,0,0,0
41,1970,1970-12-20,14,23.350,OAK,,SFO,L 7-38,2,83,41.50,0,2,4,2.00,0,0,0,0,0,0
42,1971,1971-09-19,1,24.258,OAK,@,NWE,L 6-20,0,0,,0,2,9,4.50,0,0,0,0,0,0
43,1971,1971-09-26,2,24.265,OAK,@,SDG,W 34-0,0,0,,0,1,0,0.00,0,0,0,0,0,0
