ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2005,2005-10-02,4,23.151,ARI,,SFO,W 31-14,
2,2005,2005-10-09,5,23.158,ARI,,CAR,L 20-24,
3,2005,2005-10-23,6,23.172,ARI,,TEN,W 20-10,
4,2005,2005-10-30,7,23.179,ARI,@,DAL,L 13-34,
5,2005,2005-11-06,8,23.186,ARI,,SEA,L 19-33,
6,2005,2005-11-20,10,23.200,ARI,@,STL,W 38-28,
7,2005,2005-11-27,11,23.207,ARI,,JAX,L 17-24,
8,2005,2005-12-04,12,23.214,ARI,@,SFO,W 17-10,
9,2005,2005-12-11,13,23.221,ARI,,WAS,L 13-17,*
10,2005,2005-12-18,14,23.228,ARI,@,HOU,L 19-30,
