ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
63,1956,1956-10-06,2,33.283,PIT,,CLE,L 10-14,1,6,6.00,0
64,1956,1956-10-14,3,33.291,PIT,,PHI,L 21-35,3,35,11.67,0
65,1956,1956-10-21,4,33.298,PIT,@,NYG,L 10-38,3,33,11.00,1
66,1956,1956-10-28,5,33.305,PIT,@,CLE,W 24-16,4,55,13.75,1
67,1956,1956-11-04,6,33.312,PIT,,NYG,L 14-17,5,51,10.20,0
68,1956,1956-11-11,7,33.319,PIT,@,PHI,L 7-14,1,1,1.00,0
69,1956,1956-11-25,9,33.333,PIT,@,CRD,L 27-38,3,44,14.67,1
70,1956,1956-12-02,10,33.340,PIT,,RAM,W 30-13,2,69,34.50,2
71,1956,1956-12-09,11,33.347,PIT,@,DET,L 7-45,1,16,16.00,0
72,1956,1956-12-16,12,33.354,PIT,@,WAS,W 23-0,3,50,16.67,0
73,1957,1957-09-29,1,34.275,PIT,,WAS,W 28-7,2,19,9.50,0
74,1957,1957-10-13,3,34.289,PIT,,CRD,W 29-20,2,34,17.00,0
75,1957,1957-12-07,10,34.344,PIT,,NYG,W 21-10,1,5,5.00,1
76,1957,1957-12-15,11,34.352,PIT,@,WAS,L 3-10,1,13,13.00,0
77,1957,1957-12-22,12,34.359,PIT,@,CRD,W 27-2,4,44,11.00,0
