ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1971,1971-09-19,1,24.050,PIT,@,CHI,L 15-17,1,20,20.00,0,0,0,,0,0,0,0,0,0
2,1971,1971-09-26,2,24.057,PIT,,CIN,W 21-10,1,21,21.00,0,0,0,,0,0,0,1,20,0
3,1971,1971-10-03,3,24.064,PIT,,SDG,W 21-17,2,43,21.50,0,0,0,,0,0,0,0,0,0
4,1971,1971-10-10,4,24.071,PIT,@,CLE,L 17-27,2,35,17.50,0,1,0,0.00,0,0,0,0,0,0
5,1971,1971-10-18,5,24.079,PIT,@,KAN,L 16-38,3,79,26.33,0,0,0,,0,0,0,0,0,0
6,1971,1971-10-24,6,24.085,PIT,,HOU,W 23-16,,,,,,,,,,,,,
7,1971,1971-10-31,7,24.092,PIT,@,BAL,L 21-34,,,,,,,,,,,,,
8,1971,1971-11-14,9,24.106,PIT,@,MIA,L 21-24,,,,,,,,,,,,,
9,1972,1972-10-01,3,25.062,PIT,@,STL,W 25-19,1,18,18.00,0,2,0,0.00,0,0,0,0,0,0
10,1972,1972-10-08,4,25.069,PIT,@,DAL,L 13-17,,,,,,,,,,,,,
11,1972,1972-10-15,5,25.076,PIT,,HOU,W 24-7,0,0,,0,2,14,7.00,0,0,0,0,0,0
12,1972,1972-10-22,6,25.083,PIT,,NWE,W 33-3,0,0,,0,1,9,9.00,0,0,0,0,0,0
13,1972,1972-10-29,7,25.090,PIT,@,BUF,W 38-21,,,,,,,,,,,,,
14,1972,1972-11-05,8,25.097,PIT,,CIN,W 40-17,0,0,,0,2,70,35.00,0,0,0,0,0,0
15,1972,1972-11-12,9,25.104,PIT,,KAN,W 16-7,0,0,,0,5,43,8.60,0,0,0,1,14,0
16,1972,1972-11-19,10,25.111,PIT,@,CLE,L 24-26,0,0,,0,2,6,3.00,0,0,0,0,0,0
17,1972,1972-11-26,11,25.118,PIT,,MIN,W 23-10,0,0,,0,4,42,10.50,0,0,0,0,0,0
18,1972,1972-12-03,12,25.125,PIT,,CLE,W 30-0,0,0,,0,2,0,0.00,0,0,0,0,0,0
19,1972,1972-12-10,13,25.132,PIT,@,HOU,W 9-3,0,0,,0,1,5,5.00,0,0,0,0,0,0
20,1972,1972-12-17,14,25.139,PIT,@,SDG,W 24-2,0,0,,0,1,13,13.00,0,0,0,0,0,0
