ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2005,2005-09-11,1,22.093,NYG,,ARI,W 42-19,,,,,,,,,,,,,,,,,
2,2005,2005-09-19,2,22.101,NYG,@,NOR,W 27-10,,,,,,,,,,,,,,,,,
3,2005,2005-09-25,3,22.107,NYG,@,SDG,L 23-45,,,,,,,,,,,,,,,,,
4,2005,2005-10-02,4,22.114,NYG,,STL,W 44-24,,,,,,,,,,,,,,,,,
5,2005,2005-10-16,5,22.128,NYG,@,DAL,L 13-16,,,,,,,,,,,,,,,,,
6,2005,2005-10-23,6,22.135,NYG,,DEN,W 24-23,,,,,,,,,,,,,,,,,
7,2005,2005-10-30,7,22.142,NYG,,WAS,W 36-0,,,,,,,,,,,,,,,,,
8,2005,2005-11-06,8,22.149,NYG,@,SFO,W 24-6,,,,,,,,,,,,,,,,,
9,2005,2005-11-13,9,22.156,NYG,,MIN,L 21-24,,,,,,,,,,,,,,,,,
10,2005,2005-11-20,10,22.163,NYG,,PHI,W 27-17,,0,0,,0,1,0,0.00,0,0,0,0.0,,,0,0,0
11,2005,2005-11-27,11,22.170,NYG,@,SEA,L 21-24,,,,,,,,,,,,,,,,,
12,2005,2005-12-04,12,22.177,NYG,,DAL,W 17-10,,,,,,,,,,,,,,,,,
13,2005,2005-12-11,13,22.184,NYG,@,PHI,W 26-23,,,,,,,,,,,,,,,,,
14,2005,2005-12-17,14,22.190,NYG,,KAN,W 27-17,*,,,,,,,,,,,,,,,,
15,2005,2005-12-24,15,22.197,NYG,@,WAS,L 20-35,*,0,0,,0,0,0,,0,1,6,0.0,,,1,31,1
16,2006,2006-09-10,1,23.092,NYG,,IND,L 21-26,,,,,,,,,,,,,,,,,
17,2006,2006-09-17,2,23.099,NYG,@,PHI,W 30-24,,,,,,,,,,,,,,,,,
18,2006,2006-09-24,3,23.106,NYG,@,SEA,L 30-42,,,,,,,,,,,,,,,,,
19,2006,2006-10-08,4,23.120,NYG,,WAS,W 19-3,,,,,,,,,,,,,,,,,
20,2006,2006-10-15,5,23.127,NYG,@,ATL,W 27-14,,,,,,,,,,,,,,,,,
21,2006,2006-10-23,6,23.135,NYG,@,DAL,W 36-22,,,,,,,,,,,,,,,,,
22,2006,2006-10-29,7,23.141,NYG,,TAM,W 17-3,,,,,,,,,,,,,,,,,
23,2006,2006-11-05,8,23.148,NYG,,HOU,W 14-10,,,,,,,,,,,,,,,,,
24,2006,2006-11-12,9,23.155,NYG,,CHI,L 20-38,,,,,,,,,,,,,,,,,
25,2006,2006-11-20,10,23.163,NYG,@,JAX,L 10-26,,,,,,,,,,,,,,,,,
26,2006,2006-11-26,11,23.169,NYG,@,TEN,L 21-24,,1,2,2.00,0,0,0,,0,0,0,0.0,,,0,0,0
27,2006,2006-12-03,12,23.176,NYG,,DAL,L 20-23,,,,,,,,,,,,,,,,,
28,2006,2006-12-10,13,23.183,NYG,@,CAR,W 27-13,,,,,,,,,,,,,,,,,
29,2006,2006-12-17,14,23.190,NYG,,PHI,L 22-36,,,,,,,,,,,,,,,,,
30,2006,2006-12-24,15,23.197,NYG,,NOR,L 7-30,,,,,,,,,,,,,,,,,
31,2006,2006-12-30,16,23.203,NYG,@,WAS,W 34-28,,,,,,,,,,,,,,,,,
32,2007,2007-09-09,1,24.091,NYG,@,DAL,L 35-45,,,,,,,,,,,,,,,,,
33,2007,2007-09-16,2,24.098,NYG,,GNB,L 13-35,,,,,,,,,,,,,,,,,
34,2007,2007-09-23,3,24.105,NYG,@,WAS,W 24-17,,,,,,,,,,,,,,,,,
35,2007,2007-09-30,4,24.112,NYG,,PHI,W 16-3,,,,,,,,,,,,,,,,,
36,2007,2007-10-07,5,24.119,NYG,,NYJ,W 35-24,,,,,,,,,,,,,,,,,
37,2007,2007-10-15,6,24.127,NYG,@,ATL,W 31-10,,,,,,,,,,,,,,,,,
38,2007,2007-10-21,7,24.133,NYG,,SFO,W 33-15,,,,,,,,,,,,,,,,,
39,2007,2007-10-28,8,24.140,NYG,@,MIA,W 13-10,,,,,,,,,,,,,,,,,
40,2007,2007-11-11,9,24.154,NYG,,DAL,L 20-31,,,,,,,,,,,,,,,,,
41,2007,2007-11-18,10,24.161,NYG,@,DET,W 16-10,,,,,,,,,,,,,,,,,
42,2007,2007-11-25,11,24.168,NYG,,MIN,L 17-41,,,,,,,,,,,,,,,,,
43,2007,2007-12-02,12,24.175,NYG,@,CHI,W 21-16,,,,,,,,,,,,,,,,,
44,2007,2007-12-09,13,24.182,NYG,@,PHI,W 16-13,,,,,,,,,,,,,,,,,
45,2007,2007-12-16,14,24.189,NYG,,WAS,L 10-22,,,,,,,,,,,,,,,,,
46,2007,2007-12-23,15,24.196,NYG,@,BUF,W 38-21,,,,,,,,,,,,,,,,,
47,2007,2007-12-29,16,24.202,NYG,,NWE,L 35-38,,,,,,,,,,,,,,,,,
48,2008,2008-09-04,1,25.086,NYG,,WAS,W 16-7,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
49,2008,2008-09-14,2,25.096,NYG,@,STL,W 41-13,,,,,,,,,,,,,,,,,
50,2008,2008-09-21,3,25.103,NYG,,CIN,W 26-23,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
51,2008,2008-10-05,4,25.117,NYG,,SEA,W 44-6,,0,0,,0,0,0,,0,0,0,0.0,3,2,0,0,0
52,2008,2008-10-13,5,25.125,NYG,@,CLE,L 14-35,,0,0,,0,0,0,,0,0,0,0.0,1,1,0,0,0
53,2008,2008-10-19,6,25.131,NYG,,SFO,W 29-17,*,0,0,,0,0,0,,0,0,0,1.0,8,2,0,0,0
54,2008,2008-10-26,7,25.138,NYG,@,PIT,W 21-14,,0,0,,0,0,0,,0,0,0,0.0,0,1,0,0,0
55,2008,2008-11-02,8,25.145,NYG,,DAL,W 35-14,*,0,0,,0,0,0,,0,0,0,0.0,1,1,0,0,0
56,2008,2008-11-09,9,25.152,NYG,@,PHI,W 36-31,,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
