ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1989,1989-09-10,1,22.315,RAM,@,ATL,W 31-21,2,41,20.50,0,0,0,0
2,1989,1989-09-17,2,22.322,RAM,,IND,W 31-17,0,0,,0,,,
3,1989,1989-09-24,3,22.329,RAM,,GNB,W 41-38,1,15,15.00,0,0,0,0
4,1989,1989-10-01,4,22.336,RAM,@,SFO,W 13-12,2,33,16.50,0,0,0,0
5,1989,1989-10-08,5,22.343,RAM,,ATL,W 26-14,1,21,21.00,0,0,0,0
6,1989,1989-10-16,6,22.351,RAM,@,BUF,L 20-23,1,18,18.00,0,0,0,0
7,1989,1989-10-22,7,22.357,RAM,,NOR,L 21-40,1,-4,-4.00,0,0,0,0
8,1989,1989-11-05,9,23.006,RAM,@,MIN,L 21-23,4,37,9.25,0,0,0,0
9,1989,1989-11-12,10,23.013,RAM,,NYG,W 31-10,5,24,4.80,0,1,10,0
10,1989,1989-11-19,11,23.020,RAM,,PHO,W 37-14,4,30,7.50,0,0,0,0
11,1989,1989-11-26,12,23.027,RAM,@,NOR,W 20-17,3,13,4.33,0,0,0,0
12,1989,1989-12-03,13,23.034,RAM,@,DAL,W 35-31,1,1,1.00,0,0,0,0
13,1989,1989-12-11,14,23.042,RAM,,SFO,L 27-30,1,17,17.00,0,0,0,0
14,1989,1989-12-17,15,23.048,RAM,,NYJ,W 38-14,1,8,8.00,0,0,0,0
15,1989,1989-12-24,16,23.055,RAM,@,NWE,W 24-20,1,12,12.00,0,0,0,0
16,1990,1990-11-04,8,24.005,RAM,,HOU,W 17-13,0,0,,0,1,0,0
17,1990,1990-11-11,9,24.012,RAM,,NYG,L 7-31,1,15,15.00,0,0,0,0
18,1990,1990-11-18,10,24.019,RAM,,DAL,L 21-24,4,33,8.25,0,0,0,0
19,1990,1990-11-25,11,24.026,RAM,@,SFO,W 28-17,1,5,5.00,0,0,0,0
20,1990,1990-12-02,12,24.033,RAM,@,CLE,W 38-23,3,44,14.67,0,0,0,0
21,1990,1990-12-09,13,24.040,RAM,,NOR,L 20-24,4,36,9.00,0,0,0,0
22,1990,1990-12-17,14,24.048,RAM,,SFO,L 10-26,1,10,10.00,0,0,0,0
23,1990,1990-12-23,15,24.054,RAM,@,ATL,L 13-20,2,25,12.50,0,0,0,0
24,1990,1990-12-31,16,24.062,RAM,@,NOR,L 17-20,3,27,9.00,0,0,0,0
25,1991,1991-09-01,1,24.306,RAM,,PHO,L 14-24,1,0,0.00,0,0,0,0
26,1991,1991-09-08,2,24.313,RAM,@,NYG,W 19-13,1,8,8.00,0,1,22,0
27,1991,1991-09-15,3,24.320,RAM,@,NOR,L 7-24,4,15,3.75,0,0,0,0
28,1991,1991-09-22,4,24.327,RAM,@,SFO,L 10-27,1,8,8.00,0,0,0,0
29,1991,1991-09-29,5,24.334,RAM,,GNB,W 23-21,1,12,12.00,0,1,0,0
30,1991,1991-10-13,6,24.348,RAM,,SDG,W 30-24,0,0,,0,,,
31,1991,1991-10-20,7,24.355,RAM,@,RAI,L 17-20,0,0,,0,,,
32,1991,1991-10-27,8,24.362,RAM,@,ATL,L 14-31,0,0,,0,,,
33,1991,1991-11-03,9,25.004,RAM,,NOR,L 17-24,0,0,,0,,,
34,1991,1991-11-10,10,25.011,RAM,,KAN,L 20-27,0,0,,0,,,
35,1991,1991-11-17,11,25.018,RAM,@,DET,L 10-21,0,0,,0,,,
36,1991,1991-11-25,12,25.026,RAM,,SFO,L 10-33,0,0,,0,,,
37,1991,1991-12-01,13,25.032,RAM,,WAS,L 6-27,0,0,,0,1,0,0
38,1991,1991-12-08,14,25.039,RAM,,ATL,L 14-31,0,0,,0,,,
39,1991,1991-12-15,15,25.046,RAM,@,MIN,L 14-20,1,12,12.00,0,0,0,0
40,1991,1991-12-22,16,25.053,RAM,@,SEA,L 9-23,4,55,13.75,0,0,0,0
41,1992,1992-09-06,1,25.312,RAM,@,BUF,L 7-40,,,,,,,
42,1992,1992-09-13,2,25.319,RAM,,NWE,W 14-0,,,,,,,
43,1992,1992-09-20,3,25.326,RAM,@,MIA,L 10-26,,,,,,,
44,1992,1992-09-27,4,25.333,RAM,,NYJ,W 18-10,0,0,,0,1,13,0
45,1992,1992-10-04,5,25.340,RAM,@,SFO,L 24-27,,,,,,,
46,1992,1992-10-11,6,25.347,RAM,@,NOR,L 10-13,,,,,,,
47,1992,1992-10-18,7,25.354,RAM,,NYG,W 38-17,,,,,,,
48,1992,1992-11-01,8,26.002,RAM,@,ATL,L 28-30,,,,,,,
49,1992,1992-11-08,9,26.009,RAM,,PHO,L 14-20,,,,,,,
50,1992,1992-11-15,10,26.016,RAM,@,DAL,W 27-23,,,,,,,
51,1992,1992-11-22,11,26.023,RAM,,SFO,L 10-27,,,,,,,
52,1992,1992-11-29,12,26.030,RAM,,MIN,L 17-31,,,,,,,
53,1992,1992-12-06,13,26.037,RAM,@,TAM,W 31-27,0,0,,0,1,3,0
54,1992,1992-12-13,14,26.044,RAM,,NOR,L 14-37,,,,,,,
55,1992,1992-12-20,15,26.051,RAM,@,GNB,L 13-28,0,0,,0,1,0,0
56,1992,1992-12-27,16,26.058,RAM,,ATL,W 38-27,0,0,,0,1,25,0
57,1993,1993-09-05,1,26.310,RAM,@,GNB,L 6-36,0,0,,0,,,
58,1993,1993-09-12,2,26.317,RAM,,PIT,W 27-0,0,0,,0,,,
59,1993,1993-09-19,3,26.324,RAM,@,NYG,L 10-20,0,0,,0,,,
60,1993,1993-09-26,4,26.331,RAM,@,HOU,W 28-13,1,8,8.00,0,0,0,0
61,1993,1993-10-03,5,26.338,RAM,,NOR,L 6-37,0,0,,0,,,
62,1994,1994-09-11,2,27.316,RAM,@,ATL,L 13-31,,,,,,,
63,1994,1994-09-18,3,27.323,RAM,,SFO,L 19-34,,,,,,,
64,1994,1994-09-25,4,27.330,RAM,@,KAN,W 16-0,,,,,,,
65,1994,1994-10-02,5,27.337,RAM,,ATL,L 5-8,,,,,,,
66,1994,1994-10-09,6,27.344,RAM,@,GNB,L 17-24,0,0,,0,1,20,0
67,1994,1994-10-16,7,27.351,RAM,,NYG,W 17-10,,,,,,,
68,1994,1994-10-23,8,27.358,RAM,@,NOR,L 34-37,,,,,,,
69,1994,1994-11-06,9,28.007,RAM,,DEN,W 27-21,,,,,,,
70,1994,1994-11-13,10,28.014,RAM,,RAI,L 17-20,0,0,,0,1,23,0
71,1994,1994-11-20,11,28.021,RAM,@,SFO,L 27-31,,,,,,,
72,1994,1994-11-27,12,28.028,RAM,@,SDG,L 17-31,,,,,,,
73,1994,1994-12-04,13,28.035,RAM,,NOR,L 15-31,0,0,,0,1,3,0
74,1994,1994-12-11,14,28.042,RAM,@,TAM,L 14-24,,,,,,,
