ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
19,1959,1959-11-15,8,24.042,PIT,@,NYG,W 14-9,5,61,12.20,1,0,0,,0,0,0,,0,0,,,,,,,1,
20,1959,1959-11-22,9,24.049,PIT,@,CLE,W 21-20,4,86,21.50,0,0,0,,0,0,0,,0,0,,,,,,,0,
21,1959,1959-11-29,10,24.056,PIT,,PHI,W 31-0,4,78,19.50,1,2,45,22.50,0,0,0,,0,0,,,,,,,1,
22,1959,1959-12-06,11,24.063,PIT,@,CHI,L 21-27,0,0,,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,
23,1959,1959-12-13,12,24.070,PIT,,CRD,W 35-20,3,81,27.00,1,1,0,0.00,0,0,0,,0,0,,,,,,,1,
24,1960,1960-09-24,1,24.356,PIT,@,DAL,W 35-28,5,59,11.80,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
25,1960,1960-10-02,2,24.364,PIT,@,CLE,L 20-28,4,51,12.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
26,1960,1960-10-09,3,25.005,PIT,,NYG,L 17-19,3,47,15.67,1,1,16,16.00,0,0,0,,0,0,0,,0,0,,,1,6
27,1960,1960-10-16,4,25.012,PIT,,STL,W 27-14,1,51,51.00,1,1,18,18.00,0,0,0,,0,0,0,,0,0,,,1,6
28,1960,1960-10-23,5,25.019,PIT,@,WAS,T 27-27,1,23,23.00,0,2,25,12.50,0,0,0,,0,0,0,,0,0,,,0,0
29,1960,1960-10-30,6,25.026,PIT,,GNB,L 13-19,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
30,1960,1960-11-06,7,25.033,PIT,@,PHI,L 7-34,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
31,1960,1960-11-13,8,25.040,PIT,@,NYG,L 24-27,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
32,1960,1960-11-20,9,25.047,PIT,,CLE,W 14-10,2,37,18.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
33,1960,1960-11-27,10,25.054,PIT,,WAS,W 22-10,2,50,25.00,0,3,-4,-1.33,0,0,0,,0,0,0,,0,0,,,0,0
34,1960,1960-12-11,11,25.068,PIT,,PHI,W 27-21,3,76,25.33,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0
35,1960,1960-12-18,12,25.075,PIT,@,STL,L 7-38,4,78,19.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
36,1961,1961-09-17,1,25.348,BAL,,RAM,W 27-24,2,30,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
37,1961,1961-09-24,2,25.355,BAL,,DET,L 15-16,4,89,22.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
38,1961,1961-10-15,5,26.011,BAL,@,CHI,L 10-24,1,22,22.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
39,1961,1961-10-29,7,26.025,BAL,,CHI,L 20-21,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
40,1961,1961-11-05,8,26.032,BAL,,GNB,W 45-21,3,28,9.33,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
41,1961,1961-11-19,10,26.046,BAL,,STL,W 16-0,1,21,21.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
42,1961,1961-12-03,12,26.060,BAL,,SFO,W 20-17,1,41,41.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
43,1961,1961-12-09,13,26.066,BAL,@,RAM,L 17-34,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
44,1961,1961-12-16,14,26.073,BAL,@,SFO,W 27-24,4,105,26.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
45,1962,1962-09-16,1,26.347,BAL,,RAM,W 30-27,2,17,8.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
46,1962,1962-09-23,2,26.354,BAL,@,MIN,W 34-7,2,55,27.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
47,1962,1962-09-30,3,26.361,BAL,,DET,L 20-29,3,59,19.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
48,1962,1962-10-07,4,27.003,BAL,,SFO,L 13-21,5,77,15.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
49,1962,1962-10-14,5,27.010,BAL,@,CLE,W 36-14,1,18,18.00,0,1,14,14.00,0,0,0,,0,0,0,,0,0,,,0,0
50,1962,1962-10-21,6,27.017,BAL,@,CHI,L 15-35,7,155,22.14,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
51,1962,1962-10-28,7,27.024,BAL,,GNB,L 6-17,4,42,10.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
52,1962,1962-11-04,8,27.031,BAL,@,SFO,W 22-3,5,110,22.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
53,1962,1962-11-11,9,27.038,BAL,@,RAM,W 14-2,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
54,1962,1962-11-18,10,27.045,BAL,@,GNB,L 13-17,5,100,20.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
55,1962,1962-11-25,11,27.052,BAL,,CHI,L 0-57,3,26,8.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
56,1962,1962-12-02,12,27.059,BAL,@,DET,L 14-21,5,94,18.80,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
57,1962,1962-12-08,13,27.065,BAL,,WAS,W 34-21,6,133,22.17,3,0,0,,0,0,0,,0,0,0,,0,0,,,3,18
58,1962,1962-12-16,14,27.073,BAL,,MIN,W 42-17,5,71,14.20,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
59,1963,1963-09-15,1,27.346,BAL,,NYG,L 28-37,5,83,16.60,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
60,1963,1963-09-22,2,27.353,BAL,@,SFO,W 20-14,5,50,10.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
61,1963,1963-09-29,3,27.360,BAL,@,GNB,L 20-31,4,43,10.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
62,1963,1963-10-20,6,28.016,BAL,@,DET,W 25-21,1,29,29.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
63,1963,1963-10-27,7,28.023,BAL,,GNB,L 20-34,2,64,32.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
64,1963,1963-11-03,8,28.030,BAL,,CHI,L 7-17,3,40,13.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
65,1963,1963-11-10,9,28.037,BAL,,DET,W 24-21,4,73,18.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
66,1963,1963-11-17,10,28.044,BAL,@,MIN,W 37-34,3,84,28.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
67,1963,1963-11-24,11,28.051,BAL,@,RAM,L 16-17,4,73,18.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
68,1963,1963-12-01,12,28.058,BAL,@,WAS,W 36-20,7,111,15.86,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
69,1963,1963-12-08,13,28.065,BAL,,MIN,W 41-10,1,28,28.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
70,1963,1963-12-15,14,28.072,BAL,,RAM,W 19-16,2,30,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
71,1964,1964-09-13,1,28.345,BAL,@,MIN,L 24-34,2,87,43.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
72,1964,1964-09-20,2,28.352,BAL,@,GNB,W 21-20,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
73,1964,1964-09-27,3,28.359,BAL,,CHI,W 52-0,2,43,21.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
74,1964,1964-10-04,4,29.000,BAL,,RAM,W 35-20,5,145,29.00,3,0,0,,0,0,0,,0,0,0,,0,0,,,3,18
75,1964,1964-10-12,5,29.008,BAL,,STL,W 47-27,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
76,1964,1964-10-18,6,29.014,BAL,,GNB,W 24-21,2,37,18.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
77,1964,1964-10-25,7,29.021,BAL,@,DET,W 34-0,5,86,17.20,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
78,1964,1964-11-01,8,29.028,BAL,,SFO,W 37-7,1,21,21.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
79,1964,1964-11-08,9,29.035,BAL,@,CHI,W 40-24,6,123,20.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
80,1964,1964-11-15,10,29.042,BAL,,MIN,W 17-14,5,69,13.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
81,1964,1964-11-22,11,29.049,BAL,@,RAM,W 24-7,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
82,1964,1964-11-29,12,29.056,BAL,@,SFO,W 14-3,2,39,19.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
83,1964,1964-12-06,13,29.063,BAL,,DET,L 14-31,5,138,27.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
84,1964,1964-12-13,14,29.070,BAL,,WAS,W 45-17,2,43,21.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
85,1965,1965-09-19,1,29.350,BAL,,MIN,W 35-16,4,96,24.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
86,1965,1965-09-26,2,29.357,BAL,@,GNB,L 17-20,1,57,57.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
87,1965,1965-10-03,3,29.364,BAL,,SFO,W 27-24,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
88,1965,1965-10-10,4,30.006,BAL,,DET,W 31-7,9,167,18.56,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
89,1965,1965-10-17,5,30.013,BAL,@,WAS,W 38-7,4,61,15.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
90,1965,1965-10-24,6,30.020,BAL,,RAM,W 35-20,5,100,20.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
91,1965,1965-10-31,7,30.027,BAL,@,SFO,W 34-28,5,65,13.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
92,1965,1965-11-07,8,30.034,BAL,@,CHI,W 26-21,3,70,23.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
93,1965,1965-11-14,9,30.041,BAL,@,MIN,W 41-21,3,72,24.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
94,1965,1965-11-21,10,30.048,BAL,,PHI,W 34-24,1,22,22.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
95,1965,1965-11-25,11,30.052,BAL,@,DET,T 24-24,2,28,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
96,1965,1965-12-05,12,30.062,BAL,,CHI,L 0-13,4,69,17.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
97,1965,1965-12-12,13,30.069,BAL,,GNB,L 27-42,3,22,7.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
98,1966,1966-09-18,2,30.349,BAL,@,MIN,W 38-23,3,38,12.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
99,1966,1966-09-25,3,30.356,BAL,,SFO,W 36-14,4,61,15.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
100,1966,1966-10-09,4,31.005,BAL,@,CHI,L 17-27,3,51,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
101,1966,1966-10-16,5,31.012,BAL,,DET,W 45-14,6,78,13.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
102,1966,1966-10-23,6,31.019,BAL,,MIN,W 20-17,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
103,1966,1966-10-30,7,31.026,BAL,@,RAM,W 17-3,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
104,1966,1966-11-06,8,31.033,BAL,,WAS,W 37-10,5,131,26.20,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
105,1966,1966-11-20,10,31.047,BAL,@,DET,L 14-20,3,40,13.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
106,1966,1966-11-27,11,31.054,BAL,,RAM,L 7-23,2,36,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
107,1966,1966-12-04,12,31.061,BAL,,CHI,W 21-16,3,33,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
108,1966,1966-12-10,13,31.067,BAL,,GNB,L 10-14,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
109,1966,1966-12-18,14,31.075,BAL,@,SFO,W 30-14,4,108,27.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
110,1967,1967-09-17,1,31.348,BAL,,ATL,W 38-31,3,72,24.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
111,1968,1968-09-15,1,32.347,BAL,,SFO,W 27-10,4,61,15.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
112,1968,1968-09-22,2,32.354,BAL,@,ATL,W 28-20,5,160,32.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
113,1968,1968-09-29,3,32.361,BAL,@,PIT,W 41-7,2,41,20.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
114,1968,1968-10-06,4,33.002,BAL,,CHI,W 28-7,2,104,52.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
115,1968,1968-10-13,5,33.009,BAL,@,SFO,W 42-14,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
116,1968,1968-10-20,6,33.016,BAL,,CLE,L 20-30,3,38,12.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
117,1968,1968-10-27,7,33.023,BAL,,RAM,W 27-10,2,59,29.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
118,1968,1968-11-03,8,33.030,BAL,@,NYG,W 26-0,2,53,26.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
119,1968,1968-11-10,9,33.037,BAL,@,DET,W 27-10,5,160,32.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
120,1968,1968-11-17,10,33.044,BAL,,STL,W 27-0,1,25,25.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
121,1968,1968-11-24,11,33.051,BAL,,MIN,W 21-9,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
122,1969,1969-09-21,1,33.352,BAL,,RAM,L 20-27,5,87,17.40,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
123,1969,1969-09-28,2,33.359,BAL,@,MIN,L 14-52,2,37,18.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
124,1969,1969-10-13,4,34.009,BAL,,PHI,W 24-20,4,75,18.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
125,1969,1969-10-19,5,34.015,BAL,@,NOR,W 30-10,5,113,22.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
126,1969,1969-10-26,6,34.022,BAL,,SFO,L 21-24,8,146,18.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
127,1969,1969-11-02,7,34.029,BAL,,WAS,W 41-17,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
128,1970,1970-09-28,2,34.359,BAL,,KAN,L 24-44,,,,,,,,,,,,,,,,,,,,,
129,1970,1970-10-25,6,35.021,BAL,,BOS,W 27-3,2,54,27.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
130,1970,1970-11-01,7,35.028,BAL,,MIA,W 35-0,,,,,,,,,,,,,,,,,,,,,
131,1970,1970-11-09,8,35.036,BAL,@,GNB,W 13-10,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
132,1970,1970-11-15,9,35.042,BAL,,BUF,T 17-17,,,,,,,,,,,,,,,,,,,,,
133,1970,1970-11-29,11,35.056,BAL,,CHI,W 21-20,,,,,,,,,,,,,,,,,,,,,
134,1970,1970-12-13,13,35.070,BAL,@,BUF,W 20-14,3,70,23.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
135,1970,1970-12-19,14,35.076,BAL,,NYJ,W 35-20,4,66,16.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
