ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1961,1961-09-17,1,22.149,MIN,,CHI,W 37-13,0,0,1,8,0
2,1961,1961-09-24,2,22.156,MIN,@,DAL,L 7-21,0,0,1,35,0
3,1961,1961-10-22,6,22.184,MIN,,GNB,L 7-33,0,0,1,17,0
4,1961,1961-11-12,9,22.205,MIN,,BAL,W 28-20,0,0,1,6,0
5,1961,1961-12-17,14,22.240,MIN,@,CHI,L 35-52,0,0,1,4,0
6,1962,1962-12-09,13,23.232,MIN,@,DET,L 23-37,0,0,1,3,0
7,1963,1963-09-29,3,24.161,MIN,,SFO,W 45-14,0,0,1,6,0
8,1964,1964-10-18,6,25.180,MIN,,PIT,W 30-10,1,6,1,56,1
9,1964,1964-12-13,14,25.236,MIN,@,CHI,W 41-14,1,6,1,29,1
10,1965,1965-09-26,2,26.158,MIN,,DET,L 29-31,0,0,1,20,0
11,1965,1965-10-03,3,26.165,MIN,@,RAM,W 38-35,0,0,1,13,0
12,1965,1965-12-19,14,26.242,MIN,@,CHI,W 24-17,1,6,1,35,1
