ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1981,1981-09-06,1,24.095,DET,,SFO,W 24-17,,,,,
2,1981,1981-09-13,2,24.102,DET,@,SDG,L 23-28,,,,,
3,1981,1981-09-20,3,24.109,DET,@,MIN,L 24-26,,,,,
4,1981,1981-09-27,4,24.116,DET,,OAK,W 16-0,,,,,
5,1981,1981-10-04,5,24.123,DET,@,TAM,L 10-28,,,,,
6,1981,1981-10-11,6,24.130,DET,@,DEN,L 21-27,,,,,
7,1981,1981-10-19,7,24.138,DET,,CHI,W 48-17,,,,,
8,1981,1981-10-25,8,24.144,DET,,GNB,W 31-27,,,,,
9,1981,1981-11-01,9,24.151,DET,@,RAM,L 13-20,,,,,
10,1981,1981-11-08,10,24.158,DET,@,WAS,L 31-33,,,,,
11,1981,1981-11-15,11,24.165,DET,,DAL,W 27-24,,,,,
12,1981,1981-12-06,14,24.186,DET,@,GNB,L 17-31,,,,,
13,1981,1981-12-12,15,24.192,DET,,MIN,W 45-7,,,,,
14,1981,1981-12-20,16,24.200,DET,,TAM,L 17-20,,,,,
15,1982,1982-09-12,1,25.101,DET,,CHI,W 17-10,,,,,
16,1982,1982-11-21,3,25.171,DET,@,CHI,L 17-20,,,,,
17,1982,1982-12-06,5,25.186,DET,,NYJ,L 13-28,,,,,
18,1982,1982-12-12,6,25.192,DET,@,GNB,W 30-10,0,0,,0,1.0
19,1982,1982-12-19,7,25.199,DET,,MIN,L 31-34,,,,,
20,1982,1982-12-26,8,25.206,DET,@,TAM,L 21-23,,,,,
21,1982,1983-01-02,9,25.213,DET,,GNB,W 27-24,,,,,
22,1983,1983-09-04,1,26.093,DET,@,TAM,W 11-0,,,,,
23,1983,1983-09-11,2,26.100,DET,,CLE,L 26-31,,,,,
24,1983,1983-09-18,3,26.107,DET,,ATL,L 14-30,,,,,
25,1983,1983-09-25,4,26.114,DET,@,MIN,L 17-20,,,,,
26,1983,1983-10-02,5,26.121,DET,@,RAM,L 10-21,0,0,,0,1.0
27,1983,1983-10-09,6,26.128,DET,,GNB,W 38-14,,,,,
28,1983,1983-10-16,7,26.135,DET,,CHI,W 31-17,0,0,,0,1.0
29,1983,1983-10-23,8,26.142,DET,@,WAS,L 17-38,,,,,
30,1983,1983-10-30,9,26.149,DET,@,CHI,W 38-17,,,,,
31,1983,1983-11-07,10,26.157,DET,,NYG,W 15-9,,,,,
32,1983,1983-11-13,11,26.163,DET,@,HOU,L 17-27,,,,,
33,1983,1983-11-20,12,26.170,DET,@,GNB,W 23-20,0,0,,0,0.5
34,1983,1983-11-24,13,26.174,DET,,PIT,W 45-3,,,,,
35,1983,1983-12-05,14,26.185,DET,,MIN,W 13-2,0,0,,0,1.0
36,1983,1983-12-11,15,26.191,DET,@,CIN,L 9-17,,,,,
37,1983,1983-12-18,16,26.198,DET,,TAM,W 23-20,0,0,,0,1.0
38,1984,1984-09-02,1,27.091,DET,,SFO,L 27-30,0,0,,0,1.0
39,1984,1984-09-09,2,27.098,DET,@,ATL,W 27-24,,,,,
40,1984,1984-09-16,3,27.105,DET,@,TAM,L 17-21,,,,,
41,1984,1984-09-23,4,27.112,DET,,MIN,L 28-29,0,0,,0,1.0
42,1984,1984-09-30,5,27.119,DET,@,SDG,L 24-27,,,,,
43,1984,1984-10-07,6,27.126,DET,,DEN,L 7-28,,,,,
44,1984,1984-10-14,7,27.133,DET,,TAM,W 13-7,0,0,,0,1.0
45,1984,1984-10-21,8,27.140,DET,@,MIN,W 16-14,0,0,,0,0.5
46,1984,1984-10-28,9,27.147,DET,@,GNB,L 9-41,,,,,
47,1984,1984-11-04,10,27.154,DET,,PHI,T 23-23,0,0,,0,1.0
48,1984,1984-11-11,11,27.161,DET,@,WAS,L 14-28,0,0,,0,2.0
49,1984,1984-11-18,12,27.168,DET,@,CHI,L 14-16,,,,,
50,1984,1984-11-22,13,27.172,DET,,GNB,W 31-28,,,,,
51,1984,1984-12-02,14,27.182,DET,@,SEA,L 17-38,0,0,,0,1.0
52,1984,1984-12-10,15,27.190,DET,,RAI,L 3-24,,,,,
53,1984,1984-12-16,16,27.196,DET,,CHI,L 13-30,0,0,,0,1.0
54,1985,1985-09-08,1,28.097,DET,@,ATL,W 28-27,,,,,
55,1985,1985-09-22,3,28.111,DET,@,IND,L 6-14,,,,,
56,1985,1985-09-29,4,28.118,DET,,TAM,W 30-9,,,,,
57,1985,1985-10-06,5,28.125,DET,@,GNB,L 10-43,,,,,
58,1985,1985-10-13,6,28.132,DET,@,WAS,L 3-24,0,0,,0,1.0
59,1985,1985-10-20,7,28.139,DET,,SFO,W 23-21,,,,,
60,1985,1985-10-27,8,28.146,DET,,MIA,W 31-21,0,0,,0,0.5
61,1985,1985-11-03,9,28.153,DET,@,MIN,L 13-16,,,,,
62,1985,1985-11-10,10,28.160,DET,@,CHI,L 3-24,0,0,,0,0.5
63,1985,1985-11-17,11,28.167,DET,,MIN,W 41-21,,,,,
64,1985,1985-11-24,12,28.174,DET,@,TAM,L 16-19,0,0,,0,3.0
65,1985,1985-11-28,13,28.178,DET,,NYJ,W 31-20,0,0,,0,1.5
66,1985,1985-12-08,14,28.188,DET,@,NWE,L 6-23,,,,,
67,1985,1985-12-15,15,28.195,DET,,GNB,L 23-26,,,,,
68,1985,1985-12-22,16,28.202,DET,,CHI,L 17-37,0,0,,0,0.5
69,1986,1986-09-07,1,29.096,DET,@,MIN,W 13-10,,,,,
70,1986,1986-09-14,2,29.103,DET,,DAL,L 7-31,,,,,
71,1986,1986-09-21,3,29.110,DET,,TAM,L 20-24,,,,,
72,1986,1986-09-28,4,29.117,DET,@,CLE,L 21-24,,,,,
73,1986,1986-10-05,5,29.124,DET,,HOU,W 24-13,,,,,
74,1986,1986-10-12,6,29.131,DET,@,GNB,W 21-14,0,0,,0,0.5
75,1986,1986-10-19,7,29.138,DET,@,RAM,L 10-14,0,0,,0,1.5
76,1986,1986-10-26,8,29.145,DET,@,CHI,L 7-13,,,,,
77,1986,1986-11-02,9,29.152,DET,,CIN,L 17-24,,,,,
78,1986,1986-11-09,10,29.159,DET,,MIN,L 10-24,,,,,
79,1986,1986-11-16,11,29.166,DET,@,PHI,W 13-11,0,0,,0,0.5
80,1986,1986-11-23,12,29.173,DET,@,TAM,W 38-17,,,,,
81,1986,1986-11-27,13,29.177,DET,,GNB,L 40-44,,,,,
82,1986,1986-12-07,14,29.187,DET,@,PIT,L 17-27,,,,,
83,1986,1986-12-15,15,29.195,DET,,CHI,L 13-16,0,0,,0,1.0
84,1986,1986-12-21,16,29.201,DET,,ATL,L 6-20,,,,,
85,1987,1987-09-13,1,30.102,DET,@,MIN,L 19-34,0,0,,0,
86,1987,1987-09-20,2,30.109,DET,@,RAI,L 7-27,0,0,,0,
87,1987,1987-10-25,6,30.144,DET,,GNB,L 33-34,0,0,,0,
88,1987,1987-11-01,7,30.151,DET,@,DEN,L 0-34,0,0,,0,
89,1987,1987-11-08,8,30.158,DET,,DAL,W 27-17,0,0,,0,
90,1987,1987-11-15,9,30.165,DET,@,WAS,L 13-20,0,0,,0,
91,1987,1987-11-22,10,30.172,DET,@,CHI,L 10-30,1,0,0.00,0,0.5
92,1987,1987-11-26,11,30.176,DET,,KAN,L 20-27,0,0,,0,
93,1987,1987-12-06,12,30.186,DET,,RAM,L 16-37,0,0,,0,1.0
94,1987,1987-12-13,13,30.193,DET,@,TAM,W 20-10,0,0,,0,
95,1987,1987-12-20,14,30.200,DET,,MIN,L 14-17,0,0,,0,
96,1987,1987-12-27,15,30.207,DET,@,ATL,W 30-13,0,0,,0,1.0
97,1988,1988-09-04,1,31.093,DET,,ATL,W 31-17,,,,,
98,1988,1988-09-11,2,31.100,DET,@,RAM,L 10-17,,,,,
99,1988,1988-09-18,3,31.107,DET,,NOR,L 14-22,,,,,
100,1988,1988-09-25,4,31.114,DET,,NYJ,L 10-17,,,,,
101,1988,1988-10-02,5,31.121,DET,@,SFO,L 13-20,,,,,
102,1988,1988-10-09,6,31.128,DET,,CHI,L 7-24,0,0,,0,1.0
103,1988,1988-10-16,7,31.135,DET,@,NYG,L 10-30,0,0,,0,1.0
104,1988,1988-10-23,8,31.142,DET,@,KAN,W 7-6,,,,,
105,1988,1988-10-30,9,31.149,DET,,NYG,L 10-13,,,,,
106,1988,1988-11-06,10,31.156,DET,@,MIN,L 17-44,,,,,
107,1988,1988-11-13,11,31.163,DET,,TAM,L 20-23,,,,,
108,1989,1989-09-10,1,32.099,DET,,PHO,L 13-16,,,,,
109,1989,1989-09-17,2,32.106,DET,@,NYG,L 14-24,,,,,
110,1989,1989-09-24,3,32.113,DET,,CHI,L 27-47,,,,,
111,1989,1989-10-01,4,32.120,DET,,PIT,L 3-23,,,,,
112,1989,1989-10-08,5,32.127,DET,@,MIN,L 17-24,,,,,
113,1989,1989-10-15,6,32.134,DET,@,TAM,W 17-16,,,,,
114,1989,1989-10-22,7,32.141,DET,,MIN,L 7-20,,,,,
115,1989,1989-10-29,8,32.148,DET,@,GNB,L 20-23,,,,,
116,1989,1989-11-05,9,32.155,DET,@,HOU,L 31-35,,,,,
117,1989,1989-11-12,10,32.162,DET,,GNB,W 31-22,,,,,
118,1989,1989-11-19,11,32.169,DET,@,CIN,L 7-42,,,,,
119,1989,1989-11-23,12,32.173,DET,,CLE,W 13-10,,,,,
120,1989,1989-12-03,13,32.183,DET,,NOR,W 21-14,,,,,
121,1989,1989-12-10,14,32.190,DET,@,CHI,W 27-17,,,,,
122,1989,1989-12-17,15,32.197,DET,,TAM,W 33-7,,,,,
123,1989,1989-12-24,16,32.204,DET,@,ATL,W 31-24,,,,,
