ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2012,2012-09-09,1,24.124,ATL,@,KAN,W 40-24,,,,,,,0.0%,
2,2012,2012-09-17,2,24.132,ATL,,DEN,W 27-21,,,,,,,0.0%,
3,2012,2012-09-23,3,24.138,ATL,@,SDG,W 27-3,,1,0,0,,0,0.0%,0.00
4,2012,2012-09-30,4,24.145,ATL,,CAR,W 30-28,,0,0,0,,0,0.0%,
5,2012,2012-10-07,5,24.152,ATL,@,WAS,W 24-17,,2,1,7,7.00,0,50.0%,3.50
6,2012,2012-10-14,6,24.159,ATL,,OAK,W 23-20,,1,0,0,,0,0.0%,0.00
7,2012,2012-10-28,7,24.173,ATL,@,PHI,W 30-17,,0,0,0,,0,0.0%,
8,2012,2012-11-04,8,24.180,ATL,,DAL,W 19-13,,,,,,,0.0%,
9,2012,2012-11-11,9,24.187,ATL,@,NOR,L 27-31,,,,,,,0.0%,
