ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2004,2004-09-20,2,23.165,MIN,@,PHI,L 16-27,*,0,,,,,0.0%,,,,,,,,,,,,,,
2,2004,2004-09-26,3,23.171,MIN,,CHI,W 27-22,,,,,,,0.0%,,,,,,,,,,,,,,
3,2004,2004-10-10,4,23.185,MIN,@,HOU,W 34-28,,,,,,,0.0%,,,,,,,,,,,,,,
4,2004,2004-10-17,5,23.192,MIN,@,NOR,W 38-31,,,,,,,0.0%,,,,,,,,,,,,,,
5,2004,2004-10-31,7,23.206,MIN,,NYG,L 13-34,*,,,,,,0.0%,,,,,,,,,,,,,,
6,2004,2004-11-08,8,23.214,MIN,@,IND,L 28-31,,,,,,,0.0%,,,,,,,,,,,,,,
7,2004,2004-11-14,9,23.220,MIN,@,GNB,L 31-34,,0,,,,,0.0%,,,,,,,,,,,,,,
8,2004,2004-11-21,10,23.227,MIN,,DET,W 22-19,,0,,,,,0.0%,,,,,,,,,,,,,,
9,2004,2004-11-28,11,23.234,MIN,,JAX,W 27-16,,,,,,,0.0%,,,,,,,,,,,,,,
10,2004,2004-12-05,12,23.241,MIN,@,CHI,L 14-24,,,,,,,0.0%,,,,,,,,,,,,,,
11,2004,2004-12-12,13,23.248,MIN,,SEA,L 23-27,,,,,,,0.0%,,,,,,,,,,,,,,
12,2004,2004-12-19,14,23.255,MIN,@,DET,W 28-27,,,,,,,0.0%,,,,,,,,,,,,,,
13,2004,2004-12-24,15,23.260,MIN,,GNB,L 31-34,,,,,,,0.0%,,,,,,,,,,,,,,
14,2004,2005-01-02,16,23.269,MIN,@,WAS,L 18-21,,,,,,,0.0%,,,,,,,,,,,,,,
15,2005,2005-10-02,4,24.177,MIN,@,ATL,L 10-30,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
16,2006,2006-11-19,10,25.225,MIN,@,MIA,L 20-24,*,4,3,20,6.67,0,75.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,,
17,2006,2006-11-26,11,25.232,MIN,,ARI,W 31-26,*,2,2,5,2.50,1,100.0%,2.50,0,0,,0,0,0,,0,1,6,0.0,,
