ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2004,2004-09-12,1,23.194,DEN,,KAN,W 34-24,,2,11,5.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
2,2004,2004-09-19,2,23.201,DEN,@,JAX,L 6-7,,4,16,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
3,2004,2004-10-03,4,23.215,DEN,@,TAM,W 16-13,,,,,,,,,,,0.0%,,,,,,,,,,
4,2004,2004-10-10,5,23.222,DEN,,CAR,W 20-17,,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
5,2004,2004-10-17,6,23.229,DEN,@,OAK,W 31-3,,6,25,4.17,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
6,2004,2004-10-25,7,23.237,DEN,@,CIN,L 10-23,,,,,,,,,,,0.0%,,,,,,,,,,
7,2004,2004-11-07,9,23.250,DEN,,HOU,W 31-13,,,,,,,,,,,0.0%,,,,,,,,,,
8,2004,2004-11-21,10,23.264,DEN,@,NOR,W 34-13,,,,,,0,,,,,0.0%,,,,,,,,,,
9,2004,2004-11-28,11,23.271,DEN,,OAK,L 24-25,,,,,,,,,,,0.0%,,,,,,,,,,
10,2004,2004-12-05,12,23.278,DEN,@,SDG,L 17-20,,7,31,4.43,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,,
11,2004,2004-12-12,13,23.285,DEN,,MIA,W 20-17,,17,123,7.24,2,2,1,-6,-6.00,0,50.0%,-3.00,0,0,,0,2,12,0.0,,
12,2004,2004-12-19,14,23.292,DEN,@,KAN,L 17-45,,9,50,5.56,0,2,1,58,58.00,0,50.0%,29.00,0,0,,0,0,0,0.0,,
13,2004,2004-12-25,15,23.298,DEN,@,TEN,W 37-16,,12,44,3.67,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,,
14,2004,2005-01-02,16,23.306,DEN,,IND,W 33-14,,16,91,5.69,0,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,,
15,2005,2005-09-11,1,24.193,DEN,@,MIA,L 10-34,,13,47,3.62,0,4,1,13,13.00,0,25.0%,3.25,0,0,,0,0,0,0.0,,
16,2005,2005-09-18,2,24.200,DEN,,SDG,W 20-17,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
17,2005,2005-09-26,3,24.208,DEN,,KAN,W 30-10,,5,47,9.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
18,2005,2005-10-02,4,24.214,DEN,@,JAX,W 20-7,,15,60,4.00,0,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,0.0,,
19,2005,2005-10-09,5,24.221,DEN,,WAS,W 21-19,,12,127,10.58,2,1,1,5,5.00,0,100.0%,5.00,0,0,,0,2,12,0.0,,
20,2005,2005-10-16,6,24.228,DEN,,NWE,W 28-20,,13,114,8.77,1,4,3,20,6.67,0,75.0%,5.00,0,0,,0,1,6,0.0,,
21,2005,2005-10-23,7,24.235,DEN,@,NYG,L 23-24,,8,60,7.50,0,4,2,1,0.50,0,50.0%,0.25,0,0,,0,0,0,0.0,,
22,2005,2005-10-30,8,24.242,DEN,,PHI,W 49-21,,14,107,7.64,2,0,0,0,,0,0.0%,,0,0,,0,2,12,0.0,,
23,2005,2005-11-13,9,24.256,DEN,@,OAK,W 31-17,,16,44,2.75,0,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,,
24,2005,2005-11-20,10,24.263,DEN,,NYJ,W 27-0,,10,34,3.40,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,,
25,2005,2005-11-24,11,24.267,DEN,@,DAL,W 24-21,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
26,2005,2005-12-04,12,24.277,DEN,@,KAN,L 27-31,,5,46,9.20,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,0.0,,
27,2005,2005-12-11,13,24.284,DEN,,BAL,W 12-10,,16,63,3.94,0,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,0.0,,
28,2005,2005-12-17,14,24.290,DEN,@,BUF,W 28-17,,12,49,4.08,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,,
29,2005,2005-12-24,15,24.297,DEN,,OAK,W 22-3,,17,71,4.18,0,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,,
30,2005,2005-12-31,16,24.304,DEN,@,SDG,W 23-7,*,17,52,3.06,3,0,0,0,,0,0.0%,,0,0,,0,3,18,0.0,,
31,2006,2006-09-10,1,25.192,DEN,@,STL,L 10-18,*,15,103,6.87,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
32,2006,2006-09-17,2,25.199,DEN,,KAN,W 9-6,*,16,69,4.31,0,3,2,7,3.50,0,66.7%,2.33,0,0,,0,0,0,0.0,,
33,2006,2006-09-24,3,25.206,DEN,@,NWE,W 17-7,*,27,123,4.56,0,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,0.0,,
34,2006,2006-10-09,4,25.221,DEN,,BAL,W 13-3,*,19,92,4.84,0,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0,0.0,,
35,2006,2006-10-15,5,25.227,DEN,,OAK,W 13-3,*,23,83,3.61,1,5,4,11,2.75,0,80.0%,2.20,0,0,,0,1,6,0.0,,
36,2006,2006-10-22,6,25.234,DEN,@,CLE,W 17-7,*,24,115,4.79,1,4,3,11,3.67,0,75.0%,2.75,0,0,,0,1,6,0.0,,
37,2006,2006-10-29,7,25.241,DEN,,IND,L 31-34,*,13,27,2.08,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
38,2006,2006-11-12,9,25.255,DEN,@,OAK,W 17-13,*,14,37,2.64,0,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,0,0,0.0,,
39,2006,2006-12-03,12,25.276,DEN,,SEA,L 20-23,*,23,133,5.78,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,,
40,2006,2006-12-10,13,25.283,DEN,@,SDG,L 20-48,*,17,116,6.82,0,5,4,15,3.75,0,80.0%,3.00,0,0,,0,0,0,0.0,,
41,2006,2006-12-17,14,25.290,DEN,@,ARI,W 37-20,*,18,29,1.61,0,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,,
42,2006,2006-12-24,15,25.297,DEN,,CIN,W 24-23,*,12,50,4.17,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
43,2006,2006-12-31,16,25.304,DEN,,SFO,L 23-26,*,12,48,4.00,0,3,3,27,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,,
44,2007,2007-09-09,1,26.191,DET,@,OAK,W 36-21,*,15,87,5.80,1,5,4,6,1.50,0,80.0%,1.20,0,0,,0,1,6,0.0,,
45,2007,2007-09-16,2,26.198,DET,,MIN,W 20-17,*,9,14,1.56,0,7,4,25,6.25,0,57.1%,3.57,0,0,,0,0,0,0.0,,
46,2007,2007-09-23,3,26.205,DET,@,PHI,L 21-56,*,5,20,4.00,0,6,5,25,5.00,0,83.3%,4.17,0,0,,0,0,0,0.0,,
47,2007,2007-09-30,4,26.212,DET,,CHI,W 37-27,*,11,46,4.18,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,,
48,2007,2007-10-07,5,26.219,DET,@,WAS,L 3-34,*,4,15,3.75,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
