ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1994,1994-10-20,7,24.033,GNB,@,MIN,L 10-13,,11,24,45.83,79,0,0,54.0,2,16,3.29,3.29,4,9,2.25,1,1,6
2,1994,1994-12-11,14,24.085,GNB,,CHI,W 40-3,,1,3,33.33,16,0,0,52.1,0,0,5.33,5.33,2,-2,-1.00,0,0,0
3,1995,1995-09-03,1,24.351,JAX,,HOU,L 3-10,,3,9,33.33,15,0,1,2.8,3,22,1.67,-3.33,2,36,18.00,0,0,0
4,1995,1995-09-10,2,24.358,JAX,@,CIN,L 17-24,,8,18,44.44,81,0,1,34.7,5,23,4.50,2.00,3,30,10.00,1,1,6
5,1995,1995-09-17,3,25.000,JAX,@,NYJ,L 10-27,*,15,33,45.45,138,1,1,54.9,6,33,4.18,3.42,10,47,4.70,0,0,0
6,1995,1995-09-24,4,25.007,JAX,,GNB,L 14-24,*,16,29,55.17,156,2,0,93.5,5,31,5.38,6.76,4,28,7.00,0,0,0
7,1995,1995-10-01,5,25.014,JAX,@,HOU,W 17-16,,7,9,77.78,57,1,0,130.1,0,0,6.33,8.56,1,12,12.00,0,0,0
8,1995,1995-10-08,6,25.021,JAX,,PIT,W 20-16,*,17,30,56.67,189,1,0,86.7,4,18,6.30,6.97,7,44,6.29,0,0,0
9,1995,1995-10-15,7,25.028,JAX,,CHI,L 27-30,*,30,48,62.50,302,3,1,92.5,1,14,6.29,6.60,3,15,5.00,0,0,0
10,1995,1995-10-22,8,25.035,JAX,@,CLE,W 23-15,*,16,28,57.14,164,1,1,71.1,1,8,5.86,4.96,11,58,5.27,0,0,0
11,1995,1995-10-29,9,25.042,JAX,@,PIT,L 7-24,*,18,33,54.55,189,1,0,81.5,7,44,5.73,6.33,7,53,7.57,0,0,0
12,1995,1995-11-12,10,25.056,JAX,,SEA,L 30-47,*,13,20,65.00,121,1,1,77.3,3,16,6.05,4.80,6,60,10.00,1,1,6
13,1995,1995-11-19,11,25.063,JAX,@,TAM,L 16-17,*,15,21,71.43,169,0,0,95.1,1,8,8.05,8.05,6,27,4.50,1,1,6
14,1995,1995-12-10,14,25.084,JAX,,IND,L 31-41,*,26,39,66.67,312,3,1,105.9,2,14,8.00,8.38,2,19,9.50,0,0,0
