ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1976,1976-09-12,1,21.328,TAM,@,HOU,L 0-20,
2,1976,1976-09-19,2,21.335,TAM,,SDG,L 0-23,
3,1976,1976-09-26,3,21.342,TAM,,BUF,L 9-14,
4,1976,1976-10-03,4,21.349,TAM,@,BAL,L 17-42,
5,1976,1976-10-17,6,21.363,TAM,,SEA,L 10-13,
6,1976,1976-10-24,7,22.004,TAM,,MIA,L 20-23,
7,1976,1976-10-31,8,22.011,TAM,,KAN,L 19-28,
8,1976,1976-11-07,9,22.018,TAM,@,DEN,L 13-48,
9,1977,1977-09-18,1,22.333,TAM,@,PHI,L 3-13,
10,1977,1977-09-24,2,22.339,TAM,,MIN,L 3-9,
11,1977,1977-10-02,3,22.347,TAM,@,DAL,L 7-23,
12,1977,1977-10-09,4,22.354,TAM,,WAS,L 0-10,
13,1977,1977-10-16,5,22.361,TAM,@,SEA,L 23-30,
14,1977,1977-10-23,6,23.003,TAM,,GNB,L 0-13,
15,1977,1977-10-30,7,23.010,TAM,@,SFO,L 10-20,
16,1977,1977-11-06,8,23.017,TAM,@,RAM,L 0-31,
17,1977,1977-11-13,9,23.024,TAM,,NYG,L 0-10,
18,1977,1977-11-20,10,23.031,TAM,@,DET,L 7-16,
19,1977,1977-11-27,11,23.038,TAM,,ATL,L 0-17,
20,1977,1977-12-04,12,23.045,TAM,,CHI,L 0-10,
21,1977,1977-12-11,13,23.052,TAM,@,NOR,W 33-14,
22,1977,1977-12-18,14,23.059,TAM,,STL,W 17-7,
23,1978,1978-09-02,1,23.317,TAM,,NYG,L 13-19,
24,1978,1978-09-09,2,23.324,TAM,,DET,L 7-15,
25,1978,1978-09-17,3,23.332,TAM,@,MIN,W 16-10,
26,1978,1978-09-24,4,23.339,TAM,,ATL,W 14-9,
27,1978,1978-10-01,5,23.346,TAM,,MIN,L 7-24,
28,1978,1978-10-08,6,23.353,TAM,@,KAN,W 30-13,
29,1978,1978-10-15,7,23.360,TAM,@,NYG,L 14-17,
30,1978,1978-10-22,8,24.002,TAM,,CHI,W 33-19,
31,1978,1978-10-29,9,24.009,TAM,@,GNB,L 7-9,
32,1978,1978-11-05,10,24.016,TAM,@,RAM,L 23-26,
33,1978,1978-11-12,11,24.023,TAM,@,DET,L 23-34,
34,1978,1978-11-19,12,24.030,TAM,,BUF,W 31-10,
35,1978,1978-11-26,13,24.037,TAM,@,CHI,L 3-14,
36,1978,1978-12-03,14,24.044,TAM,,GNB,L 7-17,
37,1979,1979-09-01,1,24.316,TAM,,DET,W 31-16,
38,1979,1979-09-09,2,24.324,TAM,@,BAL,W 29-26,
39,1979,1979-09-16,3,24.331,TAM,@,GNB,W 21-10,
40,1979,1979-09-23,4,24.338,TAM,,RAM,W 21-6,
41,1979,1979-09-30,5,24.345,TAM,@,CHI,W 17-13,
42,1979,1979-10-07,6,24.352,TAM,@,NYG,L 14-17,
43,1979,1979-10-14,7,24.359,TAM,,NOR,L 14-42,
44,1979,1979-10-21,8,25.001,TAM,,GNB,W 21-3,
45,1979,1979-10-28,9,25.008,TAM,@,MIN,W 12-10,
46,1979,1979-11-04,10,25.015,TAM,@,ATL,L 14-17,
47,1979,1979-11-11,11,25.022,TAM,@,DET,W 16-14,
48,1979,1979-11-18,12,25.029,TAM,,NYG,W 31-3,
49,1979,1979-11-25,13,25.036,TAM,,MIN,L 22-23,
50,1979,1979-12-02,14,25.043,TAM,,CHI,L 0-14,
51,1979,1979-12-09,15,25.050,TAM,@,SFO,L 7-23,
52,1979,1979-12-16,16,25.057,TAM,,KAN,W 3-0,
53,1980,1980-09-07,1,25.323,TAM,@,CIN,W 17-12,
54,1980,1980-09-11,2,25.327,TAM,,RAM,W 10-9,
55,1980,1980-09-21,3,25.337,TAM,@,DAL,L 17-28,
56,1980,1980-09-28,4,25.344,TAM,,CLE,L 27-34,
57,1980,1980-10-06,5,25.352,TAM,@,CHI,L 0-23,
58,1980,1980-10-12,6,25.358,TAM,,GNB,T 14-14,
59,1980,1980-10-19,7,25.365,TAM,@,HOU,L 14-20,
60,1980,1980-10-26,8,26.006,TAM,@,SFO,W 24-23,
61,1980,1980-11-02,9,26.013,TAM,,NYG,W 30-13,
62,1980,1980-11-09,10,26.020,TAM,,PIT,L 21-24,
63,1980,1980-11-16,11,26.027,TAM,@,MIN,L 30-38,
64,1980,1980-11-23,12,26.034,TAM,,DET,L 10-24,
65,1980,1980-11-30,13,26.041,TAM,@,GNB,W 20-17,
66,1980,1980-12-07,14,26.048,TAM,,MIN,L 10-21,
67,1980,1980-12-14,15,26.055,TAM,@,DET,L 14-27,
68,1980,1980-12-20,16,26.061,TAM,,CHI,L 13-14,
69,1981,1981-09-05,1,26.320,TAM,,MIN,W 21-13,
70,1981,1981-09-13,2,26.328,TAM,@,KAN,L 10-19,
71,1981,1981-09-20,3,26.335,TAM,@,CHI,L 17-28,
72,1981,1981-09-27,4,26.342,TAM,,STL,W 20-10,
73,1981,1981-10-18,7,26.363,TAM,@,OAK,L 16-18,
74,1981,1981-10-25,8,27.005,TAM,@,PHI,L 10-20,
75,1981,1981-11-01,9,27.012,TAM,,CHI,W 20-10,
76,1981,1981-11-08,10,27.019,TAM,@,MIN,L 10-25,
77,1981,1981-11-15,11,27.026,TAM,,DEN,L 7-24,
78,1981,1981-11-22,12,27.033,TAM,,GNB,W 37-3,
79,1981,1981-11-29,13,27.040,TAM,@,NOR,W 31-14,
80,1981,1981-12-06,14,27.047,TAM,,ATL,W 24-23,
81,1981,1981-12-13,15,27.054,TAM,,SDG,L 23-24,
82,1981,1981-12-20,16,27.061,TAM,@,DET,W 20-17,
83,1982,1982-09-12,1,27.327,TAM,@,MIN,L 10-17,0.5
84,1982,1982-09-19,2,27.334,TAM,,WAS,L 13-21,1.0
85,1982,1982-11-21,3,28.032,TAM,@,DAL,L 9-14,0.5
86,1982,1982-11-29,4,28.040,TAM,,MIA,W 23-17,
87,1982,1982-12-05,5,28.046,TAM,@,NOR,W 13-10,
88,1982,1982-12-12,6,28.053,TAM,@,NYJ,L 17-32,
89,1982,1982-12-19,7,28.060,TAM,,BUF,W 24-23,
90,1982,1982-12-26,8,28.067,TAM,,DET,W 23-21,1.0
91,1982,1983-01-02,9,28.074,TAM,,CHI,W 26-23,1.0
92,1983,1983-09-04,1,28.319,TAM,,DET,L 0-11,2.0
93,1983,1983-09-11,2,28.326,TAM,@,CHI,L 10-17,
94,1983,1983-09-18,3,28.333,TAM,,MIN,L 16-19,1.0
95,1983,1983-09-25,4,28.340,TAM,,CIN,L 17-23,
96,1983,1983-10-02,5,28.347,TAM,@,GNB,L 14-55,
97,1983,1983-10-09,6,28.354,TAM,@,DAL,L 24-27,1.0
98,1983,1983-10-16,7,28.361,TAM,,STL,L 27-34,
99,1983,1983-10-23,8,29.003,TAM,,NOR,L 21-24,3.0
100,1983,1983-10-30,9,29.010,TAM,@,PIT,L 12-17,1.0
101,1983,1983-11-06,10,29.017,TAM,@,MIN,W 17-12,2.0
102,1983,1983-11-13,11,29.024,TAM,@,CLE,L 0-20,
103,1983,1983-11-20,12,29.031,TAM,,CHI,L 0-27,
104,1983,1983-11-27,13,29.038,TAM,,HOU,W 33-24,1.0
105,1983,1983-12-12,15,29.053,TAM,,GNB,L 9-12,
106,1984,1984-09-02,1,29.318,TAM,@,CHI,L 14-34,
107,1984,1984-09-09,2,29.325,TAM,@,NOR,L 13-17,
108,1984,1984-09-16,3,29.332,TAM,,DET,W 21-17,1.0
109,1984,1984-09-23,4,29.339,TAM,@,NYG,L 14-17,1.0
110,1984,1984-09-30,5,29.346,TAM,,GNB,W 30-27,1.0
111,1984,1984-10-07,6,29.353,TAM,,MIN,W 35-31,1.0
112,1984,1984-10-14,7,29.360,TAM,@,DET,L 7-13,
113,1984,1984-10-21,8,30.001,TAM,,CHI,L 9-44,
114,1984,1984-10-28,9,30.008,TAM,@,KAN,L 20-24,
115,1984,1984-11-04,10,30.015,TAM,@,MIN,L 24-27,1.0
116,1984,1984-11-11,11,30.022,TAM,,NYG,W 20-17,
117,1984,1984-11-18,12,30.029,TAM,@,SFO,L 17-24,
118,1984,1984-11-25,13,30.036,TAM,,RAM,L 33-34,
119,1984,1984-12-02,14,30.043,TAM,@,GNB,L 14-27,
120,1984,1984-12-09,15,30.050,TAM,,ATL,W 23-6,1.0
121,1984,1984-12-16,16,30.057,TAM,,NYJ,W 41-21,2.0
