ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,2000,2000-09-10,2,23.270,MIN,,MIA,W 13-7,,,,,,,0.0%,,,,,,,,,,,,,,,
2,2000,2000-10-01,4,23.291,MIN,@,DET,W 31-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,27,9.00,0,0,0
3,2000,2000-10-09,5,23.299,MIN,,TAM,W 30-23,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,1,3,3.00,0,0,0
4,2000,2000-10-15,6,23.305,MIN,@,CHI,W 28-16,,0,0,0,,0,0.0%,,0,0,,0,1,35,35.00,0,2,32,16.00,0,0,0
5,2000,2000-10-22,7,23.312,MIN,,BUF,W 31-27,,0,0,0,,0,0.0%,,0,0,,0,3,39,13.00,0,2,41,20.50,0,0,0
6,2000,2000-10-29,8,23.319,MIN,@,TAM,L 13-41,,0,0,0,,0,0.0%,,0,0,,0,6,128,21.33,0,0,0,,0,0,0
7,2000,2000-11-19,11,23.340,MIN,,CAR,W 31-17,,0,0,0,,0,0.0%,,0,0,,0,1,19,19.00,0,0,0,,0,0,0
8,2000,2000-11-23,12,23.344,MIN,@,DAL,W 27-15,,0,0,0,,0,0.0%,,0,0,,0,1,35,35.00,0,1,10,10.00,0,0,0
9,2000,2000-11-30,13,23.351,MIN,,DET,W 24-17,,0,0,0,,0,0.0%,,0,0,,0,1,22,22.00,0,3,78,26.00,0,0,0
10,2000,2000-12-10,14,23.361,MIN,@,STL,L 29-40,,0,0,0,,0,0.0%,,0,0,,0,5,127,25.40,0,0,0,,0,0,0
11,2000,2000-12-17,15,24.002,MIN,,GNB,L 28-33,,0,0,0,,0,0.0%,,0,0,,0,8,177,22.13,0,0,0,,0,0,0
12,2000,2000-12-24,16,24.009,MIN,@,IND,L 10-31,,0,0,0,,0,0.0%,,1,3,3.00,0,4,110,27.50,0,3,26,8.67,0,0,0
13,2001,2001-09-23,2,24.282,MIN,@,CHI,L 10-17,,0,0,0,,0,0.0%,,0,0,,0,3,78,26.00,0,5,37,7.40,0,0,0
14,2001,2001-09-30,3,24.289,MIN,,TAM,W 20-16,,0,0,0,,0,0.0%,,0,0,,0,2,42,21.00,0,1,8,8.00,0,0,0
15,2001,2001-10-07,4,24.296,MIN,@,NOR,L 15-28,,0,0,0,,0,0.0%,,0,0,,0,8,178,22.25,0,0,0,,0,0,0
16,2001,2001-10-14,5,24.303,MIN,,DET,W 31-26,,0,0,0,,0,0.0%,,0,0,,0,4,113,28.25,0,1,16,16.00,0,0,0
17,2001,2001-10-21,6,24.310,MIN,,GNB,W 35-13,,0,0,0,,0,0.0%,,0,0,,0,1,14,14.00,0,3,6,2.00,0,0,0
