ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2002,2002-09-30,4,23.253,DEN,@,BAL,L 23-34,,,,,,,0.0%,,,,,,,
2,2002,2002-11-17,10,23.301,DEN,@,SEA,W 31-9,*,1,,,,,0.0%,,,,,,,
3,2002,2002-11-24,11,23.308,DEN,,IND,L 20-23,,,,,,,0.0%,,,,,,,
4,2003,2003-09-07,1,24.230,DEN,@,CIN,W 30-10,,,,,,,0.0%,,,,,,,
5,2003,2003-10-26,8,24.279,DEN,@,BAL,L 6-26,,0,0,0,,0,0.0%,,1,16,16.00,0,0,0
6,2003,2003-11-16,10,24.300,DEN,,SDG,W 37-8,,,,,,,0.0%,,,,,,,
7,2003,2003-12-28,16,24.342,DEN,@,GNB,L 3-31,,5,4,34,8.50,0,80.0%,6.80,0,0,,0,0,0
8,2004,2004-09-12,1,25.236,DEN,,KAN,W 34-24,*,3,2,25,12.50,0,66.7%,8.33,0,0,,0,0,0
9,2004,2004-09-19,2,25.243,DEN,@,JAX,L 6-7,,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0
10,2004,2004-09-26,3,25.250,DEN,,SDG,W 23-13,,5,5,66,13.20,0,100.0%,13.20,0,0,,0,0,0
11,2004,2004-10-03,4,25.257,DEN,@,TAM,W 16-13,,5,2,42,21.00,0,40.0%,8.40,0,0,,0,0,0
12,2004,2004-10-10,5,25.264,DEN,,CAR,W 20-17,,,,,,,0.0%,,,,,,,
13,2004,2004-10-17,6,25.271,DEN,@,OAK,W 31-3,*,4,3,52,17.33,1,75.0%,13.00,0,0,,0,1,6
14,2004,2004-10-25,7,25.279,DEN,@,CIN,L 10-23,,1,,,,,0.0%,,,,,,,
15,2004,2004-10-31,8,25.285,DEN,,ATL,L 28-41,*,4,2,47,23.50,0,50.0%,11.75,0,0,,0,0,0
16,2004,2004-11-07,9,25.292,DEN,,HOU,W 31-13,*,3,2,48,24.00,1,66.7%,16.00,0,0,,0,1,6
17,2004,2004-11-21,10,25.306,DEN,@,NOR,W 34-13,,5,4,36,9.00,0,80.0%,7.20,0,0,,0,0,0
18,2004,2004-11-28,11,25.313,DEN,,OAK,L 24-25,,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0
19,2004,2004-12-05,12,25.320,DEN,@,SDG,L 17-20,,4,1,39,39.00,0,25.0%,9.75,0,0,,0,0,0
20,2004,2004-12-12,13,25.327,DEN,,MIA,W 20-17,,3,2,30,15.00,0,66.7%,10.00,0,0,,0,0,0
21,2004,2004-12-19,14,25.334,DEN,@,KAN,L 17-45,*,6,3,30,10.00,0,50.0%,5.00,0,0,,0,0,0
22,2004,2004-12-25,15,25.340,DEN,@,TEN,W 37-16,,4,4,60,15.00,0,100.0%,15.00,0,0,,0,0,0
23,2004,2005-01-02,16,25.348,DEN,,IND,W 33-14,,3,3,67,22.33,0,100.0%,22.33,0,0,,0,0,0
24,2005,2005-09-11,1,26.234,DEN,@,MIA,L 10-34,,12,7,67,9.57,0,58.3%,5.58,0,0,,0,0,0
25,2005,2005-09-18,2,26.241,DEN,,SDG,W 20-17,,3,1,16,16.00,0,33.3%,5.33,0,0,,0,0,0
26,2005,2005-09-26,3,26.249,DEN,,KAN,W 30-10,,,0,0,,0,0.0%,,0,0,,0,0,0
27,2005,2005-10-02,4,26.255,DEN,@,JAX,W 20-7,,4,2,15,7.50,0,50.0%,3.75,0,0,,0,0,0
28,2005,2005-10-09,5,26.262,DEN,,WAS,W 21-19,,2,1,31,31.00,0,50.0%,15.50,0,0,,0,0,0
29,2005,2005-10-16,6,26.269,DEN,,NWE,W 28-20,*,4,3,32,10.67,0,75.0%,8.00,0,0,,0,0,0
30,2005,2005-10-23,7,26.276,DEN,@,NYG,L 23-24,,6,3,19,6.33,0,50.0%,3.17,0,0,,0,0,0
31,2005,2005-10-30,8,26.283,DEN,,PHI,W 49-21,,5,2,39,19.50,0,40.0%,7.80,0,0,,0,0,0
32,2005,2005-11-13,9,26.297,DEN,@,OAK,W 31-17,,3,3,33,11.00,0,100.0%,11.00,0,0,,0,0,0
33,2005,2005-11-20,10,26.304,DEN,,NYJ,W 27-0,,1,1,26,26.00,0,100.0%,26.00,0,0,,0,0,0
34,2005,2005-11-24,11,26.308,DEN,@,DAL,W 24-21,,4,4,69,17.25,0,100.0%,17.25,0,0,,0,0,0
35,2005,2005-12-04,12,26.318,DEN,@,KAN,L 27-31,,4,4,50,12.50,0,100.0%,12.50,0,0,,0,0,0
36,2005,2005-12-11,13,26.325,DEN,,BAL,W 12-10,*,5,1,8,8.00,0,20.0%,1.60,0,0,,0,0,0
