ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1972,1972-09-24,2,22.232,SFO,@,BUF,L 20-27,,,,,,,,,,
2,1972,1972-10-01,3,22.239,SFO,@,NOR,W 37-2,,,,,,,,,,
3,1972,1972-10-22,6,22.260,SFO,,NOR,T 20-20,,,,,,,,,,
4,1972,1972-10-29,7,22.267,SFO,@,ATL,W 49-14,,,,,,,,,,
5,1972,1972-11-05,8,22.274,SFO,@,GNB,L 24-34,,,,,,,,,,
6,1972,1972-11-12,9,22.281,SFO,,BAL,W 24-21,1,20,20.00,0,0,0,,0,0,0
7,1972,1972-11-19,10,22.288,SFO,@,CHI,W 34-21,,,,,,,,,,
8,1972,1972-11-23,11,22.292,SFO,@,DAL,W 31-10,,,,,,,,,,
9,1974,1974-09-22,2,24.229,SFO,@,ATL,W 16-10,,,,,,,,,,
10,1974,1974-09-29,3,24.236,SFO,,CIN,L 3-21,1,2,2.00,0,0,0,,0,0,0
11,1974,1974-10-06,4,24.243,SFO,,STL,L 9-34,1,25,25.00,0,0,0,,0,0,0
12,1974,1974-10-14,5,24.251,SFO,@,DET,L 13-17,3,20,6.67,0,1,-3,-3.00,0,0,0
13,1974,1974-10-20,6,24.257,SFO,@,RAM,L 14-37,2,22,11.00,1,0,0,,0,1,6
14,1974,1974-10-27,7,24.264,SFO,,OAK,L 24-35,1,21,21.00,1,0,0,,0,1,6
15,1974,1974-11-04,8,24.272,SFO,,RAM,L 13-15,,,,,,,,,,
16,1974,1974-11-10,9,24.278,SFO,@,DAL,L 14-20,2,26,13.00,0,0,0,,0,0,0
17,1974,1974-11-17,10,24.285,SFO,@,CHI,W 34-0,3,86,28.67,1,0,0,,0,1,6
18,1974,1974-11-24,11,24.292,SFO,,ATL,W 27-0,,,,,,,,,,
19,1974,1974-12-01,12,24.299,SFO,@,CLE,L 0-7,1,8,8.00,0,0,0,,0,0,0
20,1974,1974-12-08,13,24.306,SFO,,GNB,W 7-6,1,11,11.00,0,0,0,,0,0,0
21,1974,1974-12-15,14,24.313,SFO,,NOR,W 35-21,2,32,16.00,0,0,0,,0,0,0
22,1975,1975-10-26,6,25.263,SFO,@,NWE,L 16-24,,,,,,,,,,
23,1975,1975-11-02,7,25.270,SFO,,DET,L 17-28,2,15,7.50,0,0,0,,0,0,0
24,1975,1975-11-09,8,25.277,SFO,@,RAM,W 24-23,3,43,14.33,0,0,0,,0,0,0
25,1975,1975-11-16,9,25.284,SFO,,CHI,W 31-3,2,38,19.00,0,0,0,,0,0,0
26,1975,1975-11-23,10,25.291,SFO,@,NOR,W 16-6,1,11,11.00,0,0,0,,0,0,0
27,1975,1975-11-30,11,25.298,SFO,@,PHI,L 17-27,4,63,15.75,0,0,0,,0,0,0
28,1975,1975-12-07,12,25.305,SFO,,HOU,L 13-27,3,37,12.33,0,1,5,5.00,0,0,0
29,1975,1975-12-21,14,25.319,SFO,,NYG,L 23-26,5,90,18.00,0,0,0,,0,0,0
