ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1982,1982-09-12,1,23.121,PHI,,WAS,L 34-37,1,9,9.00,0,0,0,,0,0,0,,0,0,0
2,1982,1982-09-19,2,23.128,PHI,@,CLE,W 24-21,2,28,14.00,0,0,0,,0,0,0,,0,0,0
3,1982,1982-11-21,3,23.191,PHI,,CIN,L 14-18,1,9,9.00,0,0,0,,0,0,0,,0,0,0
4,1982,1982-11-28,4,23.198,PHI,@,WAS,L 9-13,1,14,14.00,0,0,0,,0,0,0,,0,0,0
5,1982,1982-12-05,5,23.205,PHI,,STL,L 20-23,0,0,,0,,,,,,,,,,
6,1982,1982-12-11,6,23.211,PHI,@,NYG,L 7-23,2,20,10.00,0,0,0,,0,0,0,,0,0,0
7,1982,1982-12-19,7,23.219,PHI,,HOU,W 35-14,1,49,49.00,1,0,0,,0,0,0,,0,1,6
8,1982,1982-12-26,8,23.226,PHI,@,DAL,W 24-20,0,0,,0,,,,,,,,,,
9,1982,1983-01-02,9,23.233,PHI,,NYG,L 24-26,2,27,13.50,0,0,0,,0,0,0,,0,0,0
10,1983,1983-09-03,1,24.112,PHI,@,SFO,W 22-17,6,82,13.67,0,0,0,,0,0,0,,0,0,0
11,1983,1983-09-11,2,24.120,PHI,,WAS,L 13-23,4,106,26.50,1,0,0,,0,0,0,,0,1,6
12,1983,1983-09-18,3,24.127,PHI,@,DEN,W 13-10,6,152,25.33,1,0,0,,0,0,0,,0,1,6
13,1983,1983-09-25,4,24.134,PHI,,STL,L 11-14,6,133,22.17,0,0,0,,0,0,0,,0,0,0
14,1983,1983-10-02,5,24.141,PHI,@,ATL,W 28-24,4,122,30.50,1,0,0,,0,0,0,,0,1,6
15,1983,1983-10-09,6,24.148,PHI,@,NYG,W 17-13,6,72,12.00,2,0,0,,0,0,0,,0,2,12
16,1983,1983-10-16,7,24.155,PHI,@,DAL,L 7-37,1,83,83.00,1,0,0,,0,0,0,,0,1,6
17,1983,1983-10-23,8,24.162,PHI,,CHI,L 6-7,2,37,18.50,0,0,0,,0,0,0,,0,0,0
18,1983,1983-10-30,9,24.169,PHI,,BAL,L 21-22,2,58,29.00,1,0,0,,0,0,0,,0,1,6
19,1983,1983-11-06,10,24.176,PHI,,DAL,L 20-27,7,120,17.14,1,0,0,,0,0,0,,0,1,6
20,1983,1983-11-13,11,24.183,PHI,@,CHI,L 14-17,5,98,19.60,1,0,0,,0,0,0,,0,1,6
21,1983,1983-11-20,12,24.190,PHI,,NYG,L 0-23,1,47,47.00,0,0,0,,0,0,0,,0,0,0
22,1983,1983-11-27,13,24.197,PHI,@,WAS,L 24-28,5,104,20.80,2,0,0,,0,0,0,,0,2,12
23,1983,1983-12-04,14,24.204,PHI,,RAM,W 13-9,7,69,9.86,0,0,0,,0,0,0,,0,0,0
24,1983,1983-12-11,15,24.211,PHI,,NOR,L 17-20,3,42,14.00,1,0,0,,0,0,0,,0,1,6
25,1983,1983-12-18,16,24.218,PHI,@,STL,L 7-31,4,84,21.00,1,0,0,,0,0,0,,0,1,6
26,1984,1984-09-02,1,25.111,PHI,@,NYG,L 27-28,8,147,18.38,1,1,-5,-5.00,0,0,0,,0,1,6
27,1984,1984-09-16,3,25.125,PHI,@,DAL,L 17-23,5,62,12.40,2,0,0,,0,0,0,,0,2,12
28,1984,1984-09-23,4,25.132,PHI,,SFO,L 9-21,2,36,18.00,0,0,0,,0,0,0,,0,0,0
29,1984,1984-09-30,5,25.139,PHI,@,WAS,L 0-20,2,47,23.50,0,0,0,,0,0,0,,0,0,0
30,1984,1984-10-07,6,25.146,PHI,@,BUF,W 27-17,0,0,,0,0,0,,0,,,,,0,
31,1984,1984-10-14,7,25.153,PHI,,IND,W 16-7,7,86,12.29,1,0,0,,0,0,0,,0,1,6
32,1984,1984-10-21,8,25.160,PHI,,NYG,W 24-10,3,41,13.67,0,0,0,,0,0,0,,0,0,0
33,1984,1984-10-28,9,25.167,PHI,,STL,L 14-34,6,170,28.33,1,0,0,,0,0,0,,0,1,6
34,1984,1984-11-04,10,25.174,PHI,@,DET,T 23-23,5,110,22.00,1,0,0,,0,0,0,,0,1,6
35,1984,1984-11-11,11,25.181,PHI,@,MIA,L 23-24,2,27,13.50,1,0,0,,0,0,0,,0,1,6
36,1984,1984-11-18,12,25.188,PHI,,WAS,W 16-10,0,0,,0,0,0,,0,,,,,0,
37,1984,1984-11-25,13,25.195,PHI,@,STL,L 16-17,8,107,13.38,1,0,0,,0,0,0,,0,1,6
38,1984,1984-12-09,15,25.209,PHI,,NWE,W 27-17,6,84,14.00,0,0,0,,0,0,0,,0,0,0
