ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
18,1986,1986-09-28,4,23.153,HOU,,PIT,L 16-22,,2,29,14.50,0,,,0,0,,0,4,83,20.75,0,1,4,4.00,0,0,0
19,1986,1986-10-05,5,23.160,HOU,@,DET,L 13-24,,2,53,26.50,0,,,0,0,,0,3,39,13.00,0,4,32,8.00,0,0,0
20,1986,1986-10-12,6,23.167,HOU,,CHI,L 7-20,,2,30,15.00,0,,,0,0,,0,2,46,23.00,0,0,0,,0,0,0
21,1986,1986-10-19,7,23.174,HOU,@,CIN,L 28-31,,0,0,,0,,,0,0,,0,4,86,21.50,0,1,1,1.00,0,0,0
22,1986,1986-10-26,8,23.181,HOU,,RAI,L 17-28,,1,8,8.00,0,,,0,0,,0,1,12,12.00,0,1,25,25.00,0,0,0
23,1986,1986-11-09,10,23.195,HOU,,CIN,W 32-28,,1,11,11.00,0,,,0,0,,0,3,58,19.33,0,1,5,5.00,0,0,0
24,1986,1986-11-16,11,23.202,HOU,@,PIT,L 10-21,,2,28,14.00,0,,,0,0,,0,0,0,,0,1,8,8.00,0,0,0
25,1986,1986-11-23,12,23.209,HOU,,IND,W 31-17,,1,9,9.00,0,,,0,0,,0,1,30,30.00,0,7,71,10.14,0,0,0
26,1986,1986-11-30,13,23.216,HOU,@,CLE,L 10-13,,1,11,11.00,0,,,0,0,,0,1,21,21.00,0,2,13,6.50,0,0,0
27,1986,1986-12-07,14,23.223,HOU,@,SDG,L 0-27,,0,0,,0,,,0,0,,0,2,37,18.50,0,3,29,9.67,0,0,0
28,1986,1986-12-14,15,23.230,HOU,,MIN,W 23-10,,1,26,26.00,0,,,0,0,,0,1,20,20.00,0,3,22,7.33,0,0,0
29,1986,1986-12-21,16,23.237,HOU,,BUF,W 16-7,,0,0,,0,,,0,0,,0,0,0,,0,3,17,5.67,0,0,0
30,1987,1987-09-13,1,24.138,HOU,,RAM,W 20-16,,0,0,,0,,,0,0,,0,0,0,,0,1,2,2.00,0,0,0
31,1987,1987-09-20,2,24.145,HOU,@,BUF,L 30-34,,0,0,,0,,,0,0,,0,2,19,9.50,0,0,0,,0,0,0
32,1987,1987-10-25,6,24.180,HOU,,ATL,W 37-33,,1,16,16.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
33,1987,1987-11-01,7,24.187,HOU,@,CIN,W 31-29,,1,5,5.00,0,,,0,0,,0,1,27,27.00,0,0,0,,0,0,0
34,1987,1987-11-08,8,24.194,HOU,@,SFO,L 20-27,,1,35,35.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
35,1987,1987-11-15,9,24.201,HOU,@,PIT,W 23-3,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
36,1987,1987-11-22,10,24.208,HOU,,CLE,L 7-40,,2,19,9.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
37,1987,1987-11-29,11,24.215,HOU,@,IND,L 27-51,,3,33,11.00,0,,,0,0,,0,1,17,17.00,0,0,0,,0,0,0
38,1987,1987-12-06,12,24.222,HOU,,SDG,W 33-18,,0,0,,0,,,0,0,,0,0,0,,0,2,9,4.50,0,0,0
39,1987,1987-12-13,13,24.229,HOU,@,NOR,L 10-24,,3,40,13.33,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
40,1987,1987-12-20,14,24.236,HOU,,PIT,W 24-16,,0,0,,0,,,0,0,,0,4,73,18.25,0,0,0,,0,0,0
41,1987,1987-12-27,15,24.243,HOU,,CIN,W 21-17,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
42,1988,1988-09-04,1,25.129,HOU,@,IND,W 17-14,,2,63,31.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
43,1988,1988-09-11,2,25.136,HOU,,RAI,W 38-35,,3,38,12.67,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
44,1988,1988-09-18,3,25.143,HOU,@,NYJ,L 3-45,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
45,1988,1988-09-25,4,25.150,HOU,,NWE,W 31-6,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
46,1988,1988-10-02,5,25.157,HOU,@,PHI,L 23-32,,2,21,10.50,0,,,0,0,,0,1,10,10.00,0,0,0,,0,0,0
47,1988,1988-10-09,6,25.164,HOU,,KAN,W 7-6,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
48,1988,1988-10-16,7,25.171,HOU,@,PIT,W 34-14,,1,10,10.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
49,1988,1988-10-23,8,25.178,HOU,@,CIN,L 21-44,,1,10,10.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
50,1988,1988-10-30,9,25.185,HOU,,WAS,W 41-17,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
51,1988,1988-11-07,10,25.193,HOU,,CLE,W 24-17,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
52,1988,1988-11-13,11,25.199,HOU,@,SEA,L 24-27,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
53,1988,1988-11-20,12,25.206,HOU,,PHO,W 38-20,,1,7,7.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
54,1988,1988-11-24,13,25.210,HOU,@,DAL,W 25-17,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
55,1988,1988-12-04,14,25.220,HOU,,PIT,L 34-37,,1,23,23.00,0,,,0,0,,0,0,0,,0,2,8,4.00,0,0,0
56,1989,1989-09-10,1,26.135,TAM,@,GNB,W 23-21,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
57,1989,1989-09-17,2,26.142,TAM,,SFO,L 16-20,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
58,1989,1989-09-24,3,26.149,TAM,,NOR,W 20-10,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
59,1989,1989-10-01,4,26.156,TAM,@,MIN,L 3-17,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
60,1989,1989-10-08,5,26.163,TAM,,CHI,W 42-35,,1,18,18.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
61,1989,1989-10-15,6,26.170,TAM,,DET,L 16-17,,1,13,13.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
62,1989,1989-10-22,7,26.177,TAM,@,WAS,L 28-32,,1,13,13.00,0,,,0,0,,0,0,0,,0,2,14,7.00,0,0,0
63,1989,1989-10-29,8,26.184,TAM,@,CIN,L 23-56,,0,0,,0,,,0,0,,0,0,0,,0,1,9,9.00,0,0,0
64,1989,1989-11-05,9,26.191,TAM,,CLE,L 31-42,,3,31,10.33,0,,,0,0,,0,0,0,,0,2,14,7.00,0,0,0
65,1989,1989-11-12,10,26.198,TAM,,MIN,L 10-24,,2,10,5.00,0,,,0,0,,0,0,0,,0,2,27,13.50,0,0,0
66,1989,1989-11-19,11,26.205,TAM,@,CHI,W 32-31,,1,14,14.00,0,,,0,0,,0,0,0,,0,1,11,11.00,0,0,0
67,1989,1989-11-26,12,26.212,TAM,@,PHO,W 14-13,,1,10,10.00,0,,,0,0,,0,0,0,,0,4,22,5.50,0,0,0
68,1989,1989-12-03,13,26.219,TAM,,GNB,L 16-17,,0,0,,0,,,0,0,,0,0,0,,0,3,63,21.00,0,0,0
69,1989,1989-12-10,14,26.226,TAM,@,HOU,L 17-20,,2,24,12.00,1,,,0,0,,0,0,0,,0,1,6,6.00,0,1,6
70,1989,1989-12-17,15,26.233,TAM,@,DET,L 7-33,,0,0,,0,,,0,0,,0,0,0,,0,3,45,15.00,0,0,0
71,1989,1989-12-24,16,26.240,TAM,,PIT,L 22-31,,2,24,12.00,0,,,0,0,,0,1,26,26.00,0,1,9,9.00,0,0,0
72,1990,1990-09-09,1,27.134,TAM,@,DET,W 38-21,,0,0,,0,,,0,0,,0,0,0,,0,2,8,4.00,0,0,0
73,1990,1990-09-16,2,27.141,TAM,,RAM,L 14-35,,0,0,,0,,,0,0,,0,0,0,,0,2,12,6.00,0,0,0
74,1990,1990-09-23,3,27.148,TAM,,DET,W 23-20,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
75,1990,1990-09-30,4,27.155,TAM,@,MIN,W 23-20,,0,0,,0,,,0,0,,0,0,0,,0,1,16,16.00,0,0,0
76,1990,1990-10-07,5,27.162,TAM,@,DAL,L 10-14,,0,0,,0,,,0,0,,0,0,0,,0,2,19,9.50,0,0,0
77,1990,1990-10-14,6,27.169,TAM,,GNB,W 26-14,,0,0,,0,,,0,0,,0,0,0,,0,2,14,7.00,0,0,0
78,1990,1990-10-21,7,27.176,TAM,,DAL,L 13-17,,3,39,13.00,0,,,0,0,,0,0,0,,0,2,7,3.50,0,0,0
79,1990,1990-10-28,8,27.183,TAM,@,SDG,L 10-41,,1,14,14.00,0,,,0,0,,0,0,0,,0,1,5,5.00,0,0,0
80,1990,1990-11-04,9,27.190,TAM,,CHI,L 6-26,,0,0,,0,,,0,0,,0,0,0,,0,1,12,12.00,0,0,0
81,1990,1990-11-11,10,27.197,TAM,@,NOR,L 7-35,,0,0,,0,,,0,0,,0,1,21,21.00,0,0,0,,0,0,0
82,1990,1990-11-18,11,27.204,TAM,@,SFO,L 7-31,,0,0,,0,,,0,0,,0,4,81,20.25,0,1,7,7.00,0,0,0
83,1990,1990-11-25,12,27.211,TAM,@,GNB,L 10-20,,1,10,10.00,0,,,0,0,,0,5,78,15.60,0,2,12,6.00,0,0,0
84,1990,1990-12-02,13,27.218,TAM,,ATL,W 23-17,,2,119,59.50,1,,,0,0,,0,0,0,,0,2,26,13.00,0,1,6
85,1990,1990-12-16,14,27.232,TAM,,MIN,W 26-13,,0,0,,0,,,0,0,,0,1,16,16.00,0,3,36,12.00,0,0,0
86,1990,1990-12-23,15,27.239,TAM,@,CHI,L 14-27,,0,0,,0,,,0,0,,0,3,48,16.00,0,1,8,8.00,0,0,0
87,1990,1990-12-30,16,27.246,TAM,,NYJ,L 14-16,,0,0,,0,,,0,0,,0,0,0,,0,1,2,2.00,0,0,0
88,1991,1991-09-01,1,28.126,TAM,@,NYJ,L 13-16,,1,10,10.00,0,,,0,0,,0,0,0,,0,2,12,6.00,0,0,0
89,1991,1991-09-08,2,28.133,TAM,,CHI,L 20-21,,2,26,13.00,0,,,0,0,,0,1,14,14.00,0,2,13,6.50,0,0,0
90,1991,1991-09-15,3,28.140,TAM,@,GNB,L 13-15,,2,96,48.00,1,,,0,0,,0,0,0,,0,4,38,9.50,0,1,6
91,1991,1991-09-22,4,28.147,TAM,,BUF,L 10-17,,1,8,8.00,0,,,0,0,,0,0,0,,0,1,5,5.00,0,0,0
92,1991,1991-09-29,5,28.154,TAM,@,DET,L 3-31,,1,12,12.00,0,,,0,0,,0,0,0,,0,1,6,6.00,0,0,0
93,1991,1991-10-06,6,28.161,TAM,,PHI,W 14-13,,1,5,5.00,0,,,0,0,,0,0,0,,0,4,33,8.25,0,0,0
94,1991,1991-10-20,7,28.175,TAM,@,NOR,L 7-23,,3,32,10.67,0,,,0,0,,0,0,0,,0,2,17,8.50,0,0,0
95,1991,1991-10-27,8,28.182,TAM,,GNB,L 0-27,,2,39,19.50,0,,,0,0,,0,0,0,,0,4,41,10.25,0,0,0
96,1991,1991-11-03,9,28.189,TAM,@,MIN,L 13-28,,1,11,11.00,0,,,0,0,,0,0,0,,0,4,77,19.25,0,0,0
97,1991,1991-11-10,10,28.196,TAM,,DET,W 30-21,,2,22,11.00,0,,,0,0,,0,2,71,35.50,0,3,28,9.33,0,0,0
98,1991,1991-11-17,11,28.203,TAM,@,ATL,L 7-43,,0,0,,0,,,0,0,,0,6,113,18.83,0,0,0,,0,0,0
99,1991,1991-11-24,12,28.210,TAM,,NYG,L 14-21,,5,57,11.40,1,,,0,0,,0,2,33,16.50,0,5,28,5.60,0,1,6
100,1991,1991-12-01,13,28.217,TAM,@,MIA,L 14-33,,1,9,9.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
101,1991,1991-12-08,14,28.224,TAM,,MIN,L 24-26,,1,10,10.00,0,,,0,0,,0,0,0,,0,2,2,1.00,0,0,0
102,1991,1991-12-14,15,28.230,TAM,@,CHI,L 0-27,,0,0,,0,,,0,0,,0,1,15,15.00,0,0,0,,0,0,0
103,1991,1991-12-22,16,28.238,TAM,,IND,W 17-3,,3,38,12.67,0,,,0,0,,0,0,0,,0,4,60,15.00,0,0,0
104,1992,1992-09-06,1,29.131,TAM,,PHO,W 23-7,1,1,21,21.00,0,100.0%,21.00,0,0,,0,0,0,,0,0,0,,0,0,0
105,1992,1992-09-13,2,29.138,TAM,,GNB,W 31-3,2,2,23,11.50,1,100.0%,11.50,0,0,,0,0,0,,0,1,9,9.00,0,1,6
106,1992,1992-09-20,3,29.145,TAM,@,MIN,L 20-26,,0,0,,0,0.0%,,,,,,,,,,0,0,,0,,
107,1992,1992-09-27,4,29.152,TAM,@,DET,W 27-23,2,2,38,19.00,0,100.0%,19.00,0,0,,0,0,0,,0,0,0,,0,0,0
108,1992,1992-10-04,5,29.159,TAM,,IND,L 14-24,6,3,61,20.33,0,50.0%,10.17,0,0,,0,0,0,,0,1,11,11.00,0,0,0
109,1992,1992-10-18,6,29.173,TAM,@,CHI,L 14-31,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,1,0,0.00,0,0,0
110,1992,1992-10-25,7,29.180,TAM,,DET,L 7-38,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,1,13,13.00,0,0,0
111,1992,1992-11-01,8,29.187,TAM,@,NOR,L 21-23,4,3,22,7.33,1,75.0%,5.50,0,0,,0,0,0,,0,2,12,6.00,0,1,6
112,1992,1992-11-08,9,29.194,TAM,,MIN,L 7-35,6,4,59,14.75,0,66.7%,9.83,0,0,,0,0,0,,0,1,17,17.00,0,0,0
113,1993,1993-09-05,1,30.130,HOU,@,NOR,L 21-33,,0,0,,0,0.0%,,0,0,,0,1,22,22.00,0,1,7,7.00,0,0,0
114,1993,1993-09-12,2,30.137,HOU,,KAN,W 30-0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,4,16,4.00,0,0,0
115,1993,1993-09-19,3,30.144,HOU,@,SDG,L 17-18,,0,0,,0,0.0%,,0,0,,0,2,53,26.50,0,0,0,,0,0,0
116,1993,1993-09-26,4,30.151,HOU,,RAM,L 13-28,1,1,3,3.00,0,100.0%,3.00,0,0,,0,2,45,22.50,0,2,12,6.00,0,0,0
117,1993,1993-10-11,5,30.166,HOU,@,BUF,L 7-35,,0,0,,0,0.0%,,0,0,,0,1,16,16.00,0,3,23,7.67,0,0,0
118,1993,1993-10-17,6,30.172,HOU,@,NWE,W 28-14,,0,0,,0,0.0%,,0,0,,0,1,16,16.00,0,3,36,12.00,0,0,0
119,1993,1993-10-24,7,30.179,HOU,,CIN,W 28-12,,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,17,5.67,0,0,0
120,1993,1993-11-07,8,30.193,HOU,,SEA,W 24-14,,0,0,,0,0.0%,,0,0,,0,1,15,15.00,0,4,26,6.50,0,0,0
121,1993,1993-11-14,9,30.200,HOU,@,CIN,W 38-3,,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,26,8.67,0,0,0
122,1993,1993-11-21,10,30.207,HOU,@,CLE,W 27-20,,0,0,,0,0.0%,,0,0,,0,3,50,16.67,0,3,16,5.33,0,0,0
123,1993,1993-11-28,11,30.214,HOU,,PIT,W 23-3,,0,0,,0,0.0%,,0,0,,0,1,24,24.00,0,4,36,9.00,0,0,0
124,1993,1993-12-05,12,30.221,HOU,,ATL,W 33-17,,0,0,,0,0.0%,,0,0,,0,2,35,17.50,0,3,27,9.00,0,0,0
125,1993,1993-12-12,13,30.228,HOU,,CLE,W 19-17,,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,10,5.00,0,0,0
126,1993,1993-12-19,14,30.235,HOU,@,PIT,W 26-17,,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,18,6.00,0,0,0
127,1993,1993-12-25,15,30.241,HOU,@,SFO,W 10-7,,0,0,,0,0.0%,,0,0,,0,1,17,17.00,0,0,0,,0,0,0
128,1993,1994-01-02,16,30.249,HOU,,NYJ,W 24-0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,5,1.67,0,0,0
