ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1961,1961-10-07,5,25.178,BOS,,SDG,L 27-38,0,0,1,4,0
2,1961,1961-11-17,11,25.219,BOS,,OAK,W 20-17,0,0,1,0,0
3,1961,1961-12-03,12,25.235,BOS,@,DEN,W 28-24,0,0,1,10,0
4,1961,1961-12-17,14,25.249,BOS,@,SDG,W 41-0,0,0,1,3,0
5,1962,1962-10-06,4,26.177,BOS,@,NYT,W 43-14,1,6,1,12,1
6,1962,1962-10-19,6,26.190,BOS,,SDG,W 24-20,0,0,2,16,0
7,1962,1962-11-18,10,26.220,BOS,@,HOU,L 17-21,0,0,1,4,0
8,1962,1962-12-16,14,26.248,BOS,@,OAK,L 0-20,0,0,1,10,0
9,1963,1963-09-14,2,27.155,BOS,@,SDG,L 13-17,0,0,1,17,0
10,1963,1963-09-29,4,27.170,BOS,@,DEN,L 10-14,0,0,1,9,0
11,1963,1963-11-01,9,27.203,BOS,,HOU,W 45-3,0,0,1,0,0
12,1963,1963-12-14,14,27.246,BOS,@,KAN,L 3-35,0,0,1,1,0
13,1964,1964-10-31,8,28.202,BOS,@,NYJ,L 14-35,0,0,1,0,0
14,1964,1964-11-29,12,28.231,BOS,@,HOU,W 34-17,0,0,1,4,0
15,1965,1965-10-31,8,29.202,BOS,@,SDG,W 22-6,0,0,1,13,0
