ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1965,1965-09-19,2,22.347,OAK,,SDG,L 6-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,14,14.00,0,0,0
2,1965,1965-09-26,3,22.354,OAK,,HOU,W 21-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,15,15.00,0,0,0
3,1965,1965-10-03,4,22.361,OAK,@,BUF,L 12-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,109,36.33,0,0,0
4,1965,1965-10-08,5,23.001,OAK,@,BOS,W 24-10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,14,14.00,0,0,0
5,1965,1965-10-24,7,23.017,OAK,,BOS,W 30-21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,70,23.33,0,0,0
6,1965,1965-11-07,9,23.031,OAK,@,HOU,W 33-21,20,149,7.45,0,4,18,4.50,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,55,27.50,0,0,0
7,1965,1965-11-14,10,23.038,OAK,,BUF,L 14-17,8,14,1.75,0,1,43,43.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
8,1965,1965-12-05,12,23.059,OAK,,DEN,W 24-13,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,64,21.33,0,0,0
9,1965,1965-12-12,13,23.066,OAK,,NYJ,W 24-14,4,20,5.00,0,1,10,10.00,0,0,0,,0,0,0,,,0,,,2,59,29.50,0,0,0
10,1965,1965-12-19,14,23.073,OAK,@,SDG,L 14-24,0,0,,0,2,35,17.50,0,0,0,,0,0,0,,,0,,,4,61,15.25,0,0,0
11,1966,1966-09-10,2,23.338,OAK,@,HOU,L 0-31,0,0,,0,4,40,10.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
12,1966,1966-09-18,3,23.346,OAK,,KAN,L 10-32,0,0,,0,4,47,11.75,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
13,1966,1966-11-20,11,24.044,OAK,@,DEN,W 17-3,0,0,,0,1,2,2.00,1,0,0,,0,0,0,,,0,,,0,0,,0,1,6
14,1966,1966-11-24,12,24.048,OAK,,BUF,L 10-31,0,0,,0,2,21,10.50,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
15,1966,1966-12-03,13,24.057,OAK,,NYJ,T 28-28,0,0,,0,2,20,10.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
16,1966,1966-12-11,14,24.065,OAK,,DEN,W 28-10,0,0,,0,1,4,4.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
17,1967,1967-11-23,10,25.047,OAK,@,KAN,W 44-22,7,34,4.86,1,1,17,17.00,0,0,0,,0,0,0,,,0,,,0,0,,0,1,6
18,1967,1967-12-03,11,25.057,OAK,@,SDG,W 41-21,16,61,3.81,1,1,1,1.00,0,0,0,,0,0,0,,,0,,,3,60,20.00,0,1,6
19,1967,1967-12-10,12,25.064,OAK,@,HOU,W 19-7,0,0,,0,1,11,11.00,0,0,0,,0,0,0,,,0,,,1,23,23.00,0,0,0
20,1967,1967-12-17,13,25.071,OAK,,NYJ,W 38-29,0,0,,0,1,13,13.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
21,1967,1967-12-24,14,25.078,OAK,,BUF,W 28-21,6,21,3.50,0,0,0,,0,0,0,,0,0,0,,,0,,,1,40,40.00,0,0,0
22,1968,1968-09-15,1,25.344,OAK,@,BUF,W 48-6,6,61,10.17,2,2,14,7.00,0,0,0,,0,0,0,,,0,,,0,0,,0,2,12
23,1968,1968-09-21,2,25.350,OAK,@,MIA,W 47-21,5,19,3.80,0,2,26,13.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
24,1968,1968-09-29,3,25.358,OAK,@,HOU,W 24-15,2,9,4.50,0,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
25,1969,1969-09-28,3,26.356,OAK,@,BOS,W 38-23,6,37,6.17,1,1,13,13.00,0,0,0,,0,0,0,,,0,,,0,0,,0,1,6
26,1969,1969-10-04,4,26.362,OAK,@,MIA,T 20-20,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
27,1969,1969-10-12,5,27.005,OAK,@,DEN,W 24-14,3,5,1.67,0,1,10,10.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
28,1969,1969-10-19,6,27.012,OAK,,BUF,W 50-21,7,18,2.57,0,4,33,8.25,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
29,1969,1969-10-26,7,27.019,OAK,@,SDG,W 24-12,6,23,3.83,0,3,45,15.00,1,0,0,,0,0,0,,,0,,,0,0,,0,1,6
30,1969,1969-11-02,8,27.026,OAK,@,CIN,L 17-31,7,33,4.71,0,4,19,4.75,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
31,1969,1969-11-09,9,27.033,OAK,,DEN,W 41-10,11,21,1.91,0,2,28,14.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
32,1969,1969-11-16,10,27.040,OAK,,SDG,W 21-16,3,7,2.33,0,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
33,1969,1969-11-30,12,27.054,OAK,@,NYJ,W 27-14,2,4,2.00,0,1,1,1.00,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
34,1969,1969-12-07,13,27.061,OAK,,CIN,W 37-17,1,51,51.00,0,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
35,1970,1970-09-20,1,27.348,OAK,@,CIN,L 21-31,2,-1,-0.50,0,0,0,,0,0,0,,0,0,0,,,0,,,0,0,,0,0,0
