ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1979,1979-10-21,8,22.096,STL,@,DAL,L 13-22,,,,
2,1979,1979-10-28,9,22.103,STL,,CLE,L 20-38,,,,
3,1979,1979-11-04,10,22.110,STL,,MIN,W 37-7,,,,
4,1979,1979-11-11,11,22.117,STL,@,WAS,L 28-30,,,,
5,1979,1979-11-18,12,22.124,STL,@,PHI,L 13-16,,,,
6,1979,1979-11-25,13,22.131,STL,@,CIN,L 28-34,,,,
7,1979,1979-12-02,14,22.138,STL,,SFO,W 13-10,1,0,0.00,0
8,1979,1979-12-09,15,22.145,STL,,NYG,W 29-20,,,,
9,1979,1979-12-16,16,22.152,STL,@,CHI,L 6-42,,,,
