ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1975,1975-09-21,1,22.248,PIT,@,SDG,W 37-0,0,0,,0,4,30,7.50,0,0,0,0,0,0
2,1975,1975-09-28,2,22.255,PIT,,BUF,L 21-30,1,14,14.00,0,1,20,20.00,0,0,0,0,0,0
3,1975,1975-10-05,3,22.262,PIT,@,CLE,W 42-6,1,23,23.00,0,1,13,13.00,0,0,0,0,0,0
4,1975,1975-10-12,4,22.269,PIT,,DEN,W 20-9,1,21,21.00,0,0,0,,0,0,0,0,0,0
5,1975,1975-10-19,5,22.276,PIT,,CHI,W 34-3,0,0,,0,1,11,11.00,0,0,0,0,0,0
6,1975,1975-10-26,6,22.283,PIT,@,GNB,W 16-13,0,0,,0,2,21,10.50,0,0,0,0,0,0
7,1975,1975-11-02,7,22.290,PIT,@,CIN,W 30-24,0,0,,0,4,13,3.25,0,0,0,0,0,0
8,1975,1975-11-09,8,22.297,PIT,,HOU,W 24-17,1,22,22.00,0,0,0,,0,0,0,0,0,0
9,1975,1975-11-24,10,22.312,PIT,@,HOU,W 32-9,1,26,26.00,0,4,19,4.75,0,0,0,0,0,0
10,1975,1975-11-30,11,22.318,PIT,@,NYJ,W 20-7,,,,,,,,,,,,,
11,1975,1975-12-07,12,22.325,PIT,,CLE,W 31-17,0,0,,0,2,52,26.00,0,0,0,0,0,0
12,1975,1975-12-13,13,22.331,PIT,,CIN,W 35-14,0,0,,0,1,4,4.00,0,0,0,0,0,0
13,1975,1975-12-20,14,22.338,PIT,@,RAM,L 3-10,1,20,20.00,0,2,34,17.00,0,0,0,0,0,0
14,1976,1976-09-12,1,23.240,SEA,,STL,L 24-30,,,,,,,,,,,,,
15,1976,1976-09-19,2,23.247,SEA,@,WAS,L 7-31,,,,,0,-2,,0,,,,,
16,1976,1976-09-26,3,23.254,SEA,,SFO,L 21-37,0,0,,0,2,19,9.50,0,0,0,0,0,0
17,1976,1976-10-03,4,23.261,SEA,,DAL,L 13-28,,,,,,,,,,,,,
18,1976,1976-10-10,5,23.268,SEA,@,GNB,L 20-27,0,0,,0,1,3,3.00,0,0,0,1,33,0
19,1976,1976-10-17,6,23.275,SEA,@,TAM,W 13-10,0,0,,0,2,19,9.50,0,0,0,0,0,0
20,1976,1976-10-24,7,23.282,SEA,,DET,L 14-41,0,0,,0,1,14,14.00,0,0,0,0,0,0
21,1976,1976-10-31,8,23.289,SEA,@,RAM,L 6-45,0,0,,0,1,3,3.00,0,0,0,0,0,0
22,1976,1976-11-07,9,23.296,SEA,,ATL,W 30-13,0,0,,0,1,3,3.00,0,0,0,2,5,0
23,1976,1976-11-14,10,23.303,SEA,@,MIN,L 21-27,,,,,,,,,,,,,
24,1976,1976-11-21,11,23.310,SEA,,NOR,L 27-51,0,0,,0,0,0,,0,0,0,1,32,0
25,1976,1976-11-28,12,23.317,SEA,@,NYG,L 16-28,0,0,,0,1,14,14.00,0,0,0,0,0,0
26,1976,1976-12-05,13,23.324,SEA,,CHI,L 7-34,0,0,,0,1,1,1.00,0,0,0,0,0,0
27,1976,1976-12-12,14,23.331,SEA,@,PHI,L 10-27,0,0,,0,1,0,0.00,0,0,0,0,0,0
28,1977,1977-09-18,1,24.245,SEA,,BAL,L 14-29,,,,,,,,,,,,,
29,1977,1977-09-25,2,24.252,SEA,@,CIN,L 20-42,,,,,,,,,,,,,
30,1977,1977-10-02,3,24.259,SEA,,DEN,L 13-24,0,0,,0,0,0,,0,0,0,1,3,0
31,1977,1977-10-09,4,24.266,SEA,@,NWE,L 0-31,,,,,,,,,,,,,
32,1977,1977-10-16,5,24.273,SEA,,TAM,W 30-23,,,,,,,,,,,,,
33,1977,1977-10-23,6,24.280,SEA,@,MIA,L 13-31,0,0,,0,0,0,,0,0,0,1,29,0
34,1977,1977-10-30,7,24.287,SEA,,BUF,W 56-17,,,,,,,,,,,,,
35,1977,1977-11-06,8,24.294,SEA,@,OAK,L 7-44,,,,,,,,,,,,,
36,1977,1977-11-13,9,24.301,SEA,@,NYJ,W 17-0,,,,,,,,,,,,,
