ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1967,1967-11-12,9,22.198,DAL,@,NOR,W 27-10,1,6,0
2,1969,1969-09-21,1,24.146,DAL,,STL,W 24-3,1,0,0
3,1969,1969-10-05,3,24.160,DAL,@,PHI,W 38-7,1,2,0
4,1970,1970-09-19,1,25.144,CHI,@,NYG,W 24-16,,,
5,1970,1970-09-27,2,25.152,CHI,,PHI,W 20-16,,,
6,1970,1970-10-05,3,25.160,CHI,@,DET,L 14-28,,,
7,1970,1970-10-11,4,25.166,CHI,,MIN,L 0-24,,,
8,1970,1970-10-18,5,25.173,CHI,,SDG,L 7-20,,,
9,1970,1970-10-25,6,25.180,CHI,,DET,L 10-16,,,
10,1970,1970-11-01,7,25.187,CHI,@,ATL,W 23-14,,,
11,1970,1970-11-08,8,25.194,CHI,,SFO,L 16-37,,,
12,1970,1970-11-15,9,25.201,CHI,@,GNB,L 19-20,,,
13,1970,1970-11-29,11,25.215,CHI,@,BAL,L 20-21,,,
14,1970,1970-12-05,12,25.221,CHI,@,MIN,L 13-16,,,
15,1970,1970-12-13,13,25.229,CHI,,GNB,W 35-17,,,
16,1970,1970-12-20,14,25.236,CHI,@,NOR,W 24-3,1,32,0
17,1971,1971-09-26,2,26.151,NWE,,DET,L 7-34,,,
18,1971,1971-10-03,3,26.158,NWE,,BAL,L 3-23,,,
