ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1969,1969-10-12,5,23.158,OAK,@,DEN,W 24-14,1,0,0.00,0,0,0,,0,0,0,,0,0,0
2,1969,1969-10-19,6,23.165,OAK,,BUF,W 50-21,4,22,5.50,0,0,0,,0,0,0,,0,0,0
3,1969,1969-11-09,9,23.186,OAK,,DEN,W 41-10,6,39,6.50,0,0,0,,0,0,0,,0,0,0
4,1969,1969-12-07,13,23.214,OAK,,CIN,W 37-17,4,19,4.75,0,1,20,20.00,0,0,0,,0,0,0
5,1969,1969-12-13,14,23.220,OAK,,KAN,W 10-6,6,39,6.50,0,1,10,10.00,0,0,0,,0,0,0
6,1970,1970-09-20,1,24.136,OAK,@,CIN,L 21-31,,,,,,,,,,,,,,
7,1970,1970-09-27,2,24.143,OAK,@,SDG,T 27-27,,,,,,,,,,,,,,
8,1970,1970-10-03,3,24.149,OAK,@,MIA,L 13-20,4,5,1.25,0,0,0,,0,1,25,25.00,0,0,0
9,1970,1970-10-11,4,24.157,OAK,,DEN,W 35-23,1,3,3.00,0,0,0,,0,0,0,,0,0,0
10,1970,1970-10-19,5,24.165,OAK,,WAS,W 34-20,,,,,,,,,,,,,,
11,1970,1970-10-25,6,24.171,OAK,,PIT,W 31-14,4,20,5.00,0,0,0,,0,0,0,,0,0,0
12,1970,1970-11-01,7,24.178,OAK,@,KAN,T 17-17,18,98,5.44,0,0,0,,0,0,0,,0,0,0
13,1970,1970-11-08,8,24.185,OAK,,CLE,W 23-20,6,21,3.50,0,0,0,,0,0,0,,0,0,0
14,1970,1970-11-15,9,24.192,OAK,@,DEN,W 24-19,,,,,,,,,,,,,,
15,1970,1970-11-22,10,24.199,OAK,,SDG,W 20-17,1,3,3.00,0,0,0,,0,0,0,,0,0,0
16,1970,1970-11-26,11,24.203,OAK,@,DET,L 14-28,,,,,,,,,,,,,,
17,1970,1970-12-06,12,24.213,OAK,@,NYJ,W 14-13,1,3,3.00,0,0,0,,0,1,16,16.00,0,0,0
18,1970,1970-12-12,13,24.219,OAK,,KAN,W 20-6,16,93,5.81,1,0,0,,0,0,0,,0,1,6
19,1971,1971-09-19,1,25.135,OAK,@,NWE,L 6-20,10,50,5.00,0,1,4,4.00,0,0,0,,0,0,0
20,1971,1971-09-26,2,25.142,OAK,@,SDG,W 34-0,14,62,4.43,0,1,10,10.00,0,0,0,,0,0,0
21,1971,1971-10-04,3,25.150,OAK,@,CLE,W 34-20,15,103,6.87,0,2,44,22.00,0,0,0,,0,0,0
22,1971,1971-10-10,4,25.156,OAK,@,DEN,W 27-16,16,71,4.44,0,2,13,6.50,0,0,0,,0,0,0
23,1971,1971-10-17,5,25.163,OAK,,PHI,W 34-10,11,80,7.27,0,2,-3,-1.50,0,1,17,17.00,0,0,0
24,1971,1971-10-24,6,25.170,OAK,,CIN,W 31-27,20,96,4.80,2,1,17,17.00,1,0,0,,0,3,18
25,1971,1971-10-31,7,25.177,OAK,,KAN,T 20-20,17,48,2.82,1,2,15,7.50,0,0,0,,0,1,6
26,1971,1971-11-07,8,25.184,OAK,@,NOR,T 21-21,10,53,5.30,0,0,0,,0,0,0,,0,0,0
27,1971,1971-11-14,9,25.191,OAK,,HOU,W 41-21,1,0,0.00,0,0,0,,0,0,0,,0,0,0
28,1971,1971-11-21,10,25.198,OAK,,SDG,W 34-33,3,7,2.33,0,0,0,,0,0,0,,0,0,0
29,1971,1971-11-28,11,25.205,OAK,,BAL,L 14-37,6,27,4.50,0,3,21,7.00,0,1,13,13.00,0,0,0
30,1971,1971-12-05,12,25.212,OAK,@,ATL,L 13-24,26,143,5.50,0,1,1,1.00,0,0,0,,0,0,0
31,1971,1971-12-12,13,25.219,OAK,@,KAN,L 14-16,21,77,3.67,2,6,43,7.17,0,1,16,16.00,0,2,12
32,1971,1971-12-19,14,25.226,OAK,,DEN,W 21-13,11,50,4.55,0,1,2,2.00,0,0,0,,0,0,0
33,1972,1972-09-17,1,26.133,OAK,@,PIT,L 28-34,15,58,3.87,0,1,-4,-4.00,0,0,0,,0,0,0
34,1972,1972-09-24,2,26.140,OAK,@,GNB,W 20-14,24,125,5.21,0,0,0,,0,0,0,,0,0,0
35,1972,1972-10-01,3,26.147,OAK,,SDG,T 17-17,16,58,3.63,1,2,5,2.50,0,0,0,,0,1,6
36,1972,1972-10-09,4,26.155,OAK,@,HOU,W 34-0,14,73,5.21,0,1,0,0.00,0,0,0,,0,0,0
37,1972,1972-10-15,5,26.161,OAK,,BUF,W 28-16,20,122,6.10,1,1,5,5.00,0,0,0,,0,1,6
38,1972,1972-10-22,6,26.168,OAK,,DEN,L 23-30,15,61,4.07,0,2,8,4.00,0,0,0,,0,0,0
39,1972,1972-10-29,7,26.175,OAK,,RAM,W 45-17,17,80,4.71,0,0,0,,0,0,0,,0,0,0
40,1972,1972-11-05,8,26.182,OAK,@,KAN,L 14-27,8,18,2.25,1,2,8,4.00,0,0,0,,0,1,6
41,1972,1972-11-12,9,26.189,OAK,@,CIN,W 20-14,11,98,8.91,0,8,47,5.88,0,0,0,,0,0,0
42,1972,1972-11-19,10,26.196,OAK,@,DEN,W 37-20,13,84,6.46,1,1,-5,-5.00,0,0,0,,0,1,6
43,1972,1972-11-26,11,26.203,OAK,,KAN,W 26-3,13,96,7.38,0,2,26,13.00,0,0,0,,0,0,0
44,1972,1972-12-03,12,26.210,OAK,@,SDG,W 21-19,15,68,4.53,0,1,6,6.00,0,0,0,,0,0,0
45,1972,1972-12-11,13,26.218,OAK,,NYJ,W 24-16,28,118,4.21,0,0,0,,0,0,0,,0,0,0
46,1972,1972-12-17,14,26.224,OAK,,CHI,W 28-21,10,41,4.10,0,1,7,7.00,0,0,0,,0,0,0
47,1973,1973-09-16,1,27.132,OAK,@,MIN,L 16-24,16,61,3.81,0,1,9,9.00,0,0,0,,0,0,0
48,1973,1973-09-23,2,27.139,OAK,,MIA,W 12-7,20,88,4.40,0,0,0,,0,0,0,,0,0,0
49,1973,1973-09-30,3,27.146,OAK,@,KAN,L 3-16,9,28,3.11,0,1,25,25.00,0,0,0,,0,0,0
