ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1985,1985-11-24,12,24.335,ATL,@,CHI,L 0-36,,,,
2,1985,1985-12-08,14,24.349,ATL,@,KAN,L 10-38,,,,
3,1985,1985-12-15,15,24.356,ATL,,MIN,W 14-13,,,,
4,1985,1985-12-22,16,24.363,ATL,@,NOR,W 16-10,,,,
5,1987,1987-10-05,3,26.285,SFO,@,NYG,W 41-21,,,,
6,1987,1987-10-11,4,26.291,SFO,@,ATL,W 25-17,,,,
7,1987,1987-10-18,5,26.298,SFO,,STL,W 34-28,,,,
8,1987,1987-11-15,9,26.326,SFO,,NOR,L 24-26,,,,
9,1987,1987-12-14,13,26.355,SFO,,CHI,W 41-0,,,,
10,1987,1987-12-20,14,26.361,SFO,,ATL,W 35-7,,,,
11,1987,1987-12-27,15,27.003,SFO,,RAM,W 48-0,,,,
12,1988,1988-09-04,1,27.255,SFO,@,NOR,W 34-33,0,0,,0
13,1988,1988-09-11,2,27.262,SFO,@,NYG,W 20-17,0,0,,0
14,1988,1988-09-18,3,27.269,SFO,,ATL,L 17-34,0,0,,0
15,1988,1988-09-25,4,27.276,SFO,@,SEA,W 38-7,0,0,,0
16,1988,1988-10-02,5,27.283,SFO,,DET,W 20-13,0,0,,0
17,1988,1988-10-09,6,27.290,SFO,,DEN,L 13-16,0,0,,0
18,1988,1988-10-16,7,27.297,SFO,@,RAM,W 24-21,0,0,,0
19,1988,1988-10-24,8,27.305,SFO,@,CHI,L 9-10,0,0,,0
20,1988,1988-10-30,9,27.311,SFO,,MIN,W 24-21,0,0,,0
21,1988,1988-11-06,10,27.318,SFO,@,PHO,L 23-24,1,5,5.00,0
22,1988,1988-11-13,11,27.325,SFO,,RAI,L 3-9,0,0,,0
23,1988,1988-11-21,12,27.333,SFO,,WAS,W 37-21,0,0,,0
24,1988,1988-11-27,13,27.339,SFO,@,SDG,W 48-10,0,0,,0
25,1988,1988-12-04,14,27.346,SFO,@,ATL,W 13-3,0,0,,0
26,1988,1988-12-11,15,27.353,SFO,,NOR,W 30-17,0,0,,0
27,1988,1988-12-18,16,27.360,SFO,,RAM,L 16-38,0,0,,0
28,1989,1989-09-10,1,28.260,SFO,@,IND,W 30-24,,,,
29,1989,1989-09-17,2,28.267,SFO,@,TAM,W 20-16,,,,
30,1989,1989-09-24,3,28.274,SFO,@,PHI,W 38-28,,,,
31,1989,1989-10-01,4,28.281,SFO,,RAM,L 12-13,,,,
32,1989,1989-10-08,5,28.288,SFO,@,NOR,W 24-20,,,,
33,1989,1989-10-15,6,28.295,SFO,@,DAL,W 31-14,,,,
34,1989,1989-10-22,7,28.302,SFO,,NWE,W 37-20,,,,
35,1989,1989-10-29,8,28.309,SFO,@,NYJ,W 23-10,,,,
36,1989,1989-11-06,9,28.317,SFO,,NOR,W 31-13,,,,
37,1989,1989-11-12,10,28.323,SFO,,ATL,W 45-3,,,,
38,1989,1989-11-19,11,28.330,SFO,,GNB,L 17-21,,,,
39,1989,1989-11-27,12,28.338,SFO,,NYG,W 34-24,,,,
40,1989,1989-12-03,13,28.344,SFO,@,ATL,W 23-10,,,,
41,1989,1989-12-11,14,28.352,SFO,@,RAM,W 30-27,,,,
42,1989,1989-12-17,15,28.358,SFO,,BUF,W 21-10,,,,
43,1989,1989-12-24,16,29.000,SFO,,CHI,W 26-0,,,,
44,1990,1990-09-10,1,29.260,SFO,@,NOR,W 13-12,,,,
45,1990,1990-09-16,2,29.266,SFO,,WAS,W 26-13,,,,
46,1990,1990-09-23,3,29.273,SFO,,ATL,W 19-13,,,,
47,1990,1990-10-07,4,29.287,SFO,@,HOU,W 24-21,,,,
48,1990,1990-10-14,5,29.294,SFO,@,ATL,W 45-35,,,,
49,1990,1990-10-21,6,29.301,SFO,,PIT,W 27-7,,,,
50,1990,1990-10-28,7,29.308,SFO,,CLE,W 20-17,,,,
51,1990,1990-11-04,8,29.315,SFO,@,GNB,W 24-20,,,,
52,1990,1990-11-11,9,29.322,SFO,@,DAL,W 24-6,,,,
53,1990,1990-11-18,10,29.329,SFO,,TAM,W 31-7,,,,
54,1990,1990-11-25,11,29.336,SFO,,RAM,L 17-28,,,,
55,1990,1990-12-03,12,29.344,SFO,,NYG,W 7-3,,,,
56,1990,1990-12-09,13,29.350,SFO,@,CIN,W 20-17,,,,
57,1990,1990-12-17,14,29.358,SFO,@,RAM,W 26-10,,,,
58,1990,1990-12-23,15,29.364,SFO,,NOR,L 10-13,,,,
59,1990,1990-12-30,16,30.006,SFO,@,MIN,W 20-17,,,,
60,1991,1991-09-29,5,30.279,SFO,@,RAI,L 6-12,,,,
61,1991,1991-10-13,6,30.293,SFO,,ATL,L 34-39,,,,
62,1991,1991-10-20,7,30.300,SFO,,DET,W 35-3,,,,
63,1991,1991-10-27,8,30.307,SFO,@,PHI,W 23-7,,,,
64,1991,1991-11-03,9,30.314,SFO,@,ATL,L 14-17,,,,
65,1991,1991-11-10,10,30.321,SFO,@,NOR,L 3-10,,,,
66,1991,1991-11-17,11,30.328,SFO,,PHO,W 14-10,,,,
67,1991,1991-11-25,12,30.336,SFO,@,RAM,W 33-10,,,,
68,1991,1991-12-01,13,30.342,SFO,,NOR,W 38-24,,,,
69,1991,1991-12-08,14,30.349,SFO,@,SEA,W 24-22,,,,
70,1991,1991-12-14,15,30.355,SFO,,KAN,W 28-14,,,,
71,1991,1991-12-23,16,30.364,SFO,,CHI,W 52-14,,,,
72,1992,1992-12-19,15,31.361,SFO,,TAM,W 21-14,,,,
73,1992,1992-12-28,16,32.004,SFO,,DET,W 24-6,,,,
