ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
48,2005,2005-10-09,4,28.296,WAS,@,DEN,L 19-21,*,,,,,,
49,2005,2005-10-16,5,28.303,WAS,@,KAN,L 21-28,*,,,,,,
50,2005,2005-10-23,6,28.310,WAS,,SFO,W 52-17,*,0,0,1.0,0,0,0
51,2005,2005-10-30,7,28.317,WAS,@,NYG,L 0-36,*,,,,,,
52,2005,2005-11-06,8,28.324,WAS,,PHI,W 17-10,*,,,,,,
53,2005,2005-11-13,9,28.331,WAS,@,TAM,L 35-36,*,,,,,,
54,2005,2005-11-20,10,28.338,WAS,,OAK,L 13-16,*,1,6,0.0,1,17,1
55,2005,2005-11-27,11,28.345,WAS,,SDG,L 17-23,*,,,,,,
56,2005,2005-12-04,12,28.352,WAS,@,STL,W 24-9,*,,,,,,
57,2005,2005-12-11,13,28.359,WAS,@,ARI,W 17-13,*,,,,,,
58,2005,2005-12-18,14,29.001,WAS,,DAL,W 35-7,*,,,,,,
59,2005,2005-12-24,15,29.007,WAS,,NYG,W 35-20,*,0,0,0.0,1,27,0
60,2005,2006-01-01,16,29.015,WAS,@,PHI,W 31-20,*,0,0,0.0,1,4,0
61,2006,2006-09-11,1,29.268,WAS,,MIN,L 16-19,*,,,,,,
62,2006,2006-09-17,2,29.274,WAS,@,DAL,L 10-27,*,0,0,1.0,0,0,0
63,2006,2006-09-24,3,29.281,WAS,@,HOU,W 31-15,*,0,0,0.5,0,0,0
64,2006,2006-10-01,4,29.288,WAS,,JAX,W 36-30,*,,,,,,
65,2006,2006-10-08,5,29.295,WAS,@,NYG,L 3-19,*,,,,,,
66,2006,2006-10-15,6,29.302,WAS,,TEN,L 22-25,*,,,,,,
67,2006,2006-11-05,8,29.323,WAS,,DAL,W 22-19,*,,,,,,
68,2006,2006-11-12,9,29.330,WAS,@,PHI,L 3-27,*,,,,,,
69,2006,2006-11-19,10,29.337,WAS,@,TAM,L 17-20,*,,,,,,
70,2006,2006-11-26,11,29.344,WAS,,CAR,W 17-13,*,,,,,,
71,2006,2006-12-03,12,29.351,WAS,,ATL,L 14-24,*,,,,,,
72,2006,2006-12-10,13,29.358,WAS,,PHI,L 19-21,*,,,,,,
73,2006,2006-12-17,14,30.000,WAS,@,NOR,W 16-10,*,,,,,,
74,2006,2006-12-24,15,30.007,WAS,@,STL,L 31-37,*,,,,,,
75,2006,2006-12-30,16,30.013,WAS,,NYG,L 28-34,*,,,,,,
76,2007,2007-09-10,1,30.267,CIN,,BAL,W 27-20,*,,,,,,
77,2007,2007-09-16,2,30.273,CIN,@,CLE,L 45-51,*,,,,,,
78,2007,2007-09-23,3,30.280,CIN,@,SEA,L 21-24,*,0,0,1.0,0,0,0
79,2007,2007-10-01,4,30.288,CIN,,NWE,L 13-34,,,,,,,
