ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1969,1969-09-21,1,23.188,SFO,@,ATL,L 12-24,1,1,1.00,0,0,0,,0
2,1969,1969-11-27,11,23.255,SFO,@,DAL,T 24-24,0,0,,0,2,3,1.50,0
3,1969,1969-12-14,13,23.272,SFO,@,MIN,L 7-10,0,0,,0,1,0,0.00,0
4,1970,1970-09-20,1,24.187,SFO,,WAS,W 26-17,,,,,,,,
5,1970,1970-09-27,2,24.194,SFO,,CLE,W 34-31,,,,,,,,
6,1970,1970-10-04,3,24.201,SFO,@,ATL,L 20-21,,,,,,,,
7,1970,1970-10-11,4,24.208,SFO,@,RAM,W 20-6,,,,,,,,
8,1970,1970-10-18,5,24.215,SFO,,NOR,T 20-20,,,,,,,,
9,1970,1970-10-25,6,24.222,SFO,,DEN,W 19-14,,,,,,,,
10,1970,1970-11-01,7,24.229,SFO,,GNB,W 26-10,,,,,,,,
11,1970,1970-11-08,8,24.236,SFO,@,CHI,W 37-16,,,,,,,,
12,1970,1970-11-15,9,24.243,SFO,@,HOU,W 30-20,,,,,,,,
13,1970,1970-11-22,10,24.250,SFO,@,DET,L 7-28,,,,,,,,
14,1970,1970-11-29,11,24.257,SFO,,RAM,L 13-30,,,,,,,,
15,1970,1970-12-06,12,24.264,SFO,,ATL,W 24-20,,,,,,,,
16,1970,1970-12-13,13,24.271,SFO,@,NOR,W 38-27,,,,,,,,
17,1970,1970-12-20,14,24.278,SFO,@,OAK,W 38-7,,,,,,,,
18,1971,1971-09-19,1,25.186,SFO,@,ATL,L 17-20,,,,,,,,
19,1971,1971-09-26,2,25.193,SFO,@,NOR,W 38-20,,,,,,,,
20,1971,1971-10-03,3,25.200,SFO,@,PHI,W 31-3,,,,,,,,
21,1971,1971-10-10,4,25.207,SFO,,RAM,L 13-20,,,,,,,,
22,1971,1971-10-17,5,25.214,SFO,,CHI,W 13-0,,,,,,,,
23,1971,1971-10-24,6,25.221,SFO,@,STL,W 26-14,,,,,,,,
24,1971,1971-10-31,7,25.228,SFO,,NWE,W 27-10,,,,,,,,
25,1971,1971-11-07,8,25.235,SFO,@,MIN,W 13-9,,,,,,,,
26,1971,1971-11-14,9,25.242,SFO,,NOR,L 20-26,,,,,,,,
27,1971,1971-11-21,10,25.249,SFO,@,RAM,L 6-17,,,,,,,,
28,1971,1971-11-28,11,25.256,SFO,@,NYJ,W 24-21,,,,,,,,
29,1971,1971-12-06,12,25.264,SFO,,KAN,L 17-26,,,,,,,,
30,1971,1971-12-12,13,25.270,SFO,,ATL,W 24-3,,,,,,,,
31,1971,1971-12-19,14,25.277,SFO,,DET,W 31-27,,,,,,,,
32,1972,1972-09-17,1,26.184,SFO,,SDG,W 34-3,,,,,,,,
33,1972,1972-09-24,2,26.191,SFO,@,BUF,L 20-27,,,,,,,,
34,1972,1972-10-01,3,26.198,SFO,@,NOR,W 37-2,,,,,,,,
35,1972,1972-10-08,4,26.205,SFO,@,RAM,L 7-31,,,,,,,,
36,1972,1972-10-15,5,26.212,SFO,,NYG,L 17-23,,,,,,,,
37,1972,1972-10-22,6,26.219,SFO,,NOR,T 20-20,,,,,,,,
38,1972,1972-10-29,7,26.226,SFO,@,ATL,W 49-14,,,,,,,,
39,1972,1972-11-05,8,26.233,SFO,@,GNB,L 24-34,,,,,,,,
40,1972,1972-11-19,10,26.247,SFO,@,CHI,W 34-21,,,,,,,,
41,1972,1972-11-23,11,26.251,SFO,@,DAL,W 31-10,,,,,,,,
42,1972,1972-12-04,12,26.262,SFO,,RAM,L 16-26,,,,,,,,
43,1972,1972-12-10,13,26.268,SFO,,ATL,W 20-0,,,,,,,,
44,1972,1972-12-16,14,26.274,SFO,,MIN,W 20-17,,,,,,,,
45,1973,1973-09-16,1,27.183,BUF,@,NWE,W 31-13,,,,,,,,
46,1973,1973-09-23,2,27.190,BUF,@,SDG,L 7-34,,,,,,,,
47,1973,1973-09-30,3,27.197,BUF,,NYJ,W 9-7,,,,,,,,
48,1973,1973-10-07,4,27.204,BUF,,PHI,W 27-26,,,,,,,,
49,1973,1973-10-14,5,27.211,BUF,,BAL,W 31-13,,,,,,,,
50,1973,1973-10-21,6,27.218,BUF,@,MIA,L 6-27,,,,,,,,
51,1973,1973-10-29,7,27.226,BUF,,KAN,W 23-14,,,,,,,,
52,1973,1973-11-04,8,27.232,BUF,@,NOR,L 0-13,,,,,,,,
53,1973,1973-11-11,9,27.239,BUF,,CIN,L 13-16,,,,,,,,
54,1973,1973-11-18,10,27.246,BUF,,MIA,L 0-17,,,,,,,,
55,1973,1973-11-25,11,27.253,BUF,@,BAL,W 24-17,,,,,,,,
56,1973,1973-12-02,12,27.260,BUF,@,ATL,W 17-6,,,,,,,,
57,1973,1973-12-09,13,27.267,BUF,,NWE,W 37-13,,,,,,,,
58,1973,1973-12-16,14,27.274,BUF,@,NYJ,W 34-14,,,,,,,,
59,1974,1974-09-16,1,28.183,BUF,,OAK,W 21-20,,,,,,,,
60,1974,1974-09-22,2,28.189,BUF,,MIA,L 16-24,,,,,,,,
61,1974,1974-09-29,3,28.196,BUF,,NYJ,W 16-12,,,,,,,,
62,1974,1974-10-06,4,28.203,BUF,@,GNB,W 27-7,,,,,,,,
63,1974,1974-10-13,5,28.210,BUF,@,BAL,W 27-14,,,,,,,,
64,1974,1974-10-20,6,28.217,BUF,,NWE,W 30-28,,,,,,,,
65,1974,1974-10-27,7,28.224,BUF,,CHI,W 16-6,,,,,,,,
66,1974,1974-11-03,8,28.231,BUF,@,NWE,W 29-28,,,,,,,,
67,1974,1974-11-10,9,28.238,BUF,,HOU,L 9-21,,,,,,,,
68,1974,1974-11-17,10,28.245,BUF,@,MIA,L 28-35,,,,,,,,
69,1974,1974-11-24,11,28.252,BUF,@,CLE,W 15-10,,,,,,,,
70,1974,1974-12-01,12,28.259,BUF,,BAL,W 6-0,,,,,,,,
71,1974,1974-12-08,13,28.266,BUF,@,NYJ,L 10-20,,,,,,,,
72,1974,1974-12-15,14,28.273,BUF,@,RAM,L 14-19,,,,,,,,
73,1975,1975-09-21,1,29.188,BUF,,NYJ,W 42-14,,,,,,,,
74,1975,1975-09-28,2,29.195,BUF,@,PIT,W 30-21,,,,,,,,
75,1975,1975-10-05,3,29.202,BUF,,DEN,W 38-14,,,,,,,,
76,1975,1975-10-12,4,29.209,BUF,@,BAL,W 38-31,,,,,,,,
77,1975,1975-10-20,5,29.217,BUF,,NYG,L 14-17,,,,,,,,
78,1975,1975-10-26,6,29.223,BUF,,MIA,L 30-35,,,,,,,,
79,1975,1975-11-02,7,29.230,BUF,@,NYJ,W 24-23,,,,,,,,
