ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1968,1968-09-29,3,23.315,SDG,@,CIN,W 31-10,0,0,1,0,0
2,1969,1969-10-19,6,24.334,SDG,@,BOS,W 13-10,0,0,1,10,0
3,1969,1969-11-02,8,24.348,SDG,@,DEN,L 0-13,0,0,2,19,0
4,1969,1969-11-09,9,24.355,SDG,@,KAN,L 3-27,0,0,1,16,0
5,1969,1969-12-07,13,25.018,SDG,,BOS,W 28-18,0,0,1,0,0
6,1969,1969-12-14,14,25.025,SDG,,BUF,W 45-6,0,0,1,5,0
7,1970,1970-09-20,1,25.305,SDG,,BAL,L 14-16,,,,,
8,1970,1970-09-27,2,25.312,SDG,,OAK,T 27-27,,,,,
9,1970,1970-10-04,3,25.319,SDG,@,RAM,L 10-37,,,,,
10,1970,1970-10-12,4,25.327,SDG,,GNB,L 20-22,,,,,
11,1970,1970-10-18,5,25.333,SDG,@,CHI,W 20-7,,,,,
12,1970,1970-10-25,6,25.340,SDG,,HOU,T 31-31,,,,,
13,1970,1970-11-01,7,25.347,SDG,@,CLE,W 27-10,,,,,
14,1970,1970-11-08,8,25.354,SDG,,DEN,W 24-21,0,0,1,0,0
15,1970,1970-11-15,9,25.361,SDG,@,BOS,W 16-14,,,,,
16,1970,1970-11-22,10,26.003,SDG,@,OAK,L 17-20,,,,,
17,1970,1970-11-29,11,26.010,SDG,@,KAN,L 14-26,,,,,
18,1970,1970-12-06,12,26.017,SDG,,CIN,L 14-17,,,,,
19,1970,1970-12-13,13,26.024,SDG,@,DEN,T 17-17,0,0,1,19,0
20,1970,1970-12-20,14,26.031,SDG,,KAN,W 31-13,,,,,
21,1971,1971-09-19,1,26.304,SDG,,KAN,W 21-14,0,0,1,0,0
22,1971,1971-09-26,2,26.311,SDG,,OAK,L 0-34,,,,,
23,1971,1971-10-03,3,26.318,SDG,@,PIT,L 17-21,,,,,
24,1971,1971-10-10,4,26.325,SDG,@,KAN,L 10-31,,,,,
25,1971,1971-10-17,5,26.332,SDG,@,DEN,L 16-20,,,,,
26,1971,1971-10-23,6,26.338,SDG,,BUF,W 20-3,0,0,1,0,0
27,1971,1971-10-31,7,26.346,SDG,,NYJ,W 49-21,,,,,
28,1971,1971-11-07,8,26.353,SDG,@,NYG,L 17-35,,,,,
29,1971,1971-11-15,9,26.361,SDG,,STL,W 20-17,0,0,1,29,0
30,1971,1971-11-21,10,27.002,SDG,@,OAK,L 33-34,,,,,
31,1971,1971-11-28,11,27.009,SDG,@,CIN,L 0-31,,,,,
32,1971,1971-12-05,12,27.016,SDG,,MIN,W 30-14,,,,,
33,1971,1971-12-12,13,27.023,SDG,,DEN,W 45-17,,,,,
34,1971,1971-12-19,14,27.030,SDG,@,HOU,L 33-49,0,0,1,18,0
35,1972,1972-09-17,1,27.303,SDG,@,SFO,L 3-34,,,,,
36,1972,1972-09-24,2,27.310,SDG,,DEN,W 37-14,,,,,
37,1972,1972-10-01,3,27.317,SDG,@,OAK,T 17-17,,,,,
38,1972,1972-10-08,4,27.324,SDG,@,BAL,W 23-20,,,,,
39,1972,1972-10-15,5,27.331,SDG,@,MIA,L 10-24,,,,,
40,1973,1973-09-16,1,28.301,SDG,@,WAS,L 0-38,,,,,
41,1973,1973-09-23,2,28.308,SDG,,BUF,W 34-7,0,0,1,0,0
42,1973,1973-09-30,3,28.315,SDG,,CIN,L 13-20,,,,,
43,1973,1973-10-07,4,28.322,SDG,@,PIT,L 21-38,0,0,1,0,0
44,1973,1973-10-14,5,28.329,SDG,,OAK,L 17-27,0,0,1,0,0
45,1973,1973-10-21,6,28.336,SDG,,ATL,L 0-41,,,,,
46,1973,1973-10-28,7,28.343,SDG,@,CLE,T 16-16,0,0,1,0,0
47,1973,1973-11-04,8,28.350,SDG,,KAN,L 0-19,,,,,
48,1973,1973-11-11,9,28.357,SDG,@,DEN,L 19-30,,,,,
49,1973,1973-11-18,10,28.364,SDG,,NOR,W 17-14,0,0,1,25,0
50,1973,1973-11-25,11,29.006,SDG,@,OAK,L 3-31,,,,,
51,1973,1973-12-02,12,29.013,SDG,@,NWE,L 14-30,,,,,
52,1973,1973-12-09,13,29.020,SDG,,DEN,L 28-42,,,,,
53,1974,1974-09-15,1,29.300,SDG,@,HOU,L 14-21,,,,,
54,1974,1974-09-22,2,29.307,SDG,@,CIN,W 20-17,,,,,
55,1974,1974-09-29,3,29.314,SDG,,MIA,L 21-28,,,,,
56,1974,1974-10-06,4,29.321,SDG,,PHI,L 7-13,,,,,
57,1974,1974-10-13,5,29.328,SDG,,OAK,L 10-14,,,,,
58,1974,1974-10-20,6,29.335,SDG,@,DEN,L 7-27,,,,,
59,1974,1974-10-27,7,29.342,SDG,,KAN,L 14-24,0,0,1,21,0
60,1974,1974-11-03,8,29.349,SDG,,CLE,W 36-35,,,,,
61,1974,1974-11-10,9,29.356,SDG,@,KAN,W 14-7,,,,,
62,1974,1974-11-17,10,29.363,SDG,@,OAK,L 10-17,,,,,
63,1974,1974-11-24,11,30.005,SDG,@,GNB,L 0-34,,,,,
64,1974,1974-12-01,12,30.012,SDG,@,NYJ,L 14-27,,,,,
65,1974,1974-12-08,13,30.019,SDG,,CHI,W 28-21,0,0,1,8,0
66,1974,1974-12-15,14,30.026,SDG,,DEN,W 17-0,0,0,1,23,0
67,1975,1975-09-21,1,30.306,NWE,,HOU,L 0-7,,,,,
68,1975,1975-09-28,2,30.313,NWE,,MIA,L 14-22,,,,,
69,1975,1975-10-05,3,30.320,NWE,@,NYJ,L 7-36,,,,,
70,1975,1975-10-12,4,30.327,NWE,@,CIN,L 10-27,,,,,
71,1975,1975-10-19,5,30.334,NWE,,BAL,W 21-10,,,,,
72,1975,1975-10-26,6,30.341,NWE,,SFO,W 24-16,0,0,1,1,0
73,1975,1975-11-02,7,30.348,NWE,@,STL,L 17-24,,,,,
74,1975,1975-11-09,8,30.355,NWE,@,SDG,W 33-19,1,6,1,44,1
75,1975,1975-11-16,9,30.362,NWE,,DAL,L 31-34,,,,,
76,1975,1975-11-23,10,31.004,NWE,@,BUF,L 31-45,0,0,1,7,0
77,1975,1975-12-01,11,31.012,NWE,@,MIA,L 7-20,,,,,
78,1975,1975-12-07,12,31.018,NWE,,NYJ,L 28-30,,,,,
79,1975,1975-12-14,13,31.025,NWE,,BUF,L 14-34,,,,,
80,1975,1975-12-21,14,31.032,NWE,@,BAL,L 21-34,,,,,
81,1976,1976-09-12,1,31.298,NWE,,BAL,L 13-27,,,,,
82,1976,1976-09-19,2,31.305,NWE,,MIA,W 30-14,,,,,
83,1976,1976-09-26,3,31.312,NWE,@,PIT,W 30-27,,,,,
84,1976,1976-10-03,4,31.319,NWE,,OAK,W 48-17,,,,,
85,1976,1976-10-10,5,31.326,NWE,@,DET,L 10-30,,,,,
86,1976,1976-10-18,6,31.334,NWE,,NYJ,W 41-7,,,,,
87,1976,1976-10-24,7,31.340,NWE,@,BUF,W 26-22,0,0,1,15,0
88,1976,1976-10-31,8,31.347,NWE,@,MIA,L 3-10,,,,,
89,1976,1976-11-07,9,31.354,NWE,,BUF,W 20-10,,,,,
90,1976,1976-11-14,10,31.361,NWE,@,BAL,W 21-14,,,,,
91,1976,1976-11-21,11,32.002,NWE,@,NYJ,W 38-24,0,0,1,7,0
92,1976,1976-11-28,12,32.009,NWE,,DEN,W 38-14,0,0,1,6,0
93,1976,1976-12-05,13,32.016,NWE,,NOR,W 27-6,,,,,
94,1976,1976-12-12,14,32.023,NWE,@,TAM,W 31-14,,,,,
95,1977,1977-09-26,2,32.311,NWE,@,CLE,L 27-30,,,,,
96,1977,1977-10-02,3,32.317,NWE,@,NYJ,L 27-30,,,,,
97,1977,1977-10-09,4,32.324,NWE,,SEA,W 31-0,0,0,2,7,0
98,1977,1977-10-16,5,32.331,NWE,@,SDG,W 24-20,,,,,
99,1977,1977-10-23,6,32.338,NWE,,BAL,W 17-3,,,,,
100,1977,1977-10-30,7,32.345,NWE,,NYJ,W 24-13,,,,,
101,1977,1977-11-06,8,32.352,NWE,,BUF,L 14-24,,,,,
102,1977,1977-11-13,9,32.359,NWE,@,MIA,L 5-17,,,,,
103,1977,1977-11-20,10,33.001,NWE,@,BUF,W 20-7,0,0,1,3,0
104,1977,1977-11-27,11,33.008,NWE,,PHI,W 14-6,0,0,1,0,0
105,1977,1977-12-04,12,33.015,NWE,@,ATL,W 16-10,,,,,
106,1977,1977-12-11,13,33.022,NWE,,MIA,W 14-10,,,,,
107,1977,1977-12-18,14,33.029,NWE,@,BAL,L 24-30,,,,,
108,1978,1978-10-15,7,33.330,PHI,,WAS,W 17-10,,,,,
109,1978,1978-10-22,8,33.337,PHI,@,DAL,L 7-14,,,,,
110,1978,1978-10-29,9,33.344,PHI,,STL,L 10-16,,,,,
111,1978,1978-11-05,10,33.351,PHI,,GNB,W 10-3,0,0,1,15,0
112,1978,1978-11-12,11,33.358,PHI,,NYJ,W 17-9,,,,,
113,1978,1978-11-19,12,34.000,PHI,@,NYG,W 19-17,0,0,1,0,0
114,1978,1978-11-26,13,34.007,PHI,@,STL,W 14-10,,,,,
115,1978,1978-12-03,14,34.014,PHI,@,MIN,L 27-28,0,0,1,0,0
116,1978,1978-12-10,15,34.021,PHI,,DAL,L 13-31,,,,,
