ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2013,2013-09-22,3,22.201,ATL,@,MIA,L 23-27,,,,
2,2013,2013-10-20,6,22.229,ATL,,TAM,W 31-23,,,,
3,2013,2013-10-27,7,22.236,ATL,@,ARI,L 13-27,,,,
4,2013,2013-11-03,8,22.243,ATL,@,CAR,L 10-34,,0.0,1,1
5,2013,2013-11-10,9,22.250,ATL,,SEA,L 10-33,,0.0,0,0
6,2013,2013-11-17,10,22.257,ATL,@,TAM,L 28-41,,,,
7,2013,2013-11-21,11,22.261,ATL,,NOR,L 13-17,,0.0,0,1
8,2013,2013-12-01,12,22.271,ATL,@,BUF,W 34-31,,,,
9,2013,2013-12-08,13,22.278,ATL,@,GNB,L 21-22,,,,
10,2013,2013-12-15,14,22.285,ATL,,WAS,W 27-26,,,,
11,2013,2013-12-23,15,22.293,ATL,@,SFO,L 24-34,,0.0,1,0
12,2013,2013-12-29,16,22.299,ATL,,CAR,L 20-21,,0.0,0,1
13,2014,2014-09-07,1,23.186,ATL,,NOR,W 37-34,,0.0,1,0
14,2014,2014-09-14,2,23.193,ATL,@,CIN,L 10-24,,,,
15,2014,2014-09-18,3,23.197,ATL,,TAM,W 56-14,,1.0,1,0
16,2014,2014-09-28,4,23.207,ATL,@,MIN,L 28-41,,,,
17,2014,2014-10-12,6,23.221,ATL,,CHI,L 13-27,,,,
18,2014,2014-10-19,7,23.228,ATL,@,BAL,L 7-29,,,,
19,2014,2014-10-26,8,23.235,ATL,,DET,L 21-22,,,,
20,2014,2014-11-09,9,23.249,ATL,@,TAM,W 27-17,,0.0,0,0
21,2014,2014-11-16,10,23.256,ATL,@,CAR,W 19-17,,,,
22,2014,2014-11-23,11,23.263,ATL,,CLE,L 24-26,,,,
23,2014,2014-11-30,12,23.270,ATL,,ARI,W 29-18,,0.0,0,1
24,2014,2014-12-14,14,23.284,ATL,,PIT,L 20-27,,,,
25,2015,2015-12-20,14,24.290,NYG,,CAR,L 35-38,,0.0,0,0
26,2015,2016-01-03,16,24.304,NYG,,PHI,L 30-35,,0.0,0,0
