ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1978,1978-09-03,1,22.219,SFO,@,CLE,L 7-24,,,,
2,1978,1978-09-24,4,22.240,SFO,@,NYG,L 10-27,,,,
3,1978,1978-10-01,5,22.247,SFO,,CIN,W 28-12,,,,
4,1978,1978-10-08,6,22.254,SFO,@,RAM,L 10-27,,,,
5,1978,1978-10-15,7,22.261,SFO,,NOR,L 7-14,1,8,8.00,0
6,1978,1978-10-22,8,22.268,SFO,,ATL,L 17-20,,,,
7,1978,1978-10-29,9,22.275,SFO,@,WAS,L 20-38,,,,
8,1978,1978-11-05,10,22.282,SFO,@,ATL,L 10-21,,,,
9,1978,1978-11-12,11,22.289,SFO,,STL,L 10-16,,,,
10,1978,1978-11-19,12,22.296,SFO,,RAM,L 28-31,,,,
11,1978,1978-11-27,13,22.304,SFO,,PIT,L 7-24,,,,
12,1978,1978-12-03,14,22.310,SFO,@,NOR,L 13-24,,,,
13,1978,1978-12-10,15,22.317,SFO,,TAM,W 6-3,,,,
14,1978,1978-12-17,16,22.324,SFO,@,DET,L 14-33,,,,
15,1979,1979-09-02,1,23.218,SFO,@,MIN,L 22-28,,,,
16,1979,1979-09-09,2,23.225,SFO,,DAL,L 13-21,,,,
17,1979,1979-09-16,3,23.232,SFO,@,RAM,L 24-27,,,,
18,1979,1979-09-23,4,23.239,SFO,,NOR,L 21-30,,,,
19,1979,1979-09-30,5,23.246,SFO,@,SDG,L 9-31,,,,
20,1979,1979-10-07,6,23.253,SFO,,SEA,L 24-35,,,,
21,1979,1979-10-14,7,23.260,SFO,@,NYG,L 16-32,,,,
22,1979,1979-10-21,8,23.267,SFO,,ATL,W 20-15,,,,
23,1979,1979-10-28,9,23.274,SFO,,CHI,L 27-28,,,,
24,1979,1979-11-04,10,23.281,SFO,@,OAK,L 10-23,,,,
25,1979,1979-11-11,11,23.288,SFO,@,NOR,L 20-31,,,,
26,1979,1979-11-18,12,23.295,SFO,,DEN,L 28-38,,,,
27,1979,1979-11-25,13,23.302,SFO,,RAM,L 20-26,,,,
28,1979,1979-12-02,14,23.309,SFO,@,STL,L 10-13,,,,
29,1979,1979-12-09,15,23.316,SFO,,TAM,W 23-7,,,,
30,1979,1979-12-16,16,23.323,SFO,@,ATL,L 21-31,,,,
31,1980,1980-09-07,1,24.224,SFO,@,NOR,W 26-23,,,,
32,1980,1980-09-14,2,24.231,SFO,,STL,W 24-21,,,,
33,1980,1980-09-21,3,24.238,SFO,@,NYJ,W 37-27,,,,
34,1980,1980-09-28,4,24.245,SFO,,ATL,L 17-20,,,,
35,1980,1980-10-05,5,24.252,SFO,@,RAM,L 26-48,,,,
36,1980,1980-10-12,6,24.259,SFO,@,DAL,L 14-59,,,,
37,1980,1980-10-19,7,24.266,SFO,,RAM,L 17-31,,,,
38,1980,1980-10-26,8,24.273,SFO,,TAM,L 23-24,,,,
39,1980,1980-11-02,9,24.280,SFO,@,DET,L 13-17,,,,
40,1980,1980-11-09,10,24.287,SFO,@,GNB,L 16-23,,,,
41,1980,1980-11-16,11,24.294,SFO,@,MIA,L 13-17,,,,
42,1980,1980-11-23,12,24.301,SFO,,NYG,W 12-0,,,,
43,1980,1980-11-30,13,24.308,SFO,,NWE,W 21-17,,,,
44,1980,1980-12-07,14,24.315,SFO,,NOR,W 38-35,,,,
45,1980,1980-12-14,15,24.322,SFO,@,ATL,L 10-35,,,,
46,1980,1980-12-21,16,24.329,SFO,,BUF,L 13-18,,,,
47,1981,1981-09-06,1,25.222,SFO,@,DET,L 17-24,,,,
48,1981,1981-09-13,2,25.229,SFO,,CHI,W 28-17,,,,
49,1981,1981-09-20,3,25.236,SFO,@,ATL,L 17-34,,,,
50,1981,1981-09-27,4,25.243,SFO,,NOR,W 21-14,,,,
51,1981,1981-10-04,5,25.250,SFO,@,WAS,W 30-17,,,,
52,1981,1981-10-11,6,25.257,SFO,,DAL,W 45-14,,,,
53,1981,1981-10-18,7,25.264,SFO,@,GNB,W 13-3,,,,
54,1981,1981-10-25,8,25.271,SFO,,RAM,W 20-17,,,,
55,1981,1981-11-01,9,25.278,SFO,@,PIT,W 17-14,,,,
56,1981,1981-11-08,10,25.285,SFO,,ATL,W 17-14,,,,
57,1981,1981-11-15,11,25.292,SFO,,CLE,L 12-15,,,,
58,1981,1981-11-22,12,25.299,SFO,@,RAM,W 33-31,,,,
59,1981,1981-11-29,13,25.306,SFO,,NYG,W 17-10,,,,
60,1981,1981-12-06,14,25.313,SFO,@,CIN,W 21-3,,,,
61,1981,1981-12-13,15,25.320,SFO,,HOU,W 28-6,,,,
62,1981,1981-12-20,16,25.327,SFO,@,NOR,W 21-17,,,,
63,1982,1982-09-12,1,26.228,SFO,,RAI,L 17-23,,,,
64,1982,1982-09-19,2,26.235,SFO,@,DEN,L 21-24,,,,
65,1982,1982-11-21,3,26.298,SFO,@,STL,W 31-20,,,,
66,1982,1982-11-28,4,26.305,SFO,,NOR,L 20-23,,,,
67,1982,1982-12-02,5,26.309,SFO,@,RAM,W 30-24,,,,
68,1982,1982-12-11,6,26.318,SFO,,SDG,L 37-41,,,,
69,1982,1982-12-19,7,26.326,SFO,,ATL,L 7-17,,,,
70,1982,1982-12-26,8,26.333,SFO,@,KAN,W 26-13,,,,
71,1982,1983-01-02,9,26.340,SFO,,RAM,L 20-21,,,,
72,1983,1983-09-03,1,27.219,SFO,,PHI,L 17-22,,,,
73,1983,1983-09-08,2,27.224,SFO,@,MIN,W 48-17,,,,
74,1983,1983-09-18,3,27.234,SFO,@,STL,W 42-27,,,,
75,1983,1983-09-25,4,27.241,SFO,,ATL,W 24-20,,,,
76,1983,1983-10-02,5,27.248,SFO,@,NWE,W 33-13,,,,
