ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,sacks,tackles_solo,tackles_assists,punt,punt_yds,punt_yds_per_punt,punt_blocked
13,2010,2010-12-12,13,23.271,GNB,@,DET,L 3-7,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,8,404,50.50,0
14,2010,2010-12-19,14,23.278,GNB,@,NWE,L 27-31,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,165,41.25,0
15,2010,2010-12-26,15,23.285,GNB,,NYG,W 45-17,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,5,208,41.60,0
16,2010,2011-01-02,16,23.292,GNB,,CHI,W 10-3,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,8,348,43.50,0
17,2011,2011-09-08,1,24.176,GNB,,NOR,W 42-34,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,170,42.50,0
18,2011,2011-09-18,2,24.186,GNB,@,CAR,W 30-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,116,38.67,0
19,2011,2011-09-25,3,24.193,GNB,@,CHI,W 27-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,229,38.17,0
20,2011,2011-10-02,4,24.200,GNB,,DEN,W 49-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,1,49,49.00,0
21,2011,2011-10-09,5,24.207,GNB,@,ATL,W 25-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,85,42.50,0
22,2011,2011-10-16,6,24.214,GNB,,STL,W 24-3,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,222,44.40,0
23,2011,2011-10-23,7,24.221,GNB,@,MIN,W 33-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,178,59.33,0
24,2011,2011-11-06,8,24.235,GNB,@,SDG,W 45-38,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,108,54.00,0
25,2011,2011-11-14,9,24.243,GNB,,MIN,W 45-7,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,99,49.50,0
26,2011,2011-11-20,10,24.249,GNB,,TAM,W 35-26,,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,163,54.33,0
27,2011,2011-11-24,11,24.253,GNB,@,DET,W 27-15,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,207,41.40,0
28,2011,2011-12-04,12,24.263,GNB,@,NYG,W 38-35,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,221,44.20,0
29,2011,2011-12-11,13,24.270,GNB,,OAK,W 46-16,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,1,40,40.00,0
30,2011,2011-12-18,14,24.277,GNB,@,KAN,L 14-19,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,267,53.40,0
31,2011,2011-12-25,15,24.284,GNB,,CHI,W 35-21,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,176,44.00,0
32,2011,2012-01-01,16,24.291,GNB,,DET,W 45-41,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,176,44.00,0
33,2012,2012-09-09,1,25.177,GNB,,SFO,L 22-30,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,289,48.17,0
34,2012,2012-09-13,2,25.181,GNB,,CHI,W 23-10,,0,0,,0,1,1,100.00,27,1,0,158.3,0,0,27.00,47.00,0.0,0,0,5,238,47.60,0
35,2012,2012-09-24,3,25.192,GNB,@,SEA,L 12-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,267,44.50,0
36,2012,2012-09-30,4,25.198,GNB,,NOR,W 28-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,82,41.00,0
37,2012,2012-10-07,5,25.205,GNB,@,IND,L 27-30,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,316,45.14,0
38,2012,2012-10-14,6,25.212,GNB,@,HOU,W 42-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,171,42.75,1
39,2012,2012-10-21,7,25.219,GNB,@,STL,W 30-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,116,38.67,0
40,2012,2012-10-28,8,25.226,GNB,,JAX,W 24-15,,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0.0,0,0,5,225,45.00,0
41,2012,2012-11-04,9,25.233,GNB,,ARI,W 31-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,255,42.50,0
42,2012,2012-11-18,10,25.247,GNB,@,DET,W 24-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,176,44.00,0
43,2012,2012-11-25,11,25.254,GNB,@,NYG,L 10-38,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,154,38.50,0
44,2012,2012-12-02,12,25.261,GNB,,MIN,W 23-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,166,41.50,0
45,2012,2012-12-09,13,25.268,GNB,,DET,W 27-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,133,44.33,0
46,2012,2012-12-16,14,25.275,GNB,@,CHI,W 21-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,208,41.60,0
47,2012,2012-12-23,15,25.282,GNB,,TEN,W 55-7,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,119,39.67,0
48,2012,2012-12-30,16,25.289,GNB,@,MIN,L 34-37,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,128,42.67,0
49,2013,2013-09-08,1,26.176,GNB,@,SFO,L 28-34,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,6,277,46.17,0
50,2013,2013-09-15,2,26.183,GNB,,WAS,W 38-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,121,40.33,0
51,2013,2013-09-22,3,26.190,GNB,@,CIN,L 30-34,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,3,130,43.33,0
52,2013,2013-10-06,4,26.204,GNB,,DET,W 22-9,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,141,47.00,0
53,2013,2013-10-13,5,26.211,GNB,@,BAL,W 19-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,329,54.83,0
54,2013,2013-10-20,6,26.218,GNB,,CLE,W 31-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,3,90,30.00,0
55,2013,2013-10-27,7,26.225,GNB,@,MIN,W 44-31,,,,,,,,,,,,,,,,,,,,,,,
56,2013,2013-11-04,8,26.233,GNB,,CHI,L 20-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,250,41.67,0
57,2013,2013-11-10,9,26.239,GNB,,PHI,L 13-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,96,48.00,0
58,2013,2013-11-17,10,26.246,GNB,@,NYG,L 13-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,4,180,45.00,0
59,2013,2013-11-24,11,26.253,GNB,,MIN,T 26-26,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,326,40.75,0
60,2013,2013-11-28,12,26.257,GNB,@,DET,L 10-40,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,287,47.83,0
61,2013,2013-12-08,13,26.267,GNB,,ATL,W 22-21,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,142,47.33,0
62,2013,2013-12-15,14,26.274,GNB,@,DAL,W 37-36,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,197,49.25,0
63,2013,2013-12-22,15,26.281,GNB,,PIT,L 31-38,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,208,41.60,0
64,2013,2013-12-29,16,26.288,GNB,@,CHI,W 33-28,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,80,40.00,0
65,2014,2014-09-04,1,27.172,GNB,@,SEA,L 16-36,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,153,38.25,0
66,2014,2014-09-14,2,27.182,GNB,,NYJ,W 31-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,197,49.25,0
67,2014,2014-09-21,3,27.189,GNB,@,DET,L 7-19,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,215,43.00,0
68,2014,2014-09-28,4,27.196,GNB,@,CHI,W 38-17,,,,,,,,,,,,,,,,,,,,,,,
69,2014,2014-10-02,5,27.200,GNB,,MIN,W 42-10,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,304,50.67,0
70,2014,2014-10-12,6,27.210,GNB,@,MIA,W 27-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,172,43.00,1
71,2014,2014-10-19,7,27.217,GNB,,CAR,W 38-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,276,55.20,0
72,2014,2014-10-26,8,27.224,GNB,@,NOR,L 23-44,,,,,,,,,,,,,,,,,,,,,,,
73,2014,2014-11-09,9,27.238,GNB,,CHI,W 55-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,121,40.33,0
74,2014,2014-11-16,10,27.245,GNB,,PHI,W 53-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,1,40,40.00,1
75,2014,2014-11-23,11,27.252,GNB,@,MIN,W 24-21,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,169,42.25,0
76,2014,2014-11-30,12,27.259,GNB,,NWE,W 26-21,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,1,38,38.00,0
77,2014,2014-12-08,13,27.267,GNB,,ATL,W 43-37,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,1,31,31.00,0
78,2014,2014-12-14,14,27.273,GNB,@,BUF,L 13-21,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,257,42.83,0
79,2014,2014-12-21,15,27.280,GNB,@,TAM,W 20-3,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,69,34.50,0
80,2014,2014-12-28,16,27.287,GNB,,DET,W 30-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,117,39.00,0
81,2015,2015-09-13,1,28.181,GNB,@,CHI,W 31-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,97,48.50,0
82,2015,2015-09-20,2,28.188,GNB,,SEA,W 27-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,139,46.33,0
83,2015,2015-09-28,3,28.196,GNB,,KAN,W 38-28,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,215,43.00,0
84,2015,2015-10-04,4,28.202,GNB,@,SFO,W 17-3,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,235,39.17,0
85,2015,2015-10-11,5,28.209,GNB,,STL,W 24-10,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,191,47.75,0
86,2015,2015-10-18,6,28.216,GNB,,SDG,W 27-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,162,40.50,0
87,2015,2015-11-01,7,28.230,GNB,@,DEN,L 10-29,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,231,46.20,0
88,2015,2015-11-08,8,28.237,GNB,@,CAR,L 29-37,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,357,44.63,0
89,2015,2015-11-15,9,28.244,GNB,,DET,L 16-18,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,9,372,41.33,0
90,2015,2015-11-22,10,28.251,GNB,@,MIN,W 30-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,152,38.00,0
91,2015,2015-11-26,11,28.255,GNB,,CHI,L 13-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,178,35.60,0
92,2015,2015-12-03,12,28.262,GNB,@,DET,W 27-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,286,47.67,0
93,2015,2015-12-13,13,28.272,GNB,,DAL,W 28-7,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,282,47.00,0
94,2015,2015-12-20,14,28.279,GNB,@,OAK,W 30-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,211,52.75,0
95,2015,2015-12-27,15,28.286,GNB,@,ARI,L 8-38,,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,268,44.67,0
96,2015,2016-01-03,16,28.293,GNB,,MIN,L 13-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,178,44.50,0
