ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1996,1996-09-01,1,23.349,STL,,CIN,W 26-16,,1,0,0.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
2,1996,1996-09-08,2,23.356,STL,@,SFO,L 0-34,,1,3,3.00,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0
3,1996,1996-09-22,3,24.004,STL,,WAS,L 10-17,,0,0,,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
4,1996,1996-09-29,4,24.011,STL,@,ARI,L 28-31,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
5,1996,1996-10-06,5,24.018,STL,,SFO,L 11-28,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
6,1996,1996-10-13,6,24.025,STL,@,CAR,L 13-45,,0,0,,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
7,1996,1996-10-20,7,24.032,STL,,JAX,W 17-14,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
8,1996,1996-10-27,8,24.039,STL,@,BAL,L 31-37,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
9,1996,1996-11-17,11,24.060,STL,,CAR,L 10-20,,0,0,,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
10,1996,1996-12-15,15,24.088,STL,@,ATL,W 34-27,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
11,1996,1996-12-21,16,24.094,STL,,NOR,W 14-13,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
12,1998,1998-09-06,1,25.353,STL,,NOR,L 17-24,,1,-2,-2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
13,1998,1998-09-13,2,25.360,STL,,MIN,L 31-38,,0,0,,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
14,1998,1998-09-20,3,26.002,STL,@,BUF,W 34-33,,1,15,15.00,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
15,1998,1998-09-27,4,26.009,STL,,ARI,L 17-20,,1,4,4.00,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
16,1998,1998-10-11,5,26.023,STL,,NYJ,W 30-10,,5,8,1.60,0,3,2,12,6.00,1,66.7%,4.00,0,0,,0,1,6
17,1998,1998-10-18,6,26.030,STL,@,MIA,L 0-14,,,,,,,,,,,0.0%,,,,,,,
