ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1981,1981-09-06,1,23.241,HOU,@,RAM,W 27-20,0,0,,0,,
2,1981,1981-09-13,2,23.248,HOU,@,CLE,W 9-3,0,0,,0,,
3,1981,1981-09-20,3,23.255,HOU,,MIA,L 10-16,0,0,,0,,
4,1981,1981-09-27,4,23.262,HOU,@,NYJ,L 17-33,1,15,15.00,0,0,0
5,1981,1981-10-04,5,23.269,HOU,,CIN,W 17-10,0,0,,0,,
6,1981,1981-10-11,6,23.276,HOU,,SEA,W 35-17,0,0,,0,,
7,1981,1981-10-18,7,23.283,HOU,@,NWE,L 10-38,0,0,,0,,
8,1981,1981-10-26,8,23.291,HOU,@,PIT,L 13-26,0,0,,0,,
9,1981,1981-11-01,9,23.297,HOU,@,CIN,L 21-34,2,26,13.00,0,0,0
10,1981,1981-11-08,10,23.304,HOU,,OAK,W 17-16,3,29,9.67,0,0,0
11,1981,1981-11-15,11,23.311,HOU,@,KAN,L 10-23,2,37,18.50,0,0,0
12,1981,1981-11-22,12,23.318,HOU,,NOR,L 24-27,4,84,21.00,1,1,6
13,1981,1981-11-29,13,23.325,HOU,,ATL,L 27-31,8,101,12.63,1,1,6
14,1981,1981-12-03,14,23.329,HOU,,CLE,W 17-13,0,0,,0,,
15,1981,1981-12-13,15,23.339,HOU,@,SFO,L 6-28,2,7,3.50,0,0,0
16,1981,1981-12-20,16,23.346,HOU,,PIT,W 21-20,5,128,25.60,0,0,0
17,1982,1982-09-12,1,24.247,HOU,@,CIN,L 6-27,2,58,29.00,1,1,6
18,1982,1982-09-19,2,24.254,HOU,,SEA,W 23-21,1,18,18.00,0,0,0
19,1982,1982-11-21,3,24.317,HOU,,PIT,L 10-24,0,0,,0,,
20,1982,1982-11-28,4,24.324,HOU,@,NWE,L 21-29,2,40,20.00,0,0,0
21,1982,1982-12-05,5,24.331,HOU,@,NYG,L 14-17,0,0,,0,,
22,1982,1982-12-13,6,24.339,HOU,,DAL,L 7-37,0,0,,0,,
23,1982,1982-12-19,7,24.345,HOU,@,PHI,L 14-35,0,0,,0,,
24,1982,1982-12-26,8,24.352,HOU,,CLE,L 14-20,0,0,,0,,
25,1982,1983-01-02,9,24.359,HOU,,CIN,L 27-35,0,0,,0,,
26,1983,1983-09-04,1,25.239,HOU,,GNB,L 38-41,2,31,15.50,0,0,0
27,1983,1983-09-11,2,25.246,HOU,@,RAI,L 6-20,3,35,11.67,0,0,0
28,1983,1983-09-18,3,25.253,HOU,,PIT,L 28-40,2,24,12.00,0,0,0
29,1983,1983-09-25,4,25.260,HOU,@,BUF,L 13-30,0,0,,0,,
30,1983,1983-10-02,5,25.267,HOU,@,PIT,L 10-17,0,0,,0,,
31,1983,1983-10-09,6,25.274,HOU,,DEN,L 14-26,0,0,,0,,
32,1983,1983-10-16,7,25.281,HOU,@,MIN,L 14-34,0,0,,0,,
33,1983,1983-10-23,8,25.288,HOU,,KAN,L 10-13,0,0,,0,,
34,1983,1983-10-30,9,25.295,HOU,@,CLE,L 19-25,0,0,,0,,
35,1983,1983-11-06,10,25.302,HOU,,CIN,L 14-55,3,36,12.00,0,0,0
36,1983,1983-11-13,11,25.309,HOU,,DET,W 27-17,0,0,,0,,
37,1983,1983-11-20,12,25.316,HOU,@,CIN,L 10-38,1,8,8.00,0,0,0
38,1983,1983-11-27,13,25.323,HOU,@,TAM,L 24-33,1,9,9.00,0,0,0
39,1983,1983-12-04,14,25.330,HOU,,MIA,L 17-24,0,0,,0,,
40,1983,1983-12-11,15,25.337,HOU,,CLE,W 34-27,0,0,,0,,
41,1983,1983-12-18,16,25.344,HOU,@,BAL,L 10-20,2,62,31.00,0,0,0
42,1984,1984-09-02,1,26.238,HOU,,RAI,L 14-24,1,10,10.00,1,1,6
43,1984,1984-09-09,2,26.245,HOU,,IND,L 21-35,7,98,14.00,0,0,0
44,1984,1984-09-16,3,26.252,HOU,@,SDG,L 14-31,1,15,15.00,0,0,0
45,1984,1984-09-23,4,26.259,HOU,@,ATL,L 10-42,0,0,,0,,
46,1984,1984-09-30,5,26.266,HOU,,NOR,L 10-27,1,8,8.00,0,0,0
47,1984,1984-10-07,6,26.273,HOU,@,CIN,L 3-13,0,0,,0,,
48,1984,1984-10-14,7,26.280,HOU,@,MIA,L 10-28,0,0,,0,,
49,1984,1984-10-21,8,26.287,HOU,,SFO,L 21-34,0,0,,0,,
50,1984,1984-10-28,9,26.294,HOU,,CIN,L 13-31,0,0,,0,,
51,1984,1984-11-04,10,26.301,HOU,@,PIT,L 7-35,1,28,28.00,0,0,0
52,1984,1984-11-11,11,26.308,HOU,@,KAN,W 17-16,0,0,,0,,
53,1984,1984-11-18,12,26.315,HOU,,NYJ,W 31-20,0,0,,0,,
54,1984,1984-11-25,13,26.322,HOU,@,CLE,L 10-27,1,11,11.00,0,0,0
55,1984,1984-12-02,14,26.329,HOU,,PIT,W 23-20,7,61,8.71,0,0,0
56,1984,1984-12-09,15,26.336,HOU,@,RAM,L 16-27,1,14,14.00,0,0,0
57,1984,1984-12-16,16,26.343,HOU,,CLE,L 20-27,2,42,21.00,0,0,0
58,1985,1985-09-08,1,27.243,HOU,,MIA,W 26-23,0,0,,0,,
59,1985,1985-09-15,2,27.250,HOU,@,WAS,L 13-16,1,25,25.00,0,0,0
60,1985,1985-09-22,3,27.257,HOU,@,PIT,L 0-20,0,0,,0,,
61,1985,1985-11-10,10,27.306,KAN,,PIT,L 28-36,2,23,11.50,0,0,0
62,1985,1985-11-24,12,27.320,KAN,,IND,W 20-7,1,9,9.00,0,0,0
63,1985,1985-12-01,13,27.327,KAN,@,SEA,L 6-24,2,19,9.50,0,0,0
64,1985,1985-12-08,14,27.334,KAN,,ATL,W 38-10,0,0,,0,,
