ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1972,1972-09-17,1,23.320,SDG,@,SFO,L 3-34,,,,,,,,,,,,,,
2,1973,1973-09-16,1,24.318,BAL,@,CLE,L 14-24,,,,,,,,,,,,,,
3,1973,1973-09-23,2,24.325,BAL,,NYJ,L 10-34,,,,,,,,,,,,,,
4,1973,1973-09-30,3,24.332,BAL,,NOR,W 14-10,,,,,,,,,,,,,,
5,1973,1973-10-07,4,24.339,BAL,@,NWE,L 16-24,0,0,,0,0,0,,0,1,13,13.00,0,0,0
6,1973,1973-11-04,8,25.002,BAL,,HOU,L 27-31,0,0,,0,1,1,1.00,1,0,0,,0,1,6
7,1973,1973-11-25,11,25.023,BAL,,BUF,L 17-24,,,,,,,,,,,,,,
8,1973,1973-12-09,13,25.037,BAL,,MIA,W 16-3,,,,,,,,,,,,,,
9,1973,1973-12-16,14,25.044,BAL,,NWE,W 18-13,,,,,,,,,,,,,,
10,1974,1974-09-15,1,25.317,BAL,@,PIT,L 0-30,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
11,1974,1974-09-22,2,25.324,BAL,,GNB,L 13-20,,,,,,,,,,,,,,
12,1974,1974-09-29,3,25.331,BAL,@,PHI,L 10-30,,,,,,,,,,,,,,
13,1974,1974-10-06,4,25.338,BAL,@,NWE,L 3-42,1,4,4.00,0,0,0,,0,0,0,,0,0,0
14,1974,1974-10-13,5,25.345,BAL,,BUF,L 14-27,,,,,,,,,,,,,,
15,1974,1974-10-20,6,25.352,BAL,@,NYJ,W 35-20,3,4,1.33,0,0,0,,0,0,0,,0,0,0
16,1974,1974-10-27,7,25.359,BAL,@,MIA,L 7-17,,,,,,,,,,,,,,
17,1974,1974-11-03,8,26.001,BAL,,CIN,L 14-24,,,,,,,,,,,,,,
18,1974,1974-11-10,9,26.008,BAL,,DEN,L 6-17,,,,,,,,,,,,,,
19,1974,1974-11-17,10,26.015,BAL,@,ATL,W 17-7,,,,,,,,,,,,,,
20,1974,1974-11-24,11,26.022,BAL,,NWE,L 17-27,0,0,,0,0,0,,0,1,18,18.00,0,0,0
21,1974,1974-12-01,12,26.029,BAL,@,BUF,L 0-6,,,,,,,,,,,,,,
22,1974,1974-12-08,13,26.036,BAL,,MIA,L 16-17,,,,,,,,,,,,,,
23,1974,1974-12-15,14,26.043,BAL,,NYJ,L 38-45,,,,,,,,,,,,,,
