ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2002,2002-09-08,1,23.212,GNB,,ATL,W 37-34,,2,8,4.00,0,0,0,0,,0,0.0%,,1,27,27.00,0,0,0,0.0,,
2,2002,2002-09-15,2,23.219,GNB,@,NOR,L 20-35,,0,0,,0,0,0,0,,0,0.0%,,2,41,20.50,0,0,0,0.0,,
3,2002,2002-09-22,3,23.226,GNB,@,DET,W 37-31,,22,84,3.82,0,6,4,31,7.75,0,66.7%,5.17,0,0,,0,0,0,0.0,,
4,2002,2002-09-29,4,23.233,GNB,,CAR,W 17-14,,3,12,4.00,0,2,1,2,2.00,0,50.0%,1.00,1,27,27.00,0,0,0,0.0,,
5,2002,2002-10-07,5,23.241,GNB,@,CHI,W 34-21,,1,3,3.00,0,1,0,0,,0,0.0%,0.00,2,35,17.50,0,0,0,0.0,,
6,2002,2002-11-04,8,23.269,GNB,,MIA,W 24-10,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
7,2002,2002-11-10,9,23.275,GNB,,DET,W 40-14,,10,73,7.30,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,,
8,2002,2002-11-17,10,23.282,GNB,@,MIN,L 21-31,,,,,,0,,,,,0.0%,,,,,,,,,,
9,2003,2003-09-07,1,24.211,GNB,,MIN,L 25-30,,3,8,2.67,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
10,2003,2003-09-14,2,24.218,GNB,,DET,W 31-6,,8,32,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
11,2003,2003-09-21,3,24.225,GNB,@,ARI,L 13-20,,,,,,0,,,,,0.0%,,,,,,,,,,
12,2003,2003-10-05,5,24.239,GNB,,SEA,W 35-13,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
13,2003,2003-10-12,6,24.246,GNB,,KAN,L 34-40,,6,43,7.17,1,0,0,0,,0,0.0%,,1,19,19.00,0,1,6,0.0,,
14,2003,2003-10-19,7,24.253,GNB,@,STL,L 24-34,,5,74,14.80,1,1,1,10,10.00,0,100.0%,10.00,0,0,,0,1,6,0.0,,
15,2003,2003-11-02,8,24.267,GNB,@,MIN,W 30-27,,6,43,7.17,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,,
