ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1974,1974-09-15,1,23.051,CIN,,CLE,W 33-7
2,1974,1974-09-22,2,23.058,CIN,,SDG,L 17-20
3,1974,1974-09-29,3,23.065,CIN,@,SFO,W 21-3
4,1974,1974-10-20,6,23.086,CIN,@,OAK,L 27-30
5,1974,1974-10-27,7,23.093,CIN,,HOU,L 21-34
6,1974,1974-11-03,8,23.100,CIN,@,BAL,W 24-14
7,1974,1974-11-10,9,23.107,CIN,,PIT,W 17-10
8,1974,1974-11-17,10,23.114,CIN,@,HOU,L 3-20
9,1974,1974-11-24,11,23.121,CIN,,KAN,W 33-6
10,1974,1974-12-02,12,23.129,CIN,@,MIA,L 3-24
11,1974,1974-12-08,13,23.135,CIN,,DET,L 19-23
12,1974,1974-12-14,14,23.141,CIN,@,PIT,L 3-27
